ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1689220080.0	ABANS ELECTRICALS PLC	ABAN.N0000	324	11	145.75	146.75	149.0	146.75	148.5
1689220080.0	ABANS FINANCE PLC	AFSL.N0000	1859	8	21.9	21.8	22.7	21.8	22.3
1689220080.0	ACCESS ENGINEERING PLC	AEL.N0000	253060	99	18.1	18.2	18.2	18.0	18.0
1689220080.0	ACL CABLES PLC	ACL.N0000	238096	218	87.8	87.5	88.5	86.0	86.8
1689220080.0	ACL PLASTICS PLC	APLA.N0000	866	20	423.75	423.75	425.0	414.0	420.5
1689220080.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	34	3	6.6	6.6	6.6	6.6	6.6
1689220080.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	777475	570	34.1	34.1	38.0	33.0	36.1
1689220080.0	AGSTAR PLC	AGST.N0000	905835	196	11.6	11.6	11.7	11.3	11.4
1689220080.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	41686	42	66.6	67.0	67.9	61.6	66.5
1689220080.0	AITKEN SPENCE PLC	SPEN.N0000	512114	29	135.0	132.25	137.0	132.25	136.75
1689220080.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	14795	44	74.5	74.5	74.8	73.6	73.9
1689220080.0	ALPHA FIRE SERVICES PLC	AFS.N0000	2700	22	45.9	47.9	49.0	47.0	47.0
1689220080.0	ALUMEX PLC	ALUM.N0000	1228106	189	10.0	10.1	10.4	10.0	10.2
1689220080.0	AMANA BANK PLC	ABL.N0000	2210726	253	2.7	2.7	2.7	2.5	2.6
1689220080.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	32104	52	28.7	33.0	33.0	28.5	30.5
1689220080.0	AMANA TAKAFUL PLC	ATL.N0000	12	3	11.9	12.3	12.3	11.5	11.9
1689220080.0	AMBEON CAPITAL PLC	TAP.N0000	848626	204	11.5	11.5	11.6	10.9	11.0
1689220080.0	AMBEON HOLDINGS PLC	GREG.N0000	17705	24	39.0	39.0	39.0	37.8	38.0
1689220080.0	ARPICO INSURANCE PLC	AINS.N0000	10976	6	21.1	21.0	21.0	21.0	21.0
1689220080.0	ASIA ASSET FINANCE PLC	AAF.N0000	64580	36	9.3	9.5	9.6	9.2	9.5
1689220080.0	ASIA CAPITAL PLC	ACAP.N0000	119171	91	4.1	4.1	4.5	4.1	4.3
1689220080.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	1230298	111	4.6	4.7	4.7	4.5	4.6
1689220080.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	12846	13	42.7	43.0	44.2	42.0	42.1
1689220080.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	3216	22	24.5	24.5	24.7	23.8	24.5
1689220080.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	1261	7	13.2	13.1	13.2	13.0	13.1
1689220080.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	410	6	8.1	8.2	8.3	8.2	8.3
1689220080.0	BAIRAHA FARMS PLC	BFL.N0000	226563	164	164.25	164.5	169.5	162.0	163.0
1689220080.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	115775	122	66.7	65.3	69.0	65.3	67.1
1689220080.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	2	1	11.2	11.2	11.2	11.2	11.2
1689220080.0	BERUWALA RESORTS PLC	BERU.N0000	223936	25	1.5	1.5	1.5	1.4	1.5
1689220080.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	155018	36	0.4	0.5	0.5	0.4	0.5
1689220080.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	30535	6	0.4	0.4	0.4	0.3	0.3
1689220080.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	107316	153	57.5	58.0	59.9	58.0	59.1
1689220080.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	6328	15	47.6	47.6	50.0	47.6	50.0
1689220080.0	BROWN & COMPANY PLC	BRWN.N0000	14805	89	134.0	134.25	134.25	129.25	129.75
1689220080.0	BROWNS BEACH HOTELS PLC	BBH.N0000	20494	16	13.2	13.4	13.4	12.9	13.0
1689220080.0	BROWNS INVESTMENTS PLC	BIL.N0000	6931188	598	6.7	6.8	6.8	6.5	6.6
1689220080.0	BUKIT DARAH PLC	BUKI.N0000	2502	3	428.75	427.5	427.5	400.0	419.0
1689220080.0	C I C HOLDINGS PLC	CIC.X0000	279053	104	55.3	55.0	56.0	54.8	55.0
1689220080.0	C I C HOLDINGS PLC	CIC.N0000	450280	104	70.0	70.0	70.9	69.2	70.0
1689220080.0	C M HOLDINGS PLC	COLO.N0000	35	6	76.0	74.1	77.8	74.1	76.0
1689220080.0	C T LAND DEVELOPMENT PLC	CTLD.N0000	225	3	24.8	24.9	24.9	23.2	23.2
1689220080.0	C. W. MACKIE PLC	CWM.N0000	47807	105	107.0	107.75	108.0	104.0	106.5
1689220080.0	CAPITAL ALLIANCE PLC	CALT.N0000	1299236	403	47.0	46.4	46.4	45.0	46.0
1689220080.0	CARGILLS (CEYLON) PLC	CARG.N0000	26669	22	275.0	285.0	285.0	275.0	281.25
1689220080.0	CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	10764	16	50.5	50.5	50.9	50.5	50.6
1689220080.0	CARSON CUMBERBATCH PLC	CARS.N0000	1820	8	280.0	280.0	282.5	280.0	282.25
1689220080.0	CENTRAL FINANCE COMPANY PLC	CFIN.N0000	6642	13	82.6	82.6	82.6	81.6	82.0
1689220080.0	CENTRAL INDUSTRIES PLC	CIND.N0000	32840	66	109.25	111.75	111.75	108.25	109.75
1689220080.0	CEYLINCO INSURANCE PLC	CINS.N0000	16	9	2300.0	2398.0	2444.75	2398.0	2300.0
1689220080.0	CEYLINCO INSURANCE PLC	CINS.X0000	3549	48	934.75	950.0	950.0	930.0	934.0
