ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1676859480.0	ABANS ELECTRICALS PLC	ABAN.N0000	27	6	170.25	175.75	176.0	161.0	170.25
1676859480.0	ACCESS ENGINEERING PLC	AEL.N0000	3359581	183	11.6	11.2	12.3	11.2	12.0
1676859480.0	ACL CABLES PLC	ACL.N0000	496616	263	68.9	69.9	71.9	69.3	71.2
1676859480.0	ACL PLASTICS PLC	APLA.N0000	115	8	391.0	382.5	404.75	382.5	384.5
1676859480.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	685	8	6.6	6.9	6.9	6.7	6.9
1676859480.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	130417	144	32.6	32.5	34.0	32.5	33.5
1676859480.0	AGSTAR PLC	AGST.N0000	1149032	166	12.7	13.0	13.2	12.7	13.1
1676859480.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	20553	18	58.0	58.5	58.8	58.0	58.0
1676859480.0	AITKEN SPENCE PLC	SPEN.N0000	986817	187	149.5	150.0	151.5	146.75	150.0
1676859480.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	21532	59	55.7	55.9	58.8	55.7	57.6
1676859480.0	ALUMEX PLC	ALUM.N0000	34897	24	6.5	6.7	6.7	6.5	6.6
1676859480.0	AMANA BANK PLC	ABL.N0000	8781835	329	2.9	3.0	3.1	2.9	2.9
1676859480.0	AMANA TAKAFUL PLC	ATL.N0000	550	3	11.6	11.6	11.6	11.5	11.6
1676859480.0	AMBEON CAPITAL PLC	TAP.N0000	165093	68	9.7	9.7	10.0	9.4	9.6
1676859480.0	AMBEON HOLDINGS PLC	GREG.N0000	786	6	33.4	33.8	34.8	33.8	34.6
1676859480.0	ARPICO INSURANCE PLC	AINS.N0000	15739	4	20.5	21.1	21.1	21.0	21.0
1676859480.0	ASIA ASSET FINANCE PLC	AAF.N0000	5150	3	8.1	8.3	8.3	8.0	8.0
1676859480.0	ASIA CAPITAL PLC	ACAP.N0000	50030	15	3.8	4.3	4.3	3.9	3.9
1676859480.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	93095	19	4.2	4.3	4.3	4.1	4.2
1676859480.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	17677	12	42.9	43.0	43.9	41.1	41.4
1676859480.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	20032	10	25.3	26.2	26.2	25.0	25.0
1676859480.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	1740	6	12.9	12.7	12.9	12.7	12.8
1676859480.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	1200	7	7.3	7.3	7.5	7.3	7.5
1676859480.0	B P P L HOLDINGS PLC	BPPL.N0000	10070	14	22.5	22.0	22.0	21.5	21.5
1676859480.0	BAIRAHA FARMS PLC	BFL.N0000	41651	57	139.25	140.0	140.0	136.25	139.25
1676859480.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	1224	11	72.4	73.0	77.9	73.0	77.3
1676859480.0	BERUWALA RESORTS PLC	BERU.N0000	27572	19	1.5	1.5	1.5	1.3	1.4
1676859480.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	20728	61	57.2	56.1	58.4	55.0	55.8
1676859480.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	13	3	52.1	51.1	51.1	51.0	52.1
1676859480.0	BROWN & COMPANY PLC	BRWN.N0000	12003	61	111.25	117.5	117.5	111.0	111.75
1676859480.0	BROWNS BEACH HOTELS PLC	BBH.N0000	88104	35	10.2	10.5	11.2	10.0	11.0
1676859480.0	BROWNS INVESTMENTS PLC	BIL.N0000	4164844	454	5.9	6.2	6.2	5.9	6.0
1676859480.0	BUKIT DARAH PLC	BUKI.N0000	6303	60	331.25	323.0	349.0	323.0	347.25
1676859480.0	C I C HOLDINGS PLC	CIC.N0000	15540	25	73.1	74.0	75.0	73.0	73.2
1676859480.0	C I C HOLDINGS PLC	CIC.X0000	15144	25	50.3	50.1	52.5	50.1	51.5
1676859480.0	C M HOLDINGS PLC	COLO.N0000	41	7	60.6	67.5	68.7	67.5	60.6
1676859480.0	C T HOLDINGS PLC	CTHR.N0000	906	4	165.25	175.0	175.0	165.0	165.0
1676859480.0	C T LAND DEVELOPMENT PLC	CTLD.N0000	1001	8	23.5	22.5	22.8	21.1	21.3
1676859480.0	C. W. MACKIE PLC	CWM.N0000	229653	33	80.0	79.1	81.5	77.0	80.5
1676859480.0	CAPITAL ALLIANCE PLC	CALT.N0000	2546435	502	28.1	30.0	33.4	28.8	32.7
1676859480.0	CARGILLS (CEYLON) PLC	CARG.N0000	5	1	225.0	225.0	225.0	225.0	225.0
1676859480.0	CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	310	2	44.6	42.7	42.7	42.6	42.6
