name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	122	8	175.25	176.0	176.0	175.0	175.0	-0.25	-0.14
ABANS FINANCE PLC	AFSL.N0000	905	5	27.1	28.8	28.8	28.0	28.3	1.2	4.43
ACCESS ENGINEERING PLC	AEL.N0000	0	48	23.0	23.0	23.3	23.0	23.2	0.2	0.87
ACL CABLES PLC	ACL.N0000	0	93	40.3	41.0	41.4	40.5	40.7	0.4	0.99
ACL PLASTICS PLC	APLA.N0000	0	152	260.25	257.0	289.0	257.0	274.25	14.0	5.38
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	1	6.6	6.4	6.4	6.4	6.4	-0.2	-3.03
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	16	24.5	24.5	25.4	24.5	25.1	0.6	2.45
AGSTAR PLC	AGST.N0000	0	15	7.1	7.4	7.4	7.2	7.4	0.3	4.23
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	11	29.0	29.0	29.2	29.0	29.1	0.1	0.34
AITKEN SPENCE PLC	SPEN.N0000	0	23	56.2	56.5	57.4	56.0	57.0	0.8	1.42
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	199	82.2	83.5	83.9	81.9	82.4	0.2	0.24
ALUMEX PLC	ALUM.N0000	0	90	13.4	13.5	13.8	13.3	13.6	0.2	1.49
AMANA BANK PLC	ABL.N0000	0	49	3.2	3.2	3.2	3.0	3.2	0.0	0.0
AMANA TAKAFUL  PLC	ATL.N0000	0	36	8.9	9.6	9.9	9.0	9.4	0.5	5.62
AMANA TAKAFUL LIFE PLC	ATLL.N0000	531	5	8.5	9.7	9.7	8.7	8.7	0.2	2.35
AMAYA LEISURE  PLC	CONN.N0000	260	4	18.5	18.2	19.0	18.2	18.5	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	13	5.2	5.3	5.4	5.2	5.4	0.2	3.85
AMBEON HOLDINGS PLC	GREG.N0000	0	18	19.5	19.9	20.0	19.2	19.4	-0.1	-0.51
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	9	1.1	1.1	1.1	1.0	1.1	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	0	17	21.4	22.4	22.4	21.6	22.0	0.6	2.8
ASIA ASSET FINANCE PLC	AAF.N0000	0	12	7.5	7.7	7.7	7.5	7.5	0.0	0.0
