name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	834	5	174.0	176.5	183.0	176.5	182.5	8.5	4.89
ABANS FINANCE PLC	AFSL.N0000	10	1	25.5	25.5	25.5	25.5	25.5	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	118	12.7	12.8	13.0	12.5	12.8	0.1	0.79
ACL CABLES PLC	ACL.N0000	0	55	47.8	48.0	48.4	46.5	47.0	0.8	1.67
ACL PLASTICS PLC	APLA.N0000	0	57	351.75	356.0	356.0	330.0	331.25	20.5	5.83
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	7	10.7	10.7	13.8	10.7	13.2	2.5	23.36
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	74	32.0	31.5	33.0	31.3	32.1	0.1	0.31
AGSTAR PLC	AGST.N0000	0	414	7.1	7.1	8.3	7.1	8.0	0.9	12.68
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	9	31.9	36.0	36.0	32.5	32.5	0.6	1.88
AITKEN SPENCE PLC	SPEN.N0000	0	27	78.4	77.0	77.6	75.0	76.1	2.3	2.93
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	26	50.2	52.0	52.0	48.0	49.7	0.5	1.0
ALUMEX PLC	ALUM.N0000	0	26	7.0	6.9	7.0	6.9	7.0	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	160	2.7	2.7	3.1	2.7	2.9	0.2	7.41
AMANA TAKAFUL LIFE PLC	ATLL.N0000	76	2	34.6	26.5	36.5	26.5	34.6	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	0	7	11.0	10.9	11.5	10.9	11.3	0.3	2.73
AMBEON CAPITAL PLC	TAP.N0000	0	8	6.8	6.9	7.5	6.9	7.0	0.2	2.94
ARPICO INSURANCE PLC	AINS.N0000	390	4	18.0	17.9	18.0	17.9	17.9	0.1	0.56
ASIA ASSET FINANCE PLC	AAF.N0000	0	9	6.8	6.8	6.8	6.2	6.2	0.6	8.82
ASIA CAPITAL PLC	ACAP.N0000	0	5	5.0	5.1	5.1	5.0	5.0	0.0	0.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	117	2.9	2.8	3.1	2.8	2.9	0.0	0.0
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	3	2	35.0	33.2	34.9	33.2	35.0	0.0	0.0
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	10	31.4	33.6	34.9	33.6	33.8	2.4	7.64
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	11	15.1	15.0	15.0	14.7	15.0	0.1	0.66
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	61	7.5	7.5	7.7	7.0	7.0	0.5	6.67
B P P L HOLDINGS PLC	BPPL.N0000	0	58	20.6	21.0	22.0	19.0	20.3	0.3	1.46
BAIRAHA FARMS PLC	BFL.N0000	0	39	128.0	128.0	135.0	126.5	129.5	1.5	1.17
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	32	30.1	30.5	30.5	29.9	30.0	0.1	0.33
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	500	1	8.1	8.1	8.1	8.1	8.1	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	8	0.9	1.0	1.0	1.0	1.0	0.1	11.11
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	5	0.8	0.8	0.8	0.7	0.7	0.1	12.5
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	1	0.3	0.3	0.3	0.3	0.3	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	46	66.2	69.5	70.8	66.5	68.7	2.5	3.78
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	12	14.6	14.0	14.6	13.2	13.5	1.1	7.53
BROWN & COMPANY PLC	BRWN.N0000	0	88	141.5	139.75	150.0	132.0	139.0	2.5	1.77
BROWNS BEACH HOTELS PLC	BBH.N0000	0	12	8.5	9.0	9.0	8.3	8.3	0.2	2.35
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	9.4	9.1	9.8	9.0	9.5	0.1	1.06
C I C HOLDINGS PLC	CIC.N0000	0	38	32.8	33.5	34.0	32.0	33.6	0.8	2.44
C I C HOLDINGS PLC	CIC.X0000	0	152	22.1	22.4	23.4	21.9	22.8	0.7	3.17
C M HOLDINGS PLC	COLO.N0000	88	5	65.0	68.3	70.0	68.3	65.0	0.0	0.0
C T HOLDINGS PLC	CTHR.N0000	0	9	158.25	159.0	159.0	158.5	158.5	0.25	0.16
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	6	27.0	28.8	28.8	27.0	27.0	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	27	4	54.3	56.0	58.0	56.0	54.3	0.0	0.0
CAPITAL ALLIANCE PLC	CALT.N0000	0	46	10.7	10.6	11.2	10.6	11.0	0.3	2.8
CARGILLS (CEYLON) PLC	CARG.N0000	0	18	161.75	167.0	169.75	160.0	161.5	0.25	0.15
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	11	45.3	48.9	48.9	48.8	48.9	3.6	7.95
CARSON CUMBERBATCH PLC	CARS.N0000	2	1	241.5	247.0	247.0	247.0	241.5	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	26	63.1	62.6	64.7	62.0	62.4	0.7	1.11
CENTRAL INDUSTRIES PLC	CIND.N0000	0	48	69.2	68.3	68.3	67.1	67.5	1.7	2.46
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	501	2	532.5	650.0	650.0	650.0	650.0	117.5	22.07
CEYLON COLD STORES PLC	CCS.N0000	0	15	26.5	26.5	27.4	26.5	27.1	0.6	2.26
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	68	75.0	75.0	75.4	75.0	75.0	0.0	0.0
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	11	71.0	71.3	71.3	70.9	70.9	0.1	0.14
CEYLON HOSPITALS PLC	CHL.X0000	0	22	99.0	100.0	108.0	100.0	100.5	1.5	1.52
CEYLON HOSPITALS PLC	CHL.N0000	856	8	124.25	125.0	125.0	123.0	125.0	0.75	0.6
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	8	9.1	9.2	9.2	9.0	9.1	0.0	0.0
CEYLON INVESTMENT PLC	CINV.N0000	0	15	32.5	32.5	32.5	30.8	31.8	0.7	2.15
CEYLON TEA BROKERS PLC	CTBL.N0000	0	10	3.7	3.6	3.7	3.5	3.6	0.1	2.7
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	21	650.0	650.0	654.0	630.25	649.75	0.25	0.04
CHEMANEX PLC	CHMX.N0000	0	5	57.3	58.1	58.1	58.1	58.1	0.8	1.4
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	96	93.5	93.5	94.0	90.0	91.4	2.1	2.25
CHRISSWORLD PLC	CWL.N0000	0	13	11.8	11.5	14.0	11.5	12.9	1.1	9.32
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	48	62.0	62.0	62.0	61.0	61.1	0.9	1.45
CITRUS LEISURE PLC	REEF.N0000	0	9	5.0	5.0	5.2	5.0	5.1	0.1	2.0
Co-operative Insurance Company PLC	COOP.N0000	0	113	3.5	3.6	3.8	3.2	3.4	0.1	2.86
COLOMBO DOCKYARD PLC	DOCK.N0000	0	8	70.0	69.0	69.0	68.5	69.0	1.0	1.43
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	0	7	51.5	50.2	50.2	50.0	50.1	1.4	2.72
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	3	21.0	21.0	23.0	21.0	21.0	0.0	0.0
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	102	53.3	54.0	54.0	53.0	53.1	0.2	0.38
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	24	52.0	52.0	52.0	51.0	51.2	0.8	1.54
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	31	19.3	19.5	20.0	19.5	19.7	0.4	2.07
CONVENIENCE FOODS LANKA PLC	SOY.N0000	192	11	1200.0	1250.0	1250.0	1201.0	1244.5	44.5	3.71
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	15	8.9	9.8	9.8	8.9	9.0	0.1	1.12
DFCC BANK PLC	DFCC.N0000	0	26	41.4	40.5	40.8	40.0	40.4	1.0	2.42
DIALOG AXIATA PLC	DIAL.N0000	0	45	9.7	9.7	9.7	9.6	9.7	0.0	0.0
DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	731	15	370.0	361.0	384.0	361.0	364.0	6.0	1.62
DIPPED PRODUCTS PLC	DIPD.N0000	0	84	30.2	31.0	31.0	29.9	30.5	0.3	0.99
DISTILLERIES COMPANY OF SRI LANKA PLC	DIST.N0000	0	14	14.1	14.2	14.2	14.0	14.0	0.1	0.71
DOLPHIN HOTELS PLC	STAF.N0000	0	15	25.9	24.0	30.0	22.6	26.2	0.3	1.16
E - CHANNELLING PLC	ECL.N0000	0	8	8.8	8.8	8.8	8.5	8.8	0.0	0.0
E B CREASY & COMPANY PLC	EBCR.N0000	0	12	16.5	16.0	16.5	16.0	16.0	0.5	3.03
