name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	304	4	178.5	178.75	179.25	173.0	174.5	4.0	2.24
ABANS FINANCE PLC	AFSL.N0000	10	2	29.1	29.1	29.1	29.1	29.1	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	202	23.5	23.5	23.5	22.9	23.1	0.4	1.7
ACL CABLES PLC	ACL.N0000	0	232	41.9	42.0	42.0	41.4	41.9	0.0	0.0
ACL PLASTICS PLC	APLA.N0000	168	7	268.75	268.25	273.0	267.0	268.75	0.0	0.0
ACME PRINTING & PACKAGING PLC	ACME.N0000	65	2	6.4	6.4	6.4	6.4	6.4	0.0	0.0
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	8	25.6	25.5	26.5	25.5	26.1	0.5	1.95
AGSTAR PLC	AGST.N0000	0	38	8.1	7.9	7.9	7.6	7.6	0.5	6.17
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	721	5	32.3	33.7	33.7	32.5	32.5	0.2	0.62
AITKEN SPENCE PLC	SPEN.N0000	0	41	69.0	69.0	69.0	67.0	68.0	1.0	1.45
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	38	72.0	70.9	71.8	70.0	70.1	1.9	2.64
ALUMEX PLC	ALUM.N0000	0	134	14.2	14.4	14.4	14.1	14.2	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	20	3.2	3.2	3.2	3.1	3.1	0.1	3.13
AMANA TAKAFUL  PLC	ATL.N0000	120	2	8.6	8.6	8.6	8.6	8.6	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	73	7.6	7.8	7.8	7.3	7.3	0.3	3.95
AMBEON HOLDINGS PLC	GREG.N0000	0	192	28.7	28.3	28.3	27.5	27.6	1.1	3.83
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	11	1.1	1.2	1.2	1.1	1.1	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	0	6	22.2	21.8	22.2	21.4	22.2	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	6	7.8	7.8	7.8	7.7	7.7	0.1	1.28
ASIA CAPITAL PLC	ACAP.N0000	0	27	5.8	5.9	6.1	5.5	5.6	0.2	3.45
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	46	3.4	3.4	3.5	3.3	3.3	0.1	2.94
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	810	6	14.8	14.8	14.9	14.8	14.9	0.1	0.68
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	13	29.0	29.5	29.5	29.0	29.0	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	106	221.0	225.0	225.0	212.5	214.75	6.25	2.83
B P P L HOLDINGS PLC	BPPL.N0000	0	84	19.7	19.6	19.7	19.3	19.4	0.3	1.52
BAIRAHA FARMS PLC	BFL.N0000	0	244	171.75	170.0	170.0	161.0	165.5	6.25	3.64
BALANGODA PLANTATIONS PLC	BALA.N0000	0	19	16.2	16.0	16.5	14.5	14.9	1.3	8.02
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	3	9.5	10.4	10.4	10.2	10.2	0.7	7.37
BERUWALA RESORTS PLC	BERU.N0000	251	3	0.9	1.0	1.0	1.0	1.0	0.1	11.11
BIMPUTH FINANCE PLC	BLI.N0000	10	1	8.8	8.7	8.7	8.7	8.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	14	0.8	0.9	0.9	0.7	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	5	0.4	0.4	0.5	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	953	70.5	70.0	71.9	58.1	60.2	10.3	14.61
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	11	11.6	11.6	11.9	11.6	11.6	0.0	0.0
BROWN & COMPANY PLC	BRWN.N0000	0	165	181.0	181.0	187.0	180.5	185.0	4.0	2.21
BROWNS BEACH HOTELS PLC	BBH.N0000	0	20	10.2	10.1	10.3	9.9	10.0	0.2	1.96
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	6.3	6.4	6.8	6.3	6.7	0.4	6.35
BUKIT DARAH PLC	BUKI.N0000	0	27	300.0	307.0	307.0	296.0	299.0	1.0	0.33
C M HOLDINGS PLC	COLO.N0000	0	20	100.0	102.0	102.0	98.5	98.7	1.3	1.3
C T HOLDINGS PLC	CTHR.N0000	150	1	185.0	185.0	185.0	185.0	185.0	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	0	89	70.0	70.0	70.0	69.8	69.9	0.1	0.14
CARGILLS (CEYLON) PLC	CARG.N0000	217	15	243.0	243.75	243.75	240.0	240.5	2.5	1.03
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	10	72.2	72.1	72.1	70.2	71.3	0.9	1.25
CARSON CUMBERBATCH PLC	CARS.N0000	0	44	299.0	299.75	300.0	290.0	290.25	8.75	2.93
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	35	89.6	90.0	90.5	89.1	90.0	0.4	0.45
CENTRAL INDUSTRIES PLC	CIND.N0000	0	45	114.25	113.75	114.5	112.25	112.5	1.75	1.53
CEYLINCO INSURANCE PLC	CINS.N0000	3	3	2017.0	2125.0	2125.0	2005.0	2017.0	0.0	0.0
CEYLINCO INSURANCE PLC	CINS.X0000	27	9	1020.0	1019.0	1020.0	1016.5	1020.0	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	33	9	881.5	825.0	879.0	825.0	881.5	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	14	6	658.75	645.0	645.0	645.0	658.75	0.0	0.0
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	214	144.0	144.5	144.5	140.0	141.0	3.0	2.08
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	55	111.5	113.0	114.75	111.0	113.0	1.5	1.35
