name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ACCESS ENGINEERING PLC	AEL.N0000	0	101	11.8	11.6	11.8	11.3	11.7	0.1	0.85
ACL CABLES PLC	ACL.N0000	0	194	44.9	45.9	45.9	43.0	43.7	1.2	2.67
ACL PLASTICS PLC	APLA.N0000	0	24	370.0	380.0	390.0	366.0	377.5	7.5	2.03
ACME PRINTING & PACKAGING PLC	ACME.N0000	32	7	12.3	12.5	13.0	12.5	12.3	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	44	30.2	30.1	31.0	29.3	29.9	0.3	0.99
AGSTAR PLC	AGST.N0000	0	178	7.4	7.1	7.3	6.6	6.8	0.6	8.11
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	32	30.3	33.0	36.0	31.0	31.0	0.7	2.31
AITKEN SPENCE PLC	SPEN.N0000	0	73	84.2	85.0	85.0	83.5	83.9	0.3	0.36
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	103	50.0	53.5	59.0	50.0	52.5	2.5	5.0
ALUMEX PLC	ALUM.N0000	0	110	6.6	6.6	6.6	6.0	6.1	0.5	7.58
AMANA BANK PLC	ABL.N0000	0	84	3.2	3.3	3.4	3.1	3.1	0.1	3.13
AMANA TAKAFUL LIFE PLC	ATLL.N0000	62	6	29.0	34.6	36.2	34.0	29.0	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	153	2	10.0	10.0	10.0	10.0	10.0	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	11	6.7	7.1	7.2	6.5	6.6	0.1	1.49
AMBEON HOLDINGS PLC	GREG.N0000	0	13	39.2	37.4	40.0	37.3	39.0	0.2	0.51
ARPICO INSURANCE PLC	AINS.N0000	0	11	18.0	17.5	20.9	17.0	17.0	1.0	5.56
ASIA ASSET FINANCE PLC	AAF.N0000	0	7	6.1	6.7	6.7	6.1	6.1	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	17	4.2	4.5	4.5	4.2	4.3	0.1	2.38
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	109	2.9	3.0	3.2	2.9	3.1	0.2	6.9
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	3	30.6	30.3	30.3	30.3	30.3	0.3	0.98
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	7	33.0	32.9	33.0	32.9	32.9	0.1	0.3
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	274	2	7.4	7.2	7.3	7.2	7.2	0.2	2.7
B P P L HOLDINGS PLC	BPPL.N0000	0	49	19.4	19.3	19.3	18.1	18.5	0.9	4.64
BAIRAHA FARMS PLC	BFL.N0000	0	29	129.75	129.0	129.0	127.0	128.0	1.75	1.35
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	56	30.0	30.0	31.5	30.0	30.9	0.9	3.0
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	130	1	8.5	8.7	8.7	8.7	8.7	0.2	2.35
BERUWALA RESORTS PLC	BERU.N0000	0	3	0.9	1.0	1.0	0.9	1.0	0.1	11.11
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	9	0.8	0.8	0.8	0.8	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	4	0.3	0.3	0.4	0.3	0.3	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	31	64.3	62.8	65.0	62.1	64.8	0.5	0.78
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	31	14.5	14.5	15.7	14.5	15.4	0.9	6.21
BROWN & COMPANY PLC	BRWN.N0000	0	281	150.0	159.0	164.75	149.0	153.0	3.0	2.0
BROWNS BEACH HOTELS PLC	BBH.N0000	109	3	8.2	8.2	8.2	8.2	8.2	0.0	0.0
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	10.0	10.5	10.5	9.7	9.9	0.1	1.0
BUKIT DARAH PLC	BUKI.N0000	772	5	325.25	344.0	345.0	325.0	342.25	17.0	5.23
C I C HOLDINGS PLC	CIC.X0000	0	22	21.4	21.0	21.7	20.7	21.5	0.1	0.47
C I C HOLDINGS PLC	CIC.N0000	0	14	32.5	33.5	33.5	31.5	31.6	0.9	2.77
C T HOLDINGS PLC	CTHR.N0000	0	3	158.5	158.5	158.5	158.5	158.5	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	7	26.9	22.5	26.8	22.5	25.0	1.9	7.06
C. W. MACKIE PLC	CWM.N0000	0	55	69.1	69.2	71.5	67.8	70.9	1.8	2.6
CAPITAL ALLIANCE PLC	CALT.N0000	0	10	10.7	10.7	10.7	10.6	10.7	0.0	0.0
CARGILLS (CEYLON) PLC	CARG.N0000	0	10	160.25	159.75	165.0	159.75	160.0	0.25	0.16
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	14	60.3	60.0	60.0	60.0	60.0	0.3	0.5
CENTRAL INDUSTRIES PLC	CIND.N0000	0	77	69.4	69.4	69.4	62.0	64.1	5.3	7.64
CEYLINCO INSURANCE PLC	CINS.N0000	2	2	1977.5	2425.0	2425.0	2425.0	1977.5	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	68	26.2	27.3	27.3	25.5	25.6	0.6	2.29
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	24	74.7	74.0	74.0	70.0	70.6	4.1	5.49
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	2	70.5	70.0	70.0	70.0	70.0	0.5	0.71
CEYLON HOSPITALS PLC	CHL.N0000	150	2	130.0	126.5	126.5	126.5	126.5	3.5	2.69
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	12	9.6	9.9	11.1	9.9	10.3	0.7	7.29
CEYLON INVESTMENT PLC	CINV.N0000	727	6	31.5	31.2	31.2	30.0	31.2	0.3	0.95
CEYLON TEA BROKERS PLC	CTBL.N0000	659	10	3.5	3.6	3.7	3.4	3.6	0.1	2.86
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	5	637.0	641.0	649.0	641.0	649.0	12.0	1.88
CHEMANEX PLC	CHMX.N0000	0	4	58.1	62.0	63.4	61.0	63.4	5.3	9.12
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	121	88.7	88.6	88.6	85.0	85.3	3.4	3.83
CHRISSWORLD PLC	CWL.N0000	0	8	13.0	13.0	13.0	12.0	12.0	1.0	7.69
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	70	2	62.3	62.3	66.8	62.3	62.3	0.0	0.0
CITRUS LEISURE PLC	REEF.N0000	0	6	4.9	5.0	5.2	4.9	5.0	0.1	2.04
Co-operative Insurance Company PLC	COOP.N0000	0	83	3.2	3.5	3.5	3.0	3.1	0.1	3.13
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	75	13	778.25	840.0	850.0	707.0	778.25	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	37	4	71.0	60.1	70.9	60.1	71.0	0.0	0.0
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	0	12	56.6	56.6	59.9	56.0	56.0	0.6	1.06
COLOMBO INVESTMENT TRUST PLC	CIT.N0000	200	2	99.0	92.0	92.0	92.0	92.0	7.0	7.07
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	4	20.1	18.4	21.8	18.4	21.8	1.7	8.46
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	49	53.9	54.8	54.8	52.6	53.2	0.7	1.3
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	6	50.0	50.0	50.0	50.0	50.0	0.0	0.0
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	73	24.2	24.2	24.6	23.0	23.8	0.4	1.65
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	0	8	98.5	94.0	94.0	91.2	91.4	7.1	7.21
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	15	8.8	8.9	9.5	8.8	9.0	0.2	2.27
DFCC BANK PLC	DFCC.N0000	0	50	38.0	38.0	38.0	36.0	36.1	1.9	5.0
DIALOG AXIATA PLC	DIAL.N0000	0	112	9.4	9.4	9.6	9.2	9.3	0.1	1.06
DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	0	74	366.25	384.0	384.0	340.0	359.25	7.0	1.91
DILMAH CEYLON TEA COMPANY PLC	CTEA.N0000	306	8	800.75	850.0	850.0	805.0	834.5	33.75	4.21
DIPPED PRODUCTS PLC	DIPD.N0000	0	162	28.7	29.0	29.6	27.5	28.4	0.3	1.05
DISTILLERIES COMPANY OF SRI LANKA PLC	DIST.N0000	0	21	14.0	14.0	14.2	14.0	14.0	0.0	0.0
DOLPHIN HOTELS PLC	STAF.N0000	0	8	28.4	29.9	30.0	25.3	25.3	3.1	10.92
E - CHANNELLING PLC	ECL.N0000	0	26	7.0	7.0	7.6	7.0	7.4	0.4	5.71
E B CREASY & COMPANY PLC	EBCR.N0000	0	5	15.5	15.1	15.5	15.1	15.4	0.1	0.65
E M L CONSULTANTS PLC	EML.N0000	0	39	5.6	5.7	5.7	5.3	5.6	0.0	0.0
EAST WEST PROPERTIES PLC	EAST.N0000	0	8	6.6	6.5	6.7	6.4	6.7	0.1	1.52
EASTERN MERCHANTS PLC	EMER.N0000	0	12	6.7	7.5	7.8	7.0	7.5	0.8	11.94
EDEN HOTEL LANKA PLC	EDEN.N0000	0	18	10.8	11.7	11.7	10.6	11.0	0.2	1.85
ELPITIYA PLANTATIONS PLC	ELPL.N0000	0	31	90.4	88.1	90.9	85.5	89.8	0.6	0.66
EQUITY TWO PLC	ETWO.N0000	0	4	33.0	33.0	33.0	33.0	33.0	0.0	0.0
Ex-pack Corrugated Cartons PLC	PACK.N0000	0	78	11.8	11.9	12.0	11.5	11.7	0.1	0.85
EXPOLANKA HOLDINGS PLC	EXPO.N0000	0	0	216.25	216.0	218.75	208.0	210.75	5.5	2.54
EXTERMINATORS LIMITED	EXT.N0000	0	18	5.1	5.4	5.4	5.0	5.0	0.1	1.96
FIRST CAPITAL HOLDINGS PLC	CFVF.N0000	0	37	10.0	10.0	10.1	9.8	10.0	0.0	0.0
First Capital Treasuries PLC	FCT.N0000	0	30	10.7	10.7	10.7	10.0	10.1	0.6	5.61
GALADARI HOTELS (LANKA) PLC	GHLL.N0000	0	15	10.4	11.0	11.8	10.2	11.4	1.0	9.62
GALLE FACE CAPITAL PARTNERS PLC	WAPO.N0000	19	2	19.0	18.1	18.9	18.1	19.0	0.0	0.0
HAPUGASTENNE PLANTATIONS PLC	HAPU.N0000	500	1	24.5	25.5	25.5	25.5	25.5	1.0	4.08
HARISCHANDRA MILLS PLC	HARI.N0000	8	3	5545.5	5400.0	6500.0	5400.0	5545.5	0.0	0.0
HATTON NATIONAL BANK PLC	HNB.X0000	0	10	75.1	77.0	77.0	74.2	75.6	0.5	0.67
HATTON NATIONAL BANK PLC	HNB.N0000	0	51	78.0	78.0	78.0	77.0	78.0	0.0	0.0
HATTON PLANTATIONS PLC	HPL.N0000	0	45	12.5	12.5	13.2	11.7	13.0	0.5	4.0
HAYCARB PLC	HAYC.N0000	0	44	50.1	50.5	50.5	49.5	49.6	0.5	1.0
HAYLEYS FABRIC PLC	MGT.N0000	0	163	33.0	32.8	33.3	31.0	31.5	1.5	4.55
HAYLEYS FIBRE PLC	HEXP.N0000	331	8	57.8	58.4	58.4	57.2	57.5	0.3	0.52
HAYLEYS PLC	HAYL.N0000	0	244	67.8	66.5	69.0	66.0	66.6	1.2	1.77
HELA APPAREL HOLDINGS PLC	HELA.N0000	0	143	12.3	12.3	12.5	11.8	12.0	0.3	2.44
HEMAS HOLDINGS PLC	HHL.N0000	0	23	45.1	44.0	45.0	44.0	44.9	0.2	0.44
HIKKADUWA BEACH RESORT PLC	CITH.N0000	0	6	4.6	4.7	4.7	4.6	4.6	0.0	0.0
HNB ASSURANCE PLC	HASU.N0000	301	4	37.7	37.9	37.9	36.2	37.9	0.2	0.53
HNB FINANCE PLC	HNBF.N0000	499	7	6.7	6.6	6.7	6.6	6.6	0.1	1.49
HNB FINANCE PLC	HNBF.X0000	0	4	5.9	5.8	5.8	5.8	5.8	0.1	1.69
HORANA PLANTATIONS PLC	HOPL.N0000	850	3	21.0	21.0	21.0	20.5	20.7	0.3	1.43
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL	HDFC.N0000	814	2	23.6	23.3	23.9	23.3	23.3	0.3	1.27
hSenid Business Solutions PLC	HBS.N0000	0	59	19.8	20.0	20.0	19.5	19.6	0.2	1.01
HUNAS HOLDINGS PLC	HUNA.N0000	0	7	10.5	10.5	10.7	10.4	10.5	0.0	0.0
HUNTER & COMPANY PLC	HUNT.N0000	15	5	491.5	500.0	601.0	500.0	491.5	0.0	0.0
HVA FOODS PLC	HVA.N0000	0	14	3.5	3.8	3.8	3.4	3.5	0.0	0.0
INDUSTRIAL ASPHALTS (CEYLON) PLC	ASPH.N0000	0	40	0.3	0.4	0.4	0.3	0.3	0.0	0.0
JANASHAKTHI INSURANCE PLC	JINS.N0000	0	26	21.0	20.1	20.5	20.0	20.0	1.0	4.76
JAT HOLDINGS PLC	JAT.N0000	0	42	13.3	13.4	13.4	12.8	13.1	0.2	1.5
JETWING SYMPHONY PLC	JETS.N0000	50	1	10.3	11.0	11.0	11.0	10.3	0.0	0.0
JOHN KEELLS HOLDINGS PLC	JKH.N0000	0	97	124.0	125.0	125.0	122.0	123.5	0.5	0.4
JOHN KEELLS HOTELS PLC	KHL.N0000	0	26	11.0	11.1	11.8	10.5	10.7	0.3	2.73
JOHN KEELLS PLC	JKL.N0000	50	1	66.1	68.6	68.6	68.6	66.1	0.0	0.0
KAHAWATTE  PLANTATIONS  PLC	KAHA.N0000	841	11	24.7	25.9	26.0	22.3	24.3	0.4	1.62
KAPRUKA HOLDINGS PLC	KPHL.N0000	0	11	8.8	8.8	8.8	8.2	8.3	0.5	5.68
KEELLS FOOD PRODUCTS PLC	KFP.N0000	18	4	173.5	158.0	165.0	158.0	173.5	0.0	0.0
KEGALLE  PLANTATIONS  PLC	KGAL.N0000	0	38	140.5	139.25	139.25	128.0	130.25	10.25	7.3
KELANI CABLES PLC	KCAB.N0000	0	33	215.5	207.0	213.5	203.5	207.0	8.5	3.94
KELANI TYRES PLC	TYRE.N0000	0	20	51.0	50.8	51.6	50.1	50.1	0.9	1.76
KELANI VALLEY PLANTATIONS PLC	KVAL.N0000	0	47	64.2	64.1	65.0	62.2	63.9	0.3	0.47
KOTAGALA PLANTATIONS PLC	KOTA.N0000	0	102	4.1	4.3	4.3	3.9	4.0	0.1	2.44
L O L C DEVELOPMENT FINANCE PLC	NIFL.N0000	339	9	306.0	305.0	305.75	292.0	303.75	2.25	0.74
L O L C HOLDINGS PLC	LOLC.N0000	0	475	598.0	620.0	638.0	569.0	601.75	3.75	0.63
L V L ENERGY FUND PLC	LVEF.N0000	260	3	7.1	7.9	7.9	7.9	7.9	0.8	11.27
LANKA ALUMINIUM INDUSTRIES PLC	LALU.N0000	0	7	14.2	14.0	14.0	14.0	14.0	0.2	1.41
