name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	54	3	166.0	161.25	163.5	161.0	166.0	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	801	10	25.1	25.1	25.3	25.0	25.2	0.1	0.4
ACCESS ENGINEERING PLC	AEL.N0000	0	156	24.9	25.4	25.5	24.5	25.0	0.1	0.4
ACL CABLES PLC	ACL.N0000	0	982	65.2	68.0	71.8	68.0	69.1	3.9	5.98
ACL PLASTICS PLC	APLA.N0000	0	220	428.0	435.0	485.0	435.0	451.75	23.75	5.55
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	12	12.0	12.0	12.2	11.9	12.0	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	0	31.9	33.9	36.4	33.0	34.1	2.2	6.9
AGSTAR PLC	AGST.N0000	0	265	9.4	9.8	10.2	9.4	9.8	0.4	4.26
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	64	39.7	39.9	42.0	39.9	40.3	0.6	1.51
AITKEN SPENCE PLC	SPEN.N0000	0	35	80.4	82.0	85.0	81.9	83.2	2.8	3.48
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	9	70.4	70.9	71.0	69.5	69.5	0.9	1.28
ALUMEX PLC	ALUM.N0000	0	63	12.6	12.9	13.0	12.7	12.8	0.2	1.59
AMANA BANK PLC	ABL.N0000	0	60	4.2	4.2	4.3	4.2	4.2	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	719	9	18.0	18.0	18.4	17.7	18.4	0.4	2.22
AMANA TAKAFUL PLC	ATL.N0000	0	9	12.5	11.8	12.0	11.8	12.0	0.5	4.0
AMBEON CAPITAL PLC	TAP.N0000	0	359	18.9	19.4	20.0	18.0	18.1	0.8	4.23
AMBEON HOLDINGS PLC	GREG.N0000	0	54	45.0	47.0	47.0	44.2	45.3	0.3	0.67
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	61	1.5	1.5	1.5	1.4	1.5	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	50	1	21.8	21.7	21.7	21.7	21.8	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	84	7.9	7.7	8.5	7.7	8.3	0.4	5.06
ASIA CAPITAL PLC	ACAP.N0000	0	138	7.1	7.3	8.1	7.3	7.4	0.3	4.23
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	25	3.2	3.3	3.4	3.3	3.4	0.2	6.25
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	8	4	32.5	33.3	33.3	32.3	32.5	0.0	0.0
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	55	17.8	17.8	18.0	17.7	17.8	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	570	13.8	14.0	15.7	14.0	14.1	0.3	2.17
B P P L HOLDINGS PLC	BPPL.N0000	0	26	23.6	23.3	24.5	23.3	24.0	0.4	1.69
BAIRAHA FARMS PLC	BFL.N0000	0	56	182.25	183.0	183.0	178.0	180.0	2.25	1.23
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	56	20.8	23.5	23.5	21.5	21.8	1.0	4.81
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	100	1	10.4	10.4	10.4	10.4	10.4	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	70	1.5	1.6	1.6	1.4	1.4	0.1	6.67
BIMPUTH FINANCE PLC	BLI.N0000	0	33	7.5	7.5	7.5	7.0	7.2	0.3	4.0
