ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1695181680.0	ABANS ELECTRICALS PLC	ABAN.N0000	901	9	160.5	166.0	166.0	161.0	161.0
1695181680.0	ACCESS ENGINEERING PLC	AEL.N0000	137694	75	19.8	19.8	19.9	19.5	19.5
1695181680.0	ACL CABLES PLC	ACL.N0000	46172	83	78.2	78.0	80.6	78.0	80.0
1695181680.0	ACL PLASTICS PLC	APLA.N0000	2360	18	389.0	386.0	403.0	386.0	402.75
1695181680.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	19194	13	6.6	6.5	6.7	6.4	6.5
1695181680.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	38533	40	32.6	32.5	33.9	32.2	33.5
1695181680.0	AGARAPATANA PLANTATIONS LIMITED	AGPL.N0000	298740	69	9.3	9.3	9.4	9.2	9.3
1695181680.0	AGSTAR PLC	AGST.N0000	488092	95	10.3	10.4	10.5	10.3	10.3
1695181680.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	13453	21	76.5	76.3	80.0	76.3	79.7
1695181680.0	AITKEN SPENCE PLC	SPEN.N0000	7358	52	137.5	139.5	139.5	135.0	135.5
1695181680.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	4228	33	93.5	94.0	95.0	94.0	94.0
1695181680.0	ALPHA FIRE SERVICES PLC	AFS.N0000	2419	23	35.0	34.4	35.9	34.4	34.8
1695181680.0	ALUMEX PLC	ALUM.N0000	205595	59	9.8	9.8	10.0	9.7	9.7
1695181680.0	AMANA BANK PLC	ABL.N0000	50925	26	2.4	2.5	2.5	2.4	2.5
1695181680.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	615	4	29.0	29.1	29.1	28.6	29.0
1695181680.0	AMANA TAKAFUL PLC	ATL.N0000	1	1	11.7	12.0	12.0	12.0	11.7
1695181680.0	AMBEON CAPITAL PLC	TAP.N0000	52886	28	9.0	9.2	9.2	8.9	9.0
1695181680.0	AMBEON HOLDINGS PLC	GREG.N0000	5000	5	35.0	35.0	36.0	35.0	35.4
1695181680.0	ASIA ASSET FINANCE PLC	AAF.N0000	651	5	13.7	13.5	14.0	13.1	14.0
1695181680.0	ASIA CAPITAL PLC	ACAP.N0000	8845	9	4.0	3.9	3.9	3.9	3.9
1695181680.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	17133	12	4.4	4.4	4.5	4.3	4.3
1695181680.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	117294	65	61.5	62.0	62.0	60.0	60.1
1695181680.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	223507	26	28.0	28.5	28.6	28.0	28.5
1695181680.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	1501	4	13.4	13.4	13.6	13.4	13.5
1695181680.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	67612	26	12.6	12.4	12.6	12.2	12.4
1695181680.0	B P P L HOLDINGS PLC	BPPL.N0000	28569	21	21.1	20.9	21.0	20.5	20.5
1695181680.0	BAIRAHA FARMS PLC	BFL.N0000	19333	35	198.5	198.5	204.0	198.0	198.0
1695181680.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	2976	13	58.5	58.5	59.8	58.5	58.9
1695181680.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	2251	6	12.2	12.5	12.5	11.8	12.4
1695181680.0	BERUWALA RESORTS PLC	BERU.N0000	20721	12	1.4	1.4	1.5	1.4	1.4
1695181680.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	380711	20	0.5	0.4	0.5	0.4	0.5
1695181680.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	35	3	0.3	0.2	0.3	0.2	0.3
1695181680.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	10292	19	51.3	52.0	52.0	51.0	51.2
1695181680.0	BROWN & COMPANY PLC	BRWN.N0000	8207	46	119.25	120.0	120.0	118.0	118.0
1695181680.0	BROWNS BEACH HOTELS PLC	BBH.N0000	11702	9	15.5	15.6	15.6	15.4	15.4
1695181680.0	BROWNS INVESTMENTS PLC	BIL.N0000	2626773	216	5.5	5.6	5.7	5.5	5.6
1695181680.0	BUKIT DARAH PLC	BUKI.N0000	5	1	400.0	405.0	405.0	405.0	400.0
1695181680.0	C I C HOLDINGS PLC	CIC.N0000	63317	40	75.0	75.0	75.4	74.5	75.1
1695181680.0	C I C HOLDINGS PLC	CIC.X0000	59977	31	55.7	56.0	56.8	55.5	56.0
1695181680.0	C M HOLDINGS PLC	COLO.N0000	1170	3	85.1	85.0	86.7	85.0	86.6
1695181680.0	C T LAND DEVELOPMENT PLC	CTLD.N0000	680	17	24.8	25.1	25.5	24.5	25.2
1695181680.0	C. W. MACKIE PLC	CWM.N0000	68	3	94.0	94.9	94.9	94.9	94.0
1695181680.0	CAPITAL ALLIANCE PLC	CALT.N0000	370109	614	78.3	79.0	79.7	77.3	78.4
1695181680.0	CARGILLS (CEYLON) PLC	CARG.N0000	1	1	348.0	349.25	349.25	349.25	348.0
1695181680.0	CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	4547	16	54.6	54.6	55.0	54.0	54.1
1695181680.0	CENTRAL FINANCE COMPANY PLC	CFIN.N0000	52350	76	117.75	119.75	122.0	117.0	117.75
1695181680.0	CENTRAL INDUSTRIES PLC	CIND.N0000	19855	44	100.25	100.75	101.75	100.0	100.0
1695181680.0	CEYLINCO INSURANCE PLC	CINS.N0000	1	1	2420.75	2498.0	2498.0	2498.0	2420.75
1695181680.0	CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	2131	18	1050.5	1239.0	1313.0	1239.0	1240.5
1695181680.0	CEYLON COLD STORES PLC	CCS.N0000	128682	26	49.5	50.0	50.0	49.0	49.0
1695181680.0	CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	57111	83	163.0	163.5	166.25	163.5	165.25
1695181680.0	CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	4325	13	98.0	100.0	100.0	100.0	100.0
1695181680.0	CEYLON HOSPITALS PLC	CHL.N0000	120	3	132.75	124.0	124.0	123.75	123.75
1695181680.0	CEYLON HOTELS CORPORATION PLC	CHOT.N0000	47210	30	22.8	23.0	23.6	22.9	23.0
1695181680.0	CEYLON INVESTMENT PLC	CINV.N0000	9163	17	58.1	58.0	59.0	58.0	58.5
1695181680.0	CEYLON TEA BROKERS PLC	CTBL.N0000	12836	9	4.8	4.8	4.8	4.7	4.7
1695181680.0	CEYLON TOBACCO COMPANY PLC	CTC.N0000	1125	16	984.0	990.0	995.0	990.0	993.0
1695181680.0	CHEMANEX PLC	CHMX.N0000	300	3	84.8	88.7	88.8	88.7	88.8
1695181680.0	CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	44488	38	92.1	92.2	92.3	91.8	92.0
1695181680.0	CHRISSWORLD PLC	CWL.N0000	5355	12	11.2	11.2	11.3	10.7	10.7
1695181680.0	CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	185000	1	189.75	190.0	190.0	190.0	189.75
1695181680.0	CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	1976	3	78.6	79.9	79.9	79.0	79.0
1695181680.0	CITRUS LEISURE PLC	REEF.N0000	2748	11	7.0	7.0	7.2	7.0	7.1
1695181680.0	Co-operative Insurance Company PLC	COOP.N0000	1288874	124	3.0	3.0	3.0	2.9	3.0
