ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1694490900.0	ABANS ELECTRICALS PLC	ABAN.N0000	202	5	162.25	167.5	167.5	160.25	160.25
1694490900.0	ABANS FINANCE PLC	AFSL.N0000	250	2	25.0	25.0	25.0	25.0	25.0
1694490900.0	ACCESS ENGINEERING PLC	AEL.N0000	173294	41	18.0	18.2	18.2	17.8	18.1
1694490900.0	ACL CABLES PLC	ACL.N0000	395461	164	77.0	77.5	77.6	75.1	77.0
1694490900.0	ACL PLASTICS PLC	APLA.N0000	202	9	376.5	382.25	382.25	375.25	375.5
1694490900.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	2010	3	6.6	6.8	6.8	6.6	6.6
1694490900.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	8045	34	33.0	33.0	33.0	32.6	32.6
1694490900.0	AGARAPATANA PLANTATIONS LIMITED	AGPL.N0000	489156	85	9.4	9.5	9.5	9.3	9.3
1694490900.0	AGSTAR PLC	AGST.N0000	206349	69	9.9	9.9	10.0	9.8	9.9
1694490900.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	371760	194	76.5	79.0	90.0	77.0	79.6
1694490900.0	AITKEN SPENCE PLC	SPEN.N0000	49898	29	145.0	145.0	145.75	144.0	145.0
1694490900.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	12104	97	96.8	97.3	97.6	96.0	96.5
1694490900.0	ALPHA FIRE SERVICES PLC	AFS.N0000	15771	31	38.1	38.1	38.1	38.0	38.0
1694490900.0	ALUMEX PLC	ALUM.N0000	123986	50	9.7	9.6	9.8	9.5	9.6
1694490900.0	AMANA BANK PLC	ABL.N0000	1347310	64	2.4	2.5	2.5	2.4	2.4
1694490900.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	204	6	30.0	30.0	30.0	28.2	30.0
1694490900.0	AMANA TAKAFUL PLC	ATL.N0000	1269	7	11.6	11.6	12.0	11.5	12.0
