name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	52	5	146.75	155.0	155.0	151.0	146.75	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	0	18	21.0	21.0	24.5	20.2	20.9	0.1	0.48
ACCESS ENGINEERING PLC	AEL.N0000	0	507	12.3	13.0	14.0	12.7	13.5	1.2	9.76
ACL CABLES PLC	ACL.N0000	0	778	46.5	46.9	49.8	46.9	49.0	2.5	5.38
ACL PLASTICS PLC	APLA.N0000	0	80	392.5	391.0	397.75	380.0	387.75	4.75	1.21
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	46	5.1	5.3	5.4	5.1	5.2	0.1	1.96
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	409	36.2	36.5	39.8	36.5	37.6	1.4	3.87
AGSTAR PLC	AGST.N0000	0	585	10.6	11.5	11.5	9.8	10.2	0.4	3.77
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	55	38.8	39.7	42.0	39.0	39.8	1.0	2.58
AITKEN SPENCE PLC	SPEN.N0000	0	89	105.0	108.0	115.5	108.0	113.75	8.75	8.33
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	78	60.3	63.0	65.0	60.5	62.2	1.9	3.15
ALUMEX PLC	ALUM.N0000	0	112	7.0	7.2	7.5	7.0	7.4	0.4	5.71
AMANA BANK PLC	ABL.N0000	0	15	2.9	2.9	2.9	2.8	2.9	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	42	27.9	30.0	30.0	22.0	22.1	5.8	20.79
AMANA TAKAFUL PLC	ATL.N0000	0	41	9.7	10.0	10.0	8.5	8.6	1.1	11.34
AMBEON CAPITAL PLC	TAP.N0000	0	267	8.3	8.1	9.9	8.1	8.4	0.1	1.2
AMBEON HOLDINGS PLC	GREG.N0000	0	10	40.9	40.0	41.9	40.0	40.2	0.7	1.71
ARPICO INSURANCE PLC	AINS.N0000	0	10	16.0	15.2	16.5	15.0	15.2	0.8	5.0
ASIA ASSET FINANCE PLC	AAF.N0000	25	2	5.9	6.3	6.3	6.3	5.9	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	32	4.7	5.0	5.3	4.7	4.8	0.1	2.13
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	54	3.6	3.5	3.8	3.5	3.7	0.1	2.78
