name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS FINANCE PLC	AFSL.N0000	75	4	20.2	21.5	21.5	21.4	20.2	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	58	10.5	10.6	10.7	10.1	10.4	0.1	0.95
ACL CABLES PLC	ACL.N0000	0	296	64.7	64.9	64.9	62.5	63.4	1.3	2.01
ACL PLASTICS PLC	APLA.N0000	145	7	355.25	365.0	365.0	353.25	363.25	8.0	2.25
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	10	7.0	6.9	6.9	6.6	6.8	0.2	2.86
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	28	33.2	34.0	34.0	32.5	32.5	0.7	2.11
AGSTAR PLC	AGST.N0000	0	251	15.8	15.6	16.2	15.2	15.5	0.3	1.9
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	22	50.1	51.0	52.0	50.1	51.1	1.0	2.0
AITKEN SPENCE PLC	SPEN.N0000	0	27	128.75	129.5	131.0	129.5	130.25	1.5	1.17
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	101	2	57.7	59.5	59.5	59.5	59.5	1.8	3.12
ALUMEX PLC	ALUM.N0000	0	30	6.7	6.8	6.8	6.7	6.7	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	150	3.0	3.0	3.1	2.9	3.0	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	6	37.5	45.1	45.1	34.1	34.1	3.4	9.07
AMANA TAKAFUL PLC	ATL.N0000	90	1	12.5	12.5	12.5	12.5	12.5	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	234	11.7	12.0	12.1	11.5	11.7	0.0	0.0
AMBEON HOLDINGS PLC	GREG.N0000	0	20	37.1	36.6	37.0	36.0	36.4	0.7	1.89
ARPICO INSURANCE PLC	AINS.N0000	100	3	21.0	20.0	20.0	20.0	20.0	1.0	4.76
ASIA ASSET FINANCE PLC	AAF.N0000	200	3	8.0	8.0	8.0	7.9	8.0	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	5	4.1	4.3	4.3	4.1	4.1	0.0	0.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	10	4.3	4.3	4.4	4.3	4.3	0.0	0.0
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	47	38.8	38.8	38.9	35.2	38.9	0.1	0.26
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	10	24.8	24.8	24.9	24.8	24.8	0.0	0.0
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	4	13.1	13.0	13.1	13.0	13.0	0.1	0.76
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	5	7.7	7.8	7.8	7.5	7.5	0.2	2.6
BAIRAHA FARMS PLC	BFL.N0000	0	24	154.5	156.0	156.5	153.75	153.75	0.75	0.49
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	42	80.1	79.8	83.8	79.4	81.6	1.5	1.87
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	10	1	11.3	11.1	11.1	11.1	11.3	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	15	1.3	1.3	1.3	1.2	1.2	0.1	7.69
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	258	59.6	58.5	59.6	55.0	57.6	2.0	3.36
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	21	53.0	53.0	53.0	50.0	50.2	2.8	5.28
