name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	22	4	166.0	166.0	166.0	162.0	166.0	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	225	5	26.9	25.7	26.8	25.7	26.0	0.9	3.35
ACCESS ENGINEERING PLC	AEL.N0000	0	178	25.0	24.6	25.0	24.5	24.5	0.5	2.0
ACL CABLES PLC	ACL.N0000	0	337	64.0	64.0	64.7	63.1	64.4	0.4	0.63
ACL PLASTICS PLC	APLA.N0000	0	97	419.25	416.0	416.0	390.0	393.75	25.5	6.08
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	4	12.1	12.0	12.1	12.0	12.1	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	210	31.0	31.8	31.8	30.2	30.3	0.7	2.26
AGSTAR PLC	AGST.N0000	0	174	8.8	8.8	9.2	8.6	8.7	0.1	1.14
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	29	38.7	38.5	39.0	38.4	38.6	0.1	0.26
AITKEN SPENCE PLC	SPEN.N0000	0	16	81.0	80.3	82.5	80.3	80.5	0.5	0.62
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	24	70.6	71.0	71.0	69.0	69.0	1.6	2.27
ALUMEX PLC	ALUM.N0000	0	105	12.9	13.0	13.0	12.5	12.7	0.2	1.55
AMANA BANK PLC	ABL.N0000	0	132	4.2	4.3	4.4	4.1	4.3	0.1	2.38
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	11	18.3	17.5	18.8	16.9	18.1	0.2	1.09
AMANA TAKAFUL PLC	ATL.N0000	0	20	12.0	11.5	12.6	11.5	12.5	0.5	4.17
AMBEON CAPITAL PLC	TAP.N0000	0	0	21.2	24.0	24.5	17.5	19.9	1.3	6.13
AMBEON HOLDINGS PLC	GREG.N0000	0	126	46.2	47.5	47.8	43.9	44.8	1.4	3.03
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	63	1.3	1.4	1.4	1.3	1.3	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	0	7	21.7	22.0	22.0	21.6	21.8	0.1	0.46
ASIA ASSET FINANCE PLC	AAF.N0000	0	61	7.7	7.9	7.9	7.5	7.5	0.2	2.6
ASIA CAPITAL PLC	ACAP.N0000	0	114	7.4	7.4	7.5	7.0	7.1	0.3	4.05
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	105	3.1	3.1	3.5	3.1	3.2	0.1	3.23
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	3	46.0	45.5	45.5	45.0	45.2	0.8	1.74
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	17	33.0	32.5	32.7	32.5	32.5	0.5	1.52
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	87	17.9	18.0	18.1	17.1	17.4	0.5	2.79
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	152	13.8	13.8	14.0	13.5	13.6	0.2	1.45
B P P L HOLDINGS PLC	BPPL.N0000	0	31	23.5	23.5	24.5	23.5	23.5	0.0	0.0
BAIRAHA FARMS PLC	BFL.N0000	0	103	186.0	187.0	189.0	182.0	185.5	0.5	0.27
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	9	24.0	23.5	24.0	23.0	23.0	1.0	4.17
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	140	3	10.1	10.1	10.1	10.1	10.1	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	103	1.3	1.4	1.4	1.3	1.4	0.1	7.69
BIMPUTH FINANCE PLC	BLI.N0000	0	22	7.4	7.1	7.5	7.1	7.3	0.1	1.35
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	8	0.7	0.7	0.8	0.7	0.7	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	8	0.4	0.3	0.4	0.3	0.3	0.1	25.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	100	75.0	75.0	77.0	70.0	74.7	0.3	0.4
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	15	13.1	13.1	13.1	12.9	12.9	0.2	1.53
BROWN & COMPANY PLC	BRWN.N0000	0	469	213.5	220.0	227.0	212.0	216.0	2.5	1.17
BROWNS BEACH HOTELS PLC	BBH.N0000	0	36	12.1	12.0	12.2	11.8	12.0	0.1	0.83
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	11.3	11.8	12.5	11.1	11.4	0.1	0.88
BUKIT DARAH PLC	BUKI.N0000	0	56	410.75	408.0	414.0	400.0	402.75	8.0	1.95
C I C HOLDINGS PLC	CIC.N0000	0	87	51.0	50.5	50.5	49.2	49.5	1.5	2.94
