name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS FINANCE PLC	AFSL.N0000	1	1	21.5	23.7	23.7	23.7	21.5	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	56	10.5	10.5	10.6	10.4	10.5	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	284	77.3	77.9	79.0	76.0	77.2	0.1	0.13
ACL PLASTICS PLC	APLA.N0000	0	28	433.25	430.0	440.0	403.0	421.75	11.5	2.65
ACME PRINTING & PACKAGING PLC	ACME.N0000	429	13	6.5	6.5	6.5	6.3	6.5	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	66	36.0	35.5	36.5	35.0	35.9	0.1	0.28
AGSTAR PLC	AGST.N0000	0	133	17.9	18.0	18.2	17.8	18.0	0.1	0.56
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	16	55.1	55.1	56.5	54.6	55.3	0.2	0.36
AITKEN SPENCE PLC	SPEN.N0000	0	10	138.25	140.0	140.5	138.0	139.5	1.25	0.9
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	4	58.6	59.9	59.9	57.7	57.7	0.9	1.54
ALUMEX PLC	ALUM.N0000	0	52	8.0	8.0	8.0	7.7	7.9	0.1	1.25
AMANA BANK PLC	ABL.N0000	0	17	2.9	3.0	3.1	2.9	3.0	0.1	3.45
AMANA TAKAFUL LIFE PLC	ATLL.N0000	1	1	33.9	36.9	36.9	36.9	33.9	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	0	1	12.2	12.0	12.0	12.0	12.0	0.2	1.64
AMBEON CAPITAL PLC	TAP.N0000	0	393	11.4	11.6	11.7	10.8	11.0	0.4	3.51
AMBEON HOLDINGS PLC	GREG.N0000	0	38	38.6	39.2	39.7	37.1	38.5	0.1	0.26
ASIA ASSET FINANCE PLC	AAF.N0000	0	12	8.1	7.1	8.0	7.1	7.4	0.7	8.64
ASIA CAPITAL PLC	ACAP.N0000	279	6	4.1	4.3	4.3	4.0	4.1	0.0	0.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	39	4.5	4.4	4.5	4.4	4.4	0.1	2.22
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	450	4	38.9	37.2	37.2	37.2	37.2	1.7	4.37
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	684	10	26.6	26.7	27.0	26.6	26.9	0.3	1.13
