ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1675995480.0	ABANS ELECTRICALS PLC	ABAN.N0000	7	2	160.25	160.75	161.0	160.75	160.25
1675995480.0	ABANS FINANCE PLC	AFSL.N0000	100	1	22.1	22.4	22.4	22.4	22.4
1675995480.0	ACCESS ENGINEERING PLC	AEL.N0000	171550	84	12.0	11.9	12.0	11.5	11.7
1675995480.0	ACL CABLES PLC	ACL.N0000	272784	264	70.6	71.5	74.0	70.6	73.4
1675995480.0	ACL PLASTICS PLC	APLA.N0000	1283	18	379.0	390.0	392.0	378.0	390.5
1675995480.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	5521	3	7.2	7.2	7.2	7.1	7.1
1675995480.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	56225	56	33.5	33.0	34.4	32.9	33.1
1675995480.0	AGSTAR PLC	AGST.N0000	2971613	658	14.9	14.7	14.7	13.8	14.0
1675995480.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	76728	37	57.4	57.0	57.8	55.2	57.0
1675995480.0	AITKEN SPENCE PLC	SPEN.N0000	1063802	474	152.75	152.5	152.5	146.75	150.0
1675995480.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	8695	25	56.7	57.5	57.5	56.6	56.7
1675995480.0	ALUMEX PLC	ALUM.N0000	51863	36	6.7	6.8	6.8	6.6	6.6
1675995480.0	AMANA BANK PLC	ABL.N0000	667136	38	3.0	2.9	3.0	2.9	2.9
1675995480.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	321	4	35.9	35.0	35.9	31.1	35.0
1675995480.0	AMANA TAKAFUL PLC	ATL.N0000	220	2	12.0	12.5	12.5	12.0	12.0
1675995480.0	AMBEON CAPITAL PLC	TAP.N0000	72045	36	10.9	10.6	10.8	10.5	10.6
1675995480.0	AMBEON HOLDINGS PLC	GREG.N0000	255	3	36.2	35.2	37.0	35.2	37.0
1675995480.0	ARPICO INSURANCE PLC	AINS.N0000	102	2	22.8	23.0	23.0	21.6	23.0
1675995480.0	ASIA ASSET FINANCE PLC	AAF.N0000	96112	51	7.8	8.0	8.4	8.0	8.2
1675995480.0	ASIA CAPITAL PLC	ACAP.N0000	20261	13	4.0	4.2	4.2	3.9	3.9
1675995480.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	14900	18	4.4	4.2	4.4	4.2	4.4
1675995480.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	267035	104	36.1	38.5	39.1	38.0	39.0
1675995480.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	39	2	25.3	25.3	25.8	25.3	25.3
1675995480.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	3211	14	12.9	13.0	13.0	12.7	12.7
1675995480.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	400	5	7.5	7.6	7.6	7.5	7.5
1675995480.0	B P P L HOLDINGS PLC	BPPL.N0000	70435	7	23.0	23.0	23.0	23.0	23.0
1675995480.0	BAIRAHA FARMS PLC	BFL.N0000	8639	37	143.25	144.5	144.5	141.25	144.5
1675995480.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	3892	26	76.3	76.1	78.0	75.0	77.0
1675995480.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	2000	1	10.3	10.2	10.2	10.2	10.2
1675995480.0	BERUWALA RESORTS PLC	BERU.N0000	62084	9	1.3	1.4	1.4	1.3	1.3
1675995480.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	26750	47	57.5	56.5	57.5	56.5	57.0
1675995480.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	11443	13	52.5	52.1	53.9	50.5	51.6
1675995480.0	BROWN & COMPANY PLC	BRWN.N0000	13268	67	114.0	113.5	117.0	113.0	113.5
1675995480.0	BROWNS BEACH HOTELS PLC	BBH.N0000	484	2	11.7	11.4	11.4	11.4	11.4
1675995480.0	BROWNS INVESTMENTS PLC	BIL.N0000	3512514	539	6.1	6.1	6.2	6.0	6.0
1675995480.0	BUKIT DARAH PLC	BUKI.N0000	126	12	330.0	312.5	329.0	309.0	324.25
1675995480.0	C I C HOLDINGS PLC	CIC.X0000	96651	102	52.1	52.0	52.0	50.0	50.0
1675995480.0	C I C HOLDINGS PLC	CIC.N0000	116812	60	75.4	75.0	75.0	73.6	74.0
1675995480.0	C M HOLDINGS PLC	COLO.N0000	7	1	68.6	72.6	72.6	72.6	68.6
1675995480.0	C T LAND DEVELOPMENT PLC	CTLD.N0000	12	2	23.0	23.8	23.8	23.8	23.0
1675995480.0	C. W. MACKIE PLC	CWM.N0000	1413	13	81.7	82.7	82.8	80.5	81.5
1675995480.0	CAPITAL ALLIANCE PLC	CALT.N0000	316023	77	28.5	28.5	29.5	28.0	28.9
1675995480.0	CARGILLS (CEYLON) PLC	CARG.N0000	8121	9	226.5	225.25	225.25	220.75	225.0
1675995480.0	CARSON CUMBERBATCH PLC	CARS.N0000	1	1	275.0	279.75	279.75	279.75	275.0
1675995480.0	CENTRAL FINANCE COMPANY PLC	CFIN.N0000	4024	16	68.0	68.0	69.4	68.0	68.3
1675995480.0	CENTRAL INDUSTRIES PLC	CIND.N0000	15680	60	71.0	71.0	73.0	69.0	72.6
1675995480.0	CEYLINCO INSURANCE PLC	CINS.X0000	2	2	1050.0	1147.5	1147.5	1147.5	1050.0
1675995480.0	CEYLINCO INSURANCE PLC	CINS.N0000	2	2	2060.0	2169.5	2169.5	2169.5	2060.0
