ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1688528880.0	ABANS ELECTRICALS PLC	ABAN.N0000	28	3	139.5	144.75	144.75	142.0	139.5
1688528880.0	ABANS FINANCE PLC	AFSL.N0000	621	6	21.3	23.6	23.6	21.9	21.9
1688528880.0	ACCESS ENGINEERING PLC	AEL.N0000	1093043	197	17.2	17.2	17.4	17.0	17.1
1688528880.0	ACL CABLES PLC	ACL.N0000	493125	381	83.0	83.0	84.2	81.5	83.3
1688528880.0	ACL PLASTICS PLC	APLA.N0000	4563	72	365.5	370.0	380.0	360.25	379.75
1688528880.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	25306	22	6.0	6.0	6.2	5.9	6.0
1688528880.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	140238	255	31.1	31.4	33.4	31.4	32.5
1688528880.0	AGSTAR PLC	AGST.N0000	7474070	755	10.5	10.7	11.3	10.5	10.9
1688528880.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	158632	36	59.6	60.0	61.0	59.9	60.1
1688528880.0	AITKEN SPENCE PLC	SPEN.N0000	117522	79	121.75	123.0	129.5	120.5	126.0
1688528880.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	9234	37	70.9	71.2	72.0	71.0	71.8
1688528880.0	ALPHA FIRE SERVICES PLC	AFS.N0000	856	18	29.6	31.6	37.0	31.6	37.0
1688528880.0	ALUMEX PLC	ALUM.N0000	1114225	161	9.7	9.7	10.0	9.5	9.6
1688528880.0	AMANA BANK PLC	ABL.N0000	2019949	151	2.7	2.7	2.8	2.6	2.7
1688528880.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	209	4	30.0	34.9	35.0	34.8	34.9
1688528880.0	AMANA TAKAFUL PLC	ATL.N0000	1	1	11.8	12.5	12.5	12.5	11.8
1688528880.0	AMBEON CAPITAL PLC	TAP.N0000	88959	33	10.7	10.7	10.8	10.0	10.6
1688528880.0	AMBEON HOLDINGS PLC	GREG.N0000	10210	8	36.0	36.5	36.6	35.2	35.2
1688528880.0	ARPICO INSURANCE PLC	AINS.N0000	42447	8	20.9	21.4	21.4	21.0	21.0
1688528880.0	ASIA ASSET FINANCE PLC	AAF.N0000	1113	5	9.1	9.0	9.0	9.0	9.0
1688528880.0	ASIA CAPITAL PLC	ACAP.N0000	81513	26	4.1	4.1	4.2	3.9	4.0
1688528880.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	172991	31	4.1	4.2	4.2	4.1	4.2
1688528880.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	41199	21	36.0	35.9	36.1	35.8	36.0
1688528880.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	6354	14	23.5	24.0	24.0	23.0	23.3
1688528880.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	5865	19	12.4	12.4	12.4	12.2	12.3
1688528880.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	6156	19	7.8	7.9	8.0	7.8	8.0
1688528880.0	B P P L HOLDINGS PLC	BPPL.N0000	16398	44	19.7	19.7	21.5	19.5	20.3
1688528880.0	BAIRAHA FARMS PLC	BFL.N0000	1727	37	133.75	138.0	140.0	135.0	138.5
1688528880.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	23206	31	63.0	55.0	64.9	55.0	62.7
1688528880.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	5607	12	10.3	10.3	11.4	10.3	11.3
1688528880.0	BERUWALA RESORTS PLC	BERU.N0000	90928	8	1.3	1.4	1.4	1.3	1.3
