name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ACCESS ENGINEERING PLC	AEL.N0000	0	53	11.7	11.6	12.1	11.6	12.0	0.3	2.56
ACL CABLES PLC	ACL.N0000	0	79	43.6	44.5	45.5	43.5	44.3	0.7	1.61
ACL PLASTICS PLC	APLA.N0000	350	26	370.5	378.5	379.0	353.0	355.75	14.75	3.98
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	10	12.1	12.9	12.9	12.1	12.1	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	38	30.5	30.5	30.5	29.9	30.2	0.3	0.98
AGSTAR PLC	AGST.N0000	0	81	7.1	7.2	7.6	7.2	7.3	0.2	2.82
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	151	4	30.9	30.3	32.0	30.3	30.9	0.0	0.0
AITKEN SPENCE PLC	SPEN.N0000	0	4	84.0	85.9	85.9	84.1	85.0	1.0	1.19
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	22	52.4	53.0	54.5	52.0	54.0	1.6	3.05
ALUMEX PLC	ALUM.N0000	0	36	6.1	6.4	6.5	6.3	6.4	0.3	4.92
AMANA BANK PLC	ABL.N0000	0	22	3.1	3.3	3.3	3.0	3.1	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	26	28.6	28.6	35.0	27.0	28.3	0.3	1.05
AMANA TAKAFUL PLC	ATL.N0000	35	1	9.2	9.7	9.7	9.7	9.2	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	261	4	6.6	7.2	7.2	6.8	6.8	0.2	3.03
ARPICO INSURANCE PLC	AINS.N0000	0	3	17.0	17.0	17.0	17.0	17.0	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	8	6.5	6.2	6.5	6.2	6.5	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	22	4.1	4.3	4.3	4.0	4.0	0.1	2.44
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	76	3.1	3.1	3.3	3.1	3.3	0.2	6.45
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	5	30.3	30.5	33.9	30.5	30.8	0.5	1.65
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	100	1	32.9	31.6	31.6	31.6	31.6	1.3	3.95
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	1	1	14.0	14.9	14.9	14.9	14.0	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	16	7.2	7.2	7.5	7.2	7.4	0.2	2.78
B P P L HOLDINGS PLC	BPPL.N0000	0	5	18.8	19.0	19.0	18.8	18.9	0.1	0.53
BAIRAHA FARMS PLC	BFL.N0000	0	41	128.5	129.0	129.0	125.0	125.5	3.0	2.33
