name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	225	5	135.25	135.25	135.25	135.0	135.0	0.25	0.18
ACCESS ENGINEERING PLC	AEL.N0000	0	204	10.0	10.0	10.0	9.6	9.7	0.3	3.0
ACL CABLES PLC	ACL.N0000	0	45	41.3	41.9	41.9	40.0	40.5	0.8	1.94
ACL PLASTICS PLC	APLA.N0000	0	8	296.5	317.5	328.75	300.5	302.0	5.5	1.85
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	33	10.7	11.8	11.8	10.1	11.0	0.3	2.8
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	201	26.9	28.0	28.0	26.0	26.1	0.8	2.97
AGSTAR PLC	AGST.N0000	0	9	6.7	6.8	6.8	6.6	6.7	0.0	0.0
AITKEN SPENCE PLC	SPEN.N0000	100	2	80.0	82.0	82.0	82.0	82.0	2.0	2.5
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	15	50.9	51.0	51.0	50.0	50.5	0.4	0.79
ALUMEX PLC	ALUM.N0000	0	35	6.3	6.6	6.8	6.5	6.5	0.2	3.17
AMANA BANK PLC	ABL.N0000	0	46	2.9	3.0	3.0	2.7	2.9	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	0	5	9.3	9.3	9.3	9.3	9.3	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	4	5.6	6.2	6.2	6.0	6.0	0.4	7.14
AMBEON HOLDINGS PLC	GREG.N0000	630	4	36.6	34.6	34.6	34.5	34.6	2.0	5.46
ASIA ASSET FINANCE PLC	AAF.N0000	0	8	5.9	5.9	6.0	5.8	5.9	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	13	3.9	3.8	4.2	3.8	4.1	0.2	5.13
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	9	2.9	2.8	3.0	2.8	3.0	0.1	3.45
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	5	27.1	27.7	29.4	27.3	27.7	0.6	2.21
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	131	10	29.8	31.5	33.0	30.4	32.2	2.4	8.05
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	2	14.0	13.6	14.4	13.6	13.6	0.4	2.86
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	5	7.5	8.0	8.0	7.9	8.0	0.5	6.67
B P P L HOLDINGS PLC	BPPL.N0000	0	6	18.4	18.9	18.9	17.9	17.9	0.5	2.72
BAIRAHA FARMS PLC	BFL.N0000	0	24	121.5	120.25	125.0	120.0	120.25	1.25	1.03
BALANGODA  PLANTATIONS  PLC	BALA.N0000	690	6	33.0	32.5	34.9	32.5	34.5	1.5	4.55
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	3	0.3	0.4	0.4	0.3	0.3	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	6	1.0	0.9	0.9	0.9	0.9	0.1	10.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	41	53.8	57.9	57.9	50.0	50.9	2.9	5.39
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	3	15.2	15.0	15.9	15.0	15.9	0.7	4.61
BROWN & COMPANY PLC	BRWN.N0000	0	47	121.5	127.0	128.0	124.0	125.75	4.25	3.5
BROWNS BEACH HOTELS PLC	BBH.N0000	0	6	7.8	7.5	7.8	7.5	7.8	0.0	0.0
BROWNS INVESTMENTS PLC	BIL.N0000	0	392	8.0	8.1	8.4	8.0	8.0	0.0	0.0
BUKIT DARAH PLC	BUKI.N0000	200	5	307.25	307.25	307.25	300.0	305.0	2.25	0.73
C I C HOLDINGS PLC	CIC.N0000	0	13	38.5	39.0	39.0	36.7	37.3	1.2	3.12
C I C HOLDINGS PLC	CIC.X0000	0	24	23.9	24.0	24.9	23.6	24.0	0.1	0.42
C T HOLDINGS PLC	CTHR.N0000	0	1	146.0	150.0	150.0	150.0	150.0	4.0	2.74
C T LAND DEVELOPMENT PLC	CTLD.N0000	125	5	21.2	24.9	24.9	24.5	24.9	3.7	17.45
C. W. MACKIE PLC	CWM.N0000	0	30	67.6	67.6	68.5	65.1	66.5	1.1	1.63
CAPITAL ALLIANCE PLC	CALT.N0000	0	8	10.8	11.0	11.0	10.4	10.4	0.4	3.7
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	45	5	42.0	43.4	44.4	43.4	42.0	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	22	56.6	60.0	62.0	59.9	60.0	3.4	6.01
CENTRAL INDUSTRIES PLC	CIND.N0000	0	37	54.3	53.5	55.0	53.5	54.0	0.3	0.55
CEYLINCO INSURANCE PLC	CINS.N0000	3	2	1990.75	2200.0	2247.75	2200.0	1990.75	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	1	1	650.0	748.0	748.0	748.0	650.0	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	782	6	27.3	27.4	27.4	27.0	27.0	0.3	1.1
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	29	72.0	72.3	73.5	72.3	73.5	1.5	2.08
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	1	1	61.1	65.2	65.2	65.2	61.1	0.0	0.0
CEYLON HOSPITALS PLC	CHL.N0000	0	9	113.0	113.0	113.0	110.0	110.0	3.0	2.65
CEYLON HOSPITALS PLC	CHL.X0000	100	1	94.0	92.0	92.0	92.0	92.0	2.0	2.13
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	1	9.4	9.4	9.4	9.4	9.4	0.0	0.0
CEYLON INVESTMENT PLC	CINV.N0000	0	18	25.0	25.0	25.8	25.0	25.1	0.1	0.4
CEYLON TEA BROKERS PLC	CTBL.N0000	0	4	3.2	3.2	3.2	3.2	3.2	0.0	0.0
CHEMANEX PLC	CHMX.N0000	682	9	50.0	50.0	53.9	50.0	51.3	1.3	2.6
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	43	76.8	76.8	78.0	76.0	76.8	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	21	55.0	55.0	55.0	54.5	55.0	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	2	1	180.0	180.0	180.0	180.0	180.0	0.0	0.0
CITRUS LEISURE PLC	REEF.N0000	0	33	4.2	4.4	4.4	4.0	4.0	0.2	4.76
Co-operative Insurance Company PLC	COOP.N0000	0	15	3.0	3.0	3.0	2.9	2.9	0.1	3.33
COLOMBO DOCKYARD PLC	DOCK.N0000	170	2	67.0	67.0	67.0	67.0	67.0	0.0	0.0
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	5	2	49.1	52.5	52.5	52.5	49.1	0.0	0.0
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	2	18.4	19.0	19.0	19.0	19.0	0.6	3.26
