name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	156	6	162.0	144.0	160.0	144.0	146.75	15.25	9.41
ABANS FINANCE PLC	AFSL.N0000	0	8	21.0	21.0	21.5	21.0	21.4	0.4	1.9
ACCESS ENGINEERING PLC	AEL.N0000	0	166	10.9	11.0	11.5	11.0	11.2	0.3	2.75
ACL CABLES PLC	ACL.N0000	0	510	47.7	46.5	48.0	45.0	46.0	1.7	3.56
ACL PLASTICS PLC	APLA.N0000	0	65	389.0	399.75	399.75	375.0	378.75	10.25	2.63
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	45	4.9	5.0	5.0	4.8	4.9	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	263	34.6	37.0	37.0	34.9	35.5	0.9	2.6
AGSTAR PLC	AGST.N0000	0	701	8.1	8.2	9.6	8.0	9.1	1.0	12.35
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	30	36.9	35.6	39.9	35.5	38.9	2.0	5.42
AITKEN SPENCE PLC	SPEN.N0000	0	33	103.0	102.0	104.0	102.0	102.0	1.0	0.97
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	109	53.1	54.4	57.0	54.0	56.0	2.9	5.46
ALUMEX PLC	ALUM.N0000	0	90	7.1	7.2	7.4	6.9	7.1	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	32	2.9	2.9	3.0	2.8	2.9	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	38	2	26.3	27.9	27.9	26.0	26.3	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	110	3	10.1	10.8	10.8	9.2	9.3	0.8	7.92
AMBEON CAPITAL PLC	TAP.N0000	0	98	7.9	7.9	8.5	7.1	8.2	0.3	3.8
AMBEON HOLDINGS PLC	GREG.N0000	0	27	41.4	38.1	41.9	38.0	40.9	0.5	1.21
ARPICO INSURANCE PLC	AINS.N0000	0	5	16.2	16.0	16.9	16.0	16.0	0.2	1.23
ASIA ASSET FINANCE PLC	AAF.N0000	0	16	5.9	6.2	6.3	5.9	5.9	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	55	4.1	4.3	4.5	4.2	4.4	0.3	7.32
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	63	3.7	3.7	3.8	3.3	3.4	0.3	8.11
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	22	31.3	34.5	34.9	31.0	34.3	3.0	9.58
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	8	33.0	33.0	33.0	32.8	32.8	0.2	0.61
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	9	14.9	15.0	15.0	14.9	15.0	0.1	0.67
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	22	7.5	7.5	7.5	7.1	7.3	0.2	2.67
B P P L HOLDINGS PLC	BPPL.N0000	0	13	21.2	21.8	21.8	20.9	21.0	0.2	0.94
BAIRAHA FARMS PLC	BFL.N0000	0	49	155.25	158.5	158.5	151.0	152.5	2.75	1.77
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	32	52.4	53.8	54.0	51.0	52.6	0.2	0.38
BERUWALA RESORTS PLC	BERU.N0000	0	40	1.3	1.3	1.4	1.2	1.2	0.1	7.69
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	68	60.5	60.0	61.1	56.8	57.2	3.3	5.45
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	83	33.9	30.0	34.0	30.0	31.3	2.6	7.67
BROWN & COMPANY PLC	BRWN.N0000	0	229	131.75	133.75	135.0	123.0	125.5	6.25	4.74
BROWNS BEACH HOTELS PLC	BBH.N0000	0	14	10.6	10.2	10.8	10.1	10.1	0.5	4.72
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	7.9	8.0	8.0	7.5	7.6	0.3	3.8
BUKIT DARAH PLC	BUKI.N0000	0	7	290.0	284.0	300.0	284.0	300.0	10.0	3.45
C I C HOLDINGS PLC	CIC.N0000	0	165	45.0	47.0	49.0	45.7	45.9	0.9	2.0
C I C HOLDINGS PLC	CIC.X0000	0	218	35.0	36.0	38.0	35.5	36.3	1.3	3.71
C M HOLDINGS PLC	COLO.N0000	0	14	60.3	58.1	61.9	58.1	58.6	1.7	2.82
C T HOLDINGS PLC	CTHR.N0000	12	2	152.25	159.0	159.0	159.0	152.25	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	0	40	62.5	62.5	62.5	61.3	61.7	0.8	1.28
CAPITAL ALLIANCE PLC	CALT.N0000	0	25	11.9	12.0	12.0	11.7	11.8	0.1	0.84
CARGILLS (CEYLON) PLC	CARG.N0000	32	5	159.75	160.0	161.0	160.0	159.75	0.0	0.0
CARSON CUMBERBATCH PLC	CARS.N0000	159	10	258.25	289.75	289.75	256.0	287.5	29.25	11.33
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	54	64.8	64.5	75.0	64.0	69.1	4.3	6.64
CENTRAL INDUSTRIES PLC	CIND.N0000	0	68	65.0	65.9	67.0	59.0	61.8	3.2	4.92
CEYLINCO INSURANCE PLC	CINS.N0000	0	6	1900.0	1915.0	1915.0	1915.0	1915.0	15.0	0.79
CEYLINCO INSURANCE PLC	CINS.X0000	21	7	998.0	951.0	995.0	951.0	998.0	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	47	30.4	30.5	31.0	30.0	30.5	0.1	0.33
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	43	68.5	72.0	72.0	68.1	69.2	0.7	1.02
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	11	52.9	53.0	54.5	52.1	52.6	0.3	0.57
CEYLON HOSPITALS PLC	CHL.N0000	0	10	143.5	159.5	159.5	131.25	134.5	9.0	6.27
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	6	11.5	11.5	12.0	11.5	11.6	0.1	0.87
CEYLON INVESTMENT PLC	CINV.N0000	0	22	26.8	26.8	27.4	26.7	27.0	0.2	0.75
CEYLON TEA BROKERS PLC	CTBL.N0000	0	23	3.7	4.0	4.0	3.7	3.8	0.1	2.7
CEYLON TOBACCO COMPANY PLC	CTC.N0000	363	19	566.75	585.0	589.0	561.0	565.75	1.0	0.18
CHEMANEX PLC	CHMX.N0000	0	12	64.5	63.0	63.0	58.0	58.5	6.0	9.3
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	182	78.3	80.0	82.9	77.9	81.2	2.9	3.7
CHRISSWORLD PLC	CWL.N0000	0	8	11.3	11.1	11.3	11.1	11.2	0.1	0.88
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	2	2	174.75	163.25	175.0	163.25	174.75	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	924	21	60.2	61.4	61.9	61.1	61.1	0.9	1.5
CITRUS LEISURE PLC	REEF.N0000	0	24	5.3	5.3	5.3	5.1	5.2	0.1	1.89
Co-operative Insurance Company PLC	COOP.N0000	0	95	3.1	3.3	3.3	3.0	3.1	0.0	0.0
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	6	3	820.0	850.5	850.5	720.0	820.0	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	0	5	60.4	63.9	64.0	63.8	64.0	3.6	5.96
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	4	1	46.4	51.0	51.0	51.0	46.4	0.0	0.0
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	14	18.0	18.0	18.0	17.5	18.0	0.0	0.0
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	40	41.3	42.5	42.5	42.0	42.2	0.9	2.18
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	64	52.5	52.5	53.5	52.5	53.0	0.5	0.95
