name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	330	12	135.25	135.5	142.0	129.0	130.5	4.75	3.51
ACCESS ENGINEERING PLC	AEL.N0000	0	182	10.1	10.5	11.4	10.5	10.9	0.8	7.92
ACL CABLES PLC	ACL.N0000	0	192	38.1	39.0	39.2	37.8	38.0	0.1	0.26
ACL PLASTICS PLC	APLA.N0000	386	25	304.0	300.0	303.5	299.5	301.25	2.75	0.9
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	41	5.0	5.0	5.1	4.8	4.9	0.1	2.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	547	37.2	38.0	38.0	34.0	34.7	2.5	6.72
AGSTAR PLC	AGST.N0000	0	171	6.4	6.5	6.5	6.2	6.3	0.1	1.56
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	13	32.3	32.8	33.4	32.1	33.3	1.0	3.1
AITKEN SPENCE PLC	SPEN.N0000	0	6	85.0	86.0	86.0	85.0	86.0	1.0	1.18
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	20	51.1	52.5	53.5	51.6	52.3	1.2	2.35
ALUMEX PLC	ALUM.N0000	0	143	6.2	6.4	6.7	6.4	6.5	0.3	4.84
AMANA BANK PLC	ABL.N0000	0	24	3.0	2.9	3.1	2.9	2.9	0.1	3.33
AMANA TAKAFUL PLC	ATL.N0000	15	1	9.7	9.8	9.8	9.8	9.7	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	112	6.7	6.8	6.8	6.0	6.2	0.5	7.46
AMBEON HOLDINGS PLC	GREG.N0000	610	3	36.9	37.0	37.0	35.1	35.1	1.8	4.88
ARPICO INSURANCE PLC	AINS.N0000	0	12	14.5	15.0	16.0	14.6	14.6	0.1	0.69
ASIA ASSET FINANCE PLC	AAF.N0000	0	7	6.0	6.2	6.2	6.2	6.2	0.2	3.33
ASIA CAPITAL PLC	ACAP.N0000	0	1	4.0	4.0	4.0	4.0	4.0	0.0	0.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	55	3.3	3.4	3.5	3.2	3.2	0.1	3.03
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	600	4	29.0	29.9	31.0	29.0	29.2	0.2	0.69
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	4	30.3	31.0	31.0	31.0	31.0	0.7	2.31
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	1	1	14.6	14.9	14.9	14.9	14.6	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	9	7.4	7.6	7.7	7.3	7.6	0.2	2.7
B P P L HOLDINGS PLC	BPPL.N0000	0	54	19.0	19.6	20.0	19.1	19.2	0.2	1.05
BAIRAHA FARMS PLC	BFL.N0000	0	38	135.75	142.0	142.0	137.0	139.25	3.5	2.58
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	114	45.4	45.5	45.5	43.0	43.1	2.3	5.07
BERUWALA RESORTS PLC	BERU.N0000	0	12	1.0	1.1	1.1	1.0	1.1	0.1	10.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	37	46.9	48.0	48.0	47.8	47.9	1.0	2.13
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	65	23.1	23.0	24.4	23.0	23.0	0.1	0.43
BROWN & COMPANY PLC	BRWN.N0000	0	204	114.5	114.5	115.0	110.0	111.0	3.5	3.06
BROWNS BEACH HOTELS PLC	BBH.N0000	0	7	8.5	9.1	9.2	9.0	9.0	0.5	5.88
BROWNS INVESTMENTS PLC	BIL.N0000	0	772	8.1	8.0	8.4	8.0	8.1	0.0	0.0
BUKIT DARAH PLC	BUKI.N0000	17	5	285.0	289.0	289.0	287.25	285.0	0.0	0.0
C I C HOLDINGS PLC	CIC.X0000	0	46	24.3	24.5	24.5	23.5	24.3	0.0	0.0
C I C HOLDINGS PLC	CIC.N0000	0	34	36.4	37.0	37.5	36.0	36.1	0.3	0.82
C M HOLDINGS PLC	COLO.N0000	201	5	49.6	53.9	53.9	53.8	53.8	4.2	8.47
C T LAND DEVELOPMENT PLC	CTLD.N0000	24	1	24.9	24.0	24.0	24.0	24.9	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	0	34	71.8	71.8	72.0	71.7	71.9	0.1	0.14
CAPITAL ALLIANCE PLC	CALT.N0000	0	62	10.9	11.1	12.0	10.5	11.7	0.8	7.34
CARGILLS (CEYLON) PLC	CARG.N0000	195	10	155.0	159.25	159.25	155.0	158.0	3.0	1.94
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	3	44.9	44.5	44.5	44.5	44.5	0.4	0.89
CARSON CUMBERBATCH PLC	CARS.N0000	22	4	280.0	288.75	288.75	287.0	280.0	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	10	62.3	62.5	63.0	62.5	62.9	0.6	0.96
CENTRAL INDUSTRIES PLC	CIND.N0000	0	54	53.57	58.0	58.0	55.5	57.6	4.03	7.52
CEYLINCO INSURANCE PLC	CINS.X0000	38	10	998.0	996.0	996.0	927.0	998.0	0.0	0.0
CEYLINCO INSURANCE PLC	CINS.N0000	5	4	1952.5	2190.0	2190.0	1961.0	1952.5	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	105	29.3	29.6	32.0	29.5	30.2	0.9	3.07
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	34	65.6	65.0	68.0	65.0	66.5	0.9	1.37
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	100	1	59.0	59.0	59.0	59.0	59.0	0.0	0.0
CEYLON HOSPITALS PLC	CHL.N0000	50	1	131.75	140.0	140.0	140.0	131.75	0.0	0.0
CEYLON INVESTMENT PLC	CINV.N0000	0	8	24.9	24.9	25.9	24.9	25.0	0.1	0.4
CEYLON TEA BROKERS PLC	CTBL.N0000	0	14	3.4	3.5	3.5	3.5	3.5	0.1	2.94
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	32	560.25	585.0	599.0	559.5	564.25	4.0	0.71
CHEMANEX PLC	CHMX.N0000	0	11	49.9	50.0	51.5	50.0	51.0	1.1	2.2
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	67	83.2	83.2	84.0	82.2	82.9	0.3	0.36
CHRISSWORLD PLC	CWL.N0000	0	5	9.6	9.9	9.9	9.6	9.6	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	7	57.3	57.5	58.9	57.0	57.3	0.0	0.0
CITRUS LEISURE PLC	REEF.N0000	0	38	4.3	4.3	4.6	4.2	4.5	0.2	4.65
Co-operative Insurance Company PLC	COOP.N0000	0	73	3.0	3.0	3.2	2.9	3.0	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	0	18	60.0	60.0	62.0	59.8	60.0	0.0	0.0
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	18	18.2	17.6	17.6	17.4	17.4	0.8	4.4
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	55	53.2	54.1	55.0	53.2	53.9	0.7	1.32
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	81	42.5	42.5	43.0	41.0	42.3	0.2	0.47
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	20	19.2	20.0	20.0	19.0	19.0	0.2	1.04
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	35	1	89.0	93.5	93.5	93.5	89.0	0.0	0.0
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	8	11.5	11.7	11.7	11.2	11.5	0.0	0.0
DFCC BANK PLC	DFCC.N0000	0	33	36.2	37.9	39.0	37.4	38.1	1.9	5.25
DIALOG AXIATA PLC	DIAL.N0000	0	52	8.7	8.8	8.8	8.7	8.7	0.0	0.0
