name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	0	14	150.0	158.0	160.0	151.0	158.0	8.0	5.33
ABANS FINANCE PLC	AFSL.N0000	1	1	22.7	26.3	26.3	26.3	22.7	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	141	12.0	12.9	13.9	12.0	12.4	0.4	3.33
ACL CABLES PLC	ACL.N0000	0	307	41.2	43.0	46.9	41.3	43.9	2.7	6.55
ACL PLASTICS PLC	APLA.N0000	0	47	304.25	306.5	373.75	275.0	308.75	4.5	1.48
ACME PRINTING & PACKAGING PLC	ACME.N0000	704	15	8.2	8.5	8.6	8.5	8.6	0.4	4.88
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	345	35.9	38.5	38.5	35.0	36.3	0.4	1.11
AGSTAR PLC	AGST.N0000	0	98	6.0	6.1	6.6	6.1	6.3	0.3	5.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	23	32.0	34.8	34.8	32.0	33.5	1.5	4.69
AITKEN SPENCE PLC	SPEN.N0000	0	84	71.7	76.5	83.5	76.5	81.2	9.5	13.25
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	56	46.6	49.0	53.0	48.2	50.0	3.4	7.3
ALUMEX PLC	ALUM.N0000	0	300	6.6	7.0	7.5	6.8	7.0	0.4	6.06
AMANA BANK PLC	ABL.N0000	0	109	2.4	2.4	2.7	2.4	2.6	0.2	8.33
AMANA TAKAFUL LIFE PLC	ATLL.N0000	1	1	20.8	22.4	22.4	22.4	20.8	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	37	5.5	5.7	6.0	5.7	5.9	0.4	7.27
AMBEON HOLDINGS PLC	GREG.N0000	0	23	38.5	38.9	41.9	38.9	39.0	0.5	1.3
ARPICO INSURANCE PLC	AINS.N0000	500	3	17.0	18.5	18.5	18.5	18.5	1.5	8.82
ASIA ASSET FINANCE PLC	AAF.N0000	0	4	5.9	5.9	6.5	5.9	6.5	0.6	10.17
ASIA CAPITAL PLC	ACAP.N0000	0	8	4.8	5.1	5.1	4.9	5.0	0.2	4.17
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	25	2.5	2.6	2.7	2.6	2.6	0.1	4.0
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	9	31.2	32.0	35.0	32.0	32.6	1.4	4.49
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	7	33.1	32.1	34.0	32.1	33.3	0.2	0.6
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	20	13.0	13.2	13.8	13.0	13.2	0.2	1.54
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	17	7.7	8.3	8.3	7.8	7.9	0.2	2.6
B P P L HOLDINGS PLC	BPPL.N0000	0	26	19.4	19.6	23.0	19.6	21.3	1.9	9.79
BAIRAHA FARMS PLC	BFL.N0000	0	45	130.0	138.0	148.25	138.0	142.5	12.5	9.62
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	38	24.4	25.5	30.0	25.5	28.1	3.7	15.16
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	30	8.2	9.0	9.0	7.5	8.1	0.1	1.22
BERUWALA RESORTS PLC	BERU.N0000	0	33	0.9	0.9	1.1	0.9	1.1	0.2	22.22
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	15	0.7	0.7	0.7	0.6	0.7	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	55	0.3	0.2	0.4	0.2	0.3	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	124	46.3	47.9	59.5	47.9	57.8	11.5	24.84
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	35	11.0	12.5	13.0	12.0	12.9	1.9	17.27
BROWN & COMPANY PLC	BRWN.N0000	0	111	102.25	104.0	115.75	104.0	111.25	9.0	8.8
BROWNS BEACH HOTELS PLC	BBH.N0000	800	5	9.0	9.2	9.5	8.1	9.5	0.5	5.56
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	6.3	7.0	7.0	6.4	6.8	0.5	7.94
BUKIT DARAH PLC	BUKI.N0000	75	5	363.25	369.75	370.0	345.0	363.25	0.0	0.0
