ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1689048420.0	ABANS ELECTRICALS PLC	ABAN.N0000	2038	15	144.0	143.5	147.0	143.25	147.0
1689048420.0	ABANS FINANCE PLC	AFSL.N0000	4107	37	22.6	23.0	23.0	20.8	21.9
1689048420.0	ACCESS ENGINEERING PLC	AEL.N0000	1117110	194	18.0	18.3	18.3	17.2	17.8
1689048420.0	ACL CABLES PLC	ACL.N0000	210977	280	86.7	87.4	87.4	84.6	85.5
1689048420.0	ACL PLASTICS PLC	APLA.N0000	1365	19	425.5	429.75	429.75	410.0	411.5
1689048420.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	133676	29	6.6	6.8	6.8	6.3	6.4
1689048420.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	80992	99	34.4	34.7	34.7	33.5	33.6
1689048420.0	AGSTAR PLC	AGST.N0000	1169772	222	11.6	11.7	11.7	11.3	11.5
1689048420.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	462583	170	62.9	62.2	66.0	62.2	65.9
1689048420.0	AITKEN SPENCE PLC	SPEN.N0000	876216	70	130.0	130.25	135.5	130.25	133.0
1689048420.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	12293	39	74.4	74.0	75.0	73.1	74.4
1689048420.0	ALPHA FIRE SERVICES PLC	AFS.N0000	465	21	49.2	50.0	50.0	40.1	41.2
1689048420.0	ALUMEX PLC	ALUM.N0000	321092	102	10.0	10.4	10.4	9.7	10.0
1689048420.0	AMANA BANK PLC	ABL.N0000	527152	67	2.7	2.7	2.7	2.6	2.7
1689048420.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	4703	9	32.7	33.8	33.8	30.0	30.2
1689048420.0	AMANA TAKAFUL PLC	ATL.N0000	212	3	11.6	12.0	12.0	11.5	11.6
1689048420.0	AMBEON CAPITAL PLC	TAP.N0000	1252720	225	10.7	10.8	11.0	10.7	10.9
1689048420.0	AMBEON HOLDINGS PLC	GREG.N0000	629	6	37.0	37.8	37.9	36.7	37.9
1689048420.0	ARPICO INSURANCE PLC	AINS.N0000	3939	8	21.1	20.5	21.4	20.5	21.1
1689048420.0	ASIA ASSET FINANCE PLC	AAF.N0000	29144	33	9.2	9.2	9.2	8.6	9.0
1689048420.0	ASIA CAPITAL PLC	ACAP.N0000	45548	24	4.1	4.0	4.2	3.9	4.1
1689048420.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	2289450	80	4.3	4.3	4.5	4.2	4.4
1689048420.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	450518	30	43.0	45.0	45.0	43.0	43.0
1689048420.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	2934	24	23.5	23.9	23.9	23.6	23.6
1689048420.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	18618	19	12.9	13.1	13.1	12.7	12.8
1689048420.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	4363	10	8.0	8.1	8.1	7.9	7.9
1689048420.0	B P P L HOLDINGS PLC	BPPL.N0000	20233	16	22.0	22.0	22.4	21.5	21.5
1689048420.0	BAIRAHA FARMS PLC	BFL.N0000	5982	32	151.25	151.0	151.0	147.0	150.0
1689048420.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	46595	55	65.0	65.0	67.0	65.0	66.0
1689048420.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	431	5	10.3	10.5	11.3	10.5	10.9
1689048420.0	BERUWALA RESORTS PLC	BERU.N0000	512635	41	1.5	1.5	1.6	1.4	1.5
1689048420.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	159180	26	0.4	0.5	0.5	0.4	0.5
1689048420.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	10495	8	0.3	0.4	0.4	0.3	0.3
1689048420.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	14923	22	57.2	58.9	58.9	57.2	57.8
1689048420.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	5270	10	48.6	48.5	48.5	46.1	47.0
1689048420.0	BROWN & COMPANY PLC	BRWN.N0000	51812	113	123.75	124.0	129.0	123.25	127.25
1689048420.0	BROWNS BEACH HOTELS PLC	BBH.N0000	33693	76	12.8	12.7	13.7	12.7	13.2
1689048420.0	BROWNS INVESTMENTS PLC	BIL.N0000	19360550	797	6.5	6.6	6.7	6.4	6.6
1689048420.0	BUKIT DARAH PLC	BUKI.N0000	250	4	424.75	420.0	420.0	400.0	415.0
1689048420.0	C I C HOLDINGS PLC	CIC.X0000	288388	123	56.0	56.0	56.4	55.0	55.4
1689048420.0	C I C HOLDINGS PLC	CIC.N0000	130782	102	70.6	71.0	71.0	69.5	69.7
1689048420.0	C M HOLDINGS PLC	COLO.N0000	142	12	75.8	75.8	78.5	73.5	77.9
1689048420.0	C T HOLDINGS PLC	CTHR.N0000	87971	5	180.5	181.5	185.0	181.0	181.0
1689048420.0	C T LAND DEVELOPMENT PLC	CTLD.N0000	1010	2	23.0	23.5	23.5	23.5	23.5
1689048420.0	C. W. MACKIE PLC	CWM.N0000	65178	159	104.5	105.25	106.0	104.0	105.75
1689048420.0	CAPITAL ALLIANCE PLC	CALT.N0000	1730501	546	46.3	46.0	46.9	45.0	46.2
1689048420.0	CARGILLS (CEYLON) PLC	CARG.N0000	1392	15	260.75	264.5	270.0	264.5	269.75
1689048420.0	CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	195	3	51.0	51.0	51.0	50.9	51.0
1689048420.0	CARSON CUMBERBATCH PLC	CARS.N0000	2398	8	280.0	280.0	280.0	280.0	280.0
1689048420.0	CENTRAL FINANCE COMPANY PLC	CFIN.N0000	56182	44	82.2	82.0	82.0	81.0	81.5
1689048420.0	CENTRAL INDUSTRIES PLC	CIND.N0000	216411	124	105.5	107.75	109.0	105.0	108.25
