ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1682480880.0	ABANS ELECTRICALS PLC	ABAN.N0000	814	11	140.0	140.0	140.0	139.0	139.5
1682480880.0	ACCESS ENGINEERING PLC	AEL.N0000	676627	133	15.0	15.2	15.4	14.9	15.0
1682480880.0	ACL CABLES PLC	ACL.N0000	109566	149	77.6	78.3	80.5	77.2	77.4
1682480880.0	ACL PLASTICS PLC	APLA.N0000	387	32	383.5	385.0	394.75	360.0	370.75
1682480880.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	1075	4	6.5	6.5	6.5	6.4	6.4
1682480880.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	8990	39	30.6	30.7	30.7	30.0	30.1
1682480880.0	AGSTAR PLC	AGST.N0000	298280	109	11.8	12.0	12.2	11.6	11.8
1682480880.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	1470717	135	59.8	60.2	60.2	59.0	59.5
1682480880.0	AITKEN SPENCE PLC	SPEN.N0000	597756	71	135.0	137.0	137.0	135.0	135.0
1682480880.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	518	4	64.2	64.9	64.9	64.5	64.5
1682480880.0	ALUMEX PLC	ALUM.N0000	1855767	63	8.7	8.7	9.0	8.7	8.8
1682480880.0	AMANA BANK PLC	ABL.N0000	87676	41	2.5	2.5	2.6	2.5	2.6
1682480880.0	AMANA TAKAFUL PLC	ATL.N0000	1958	9	11.3	11.1	11.1	11.0	11.0
1682480880.0	AMBEON CAPITAL PLC	TAP.N0000	157530	43	10.0	10.1	10.4	10.0	10.0
1682480880.0	AMBEON HOLDINGS PLC	GREG.N0000	1130	6	36.7	35.5	36.7	34.5	36.5
1682480880.0	ASIA ASSET FINANCE PLC	AAF.N0000	21115	9	8.5	8.5	8.5	8.0	8.0
1682480880.0	ASIA CAPITAL PLC	ACAP.N0000	21173	44	3.9	3.9	4.0	3.7	4.0
1682480880.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	14538	9	4.0	4.0	4.0	3.9	4.0
1682480880.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	16261	24	40.1	41.4	42.0	40.0	40.1
1682480880.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	1750	8	26.5	27.3	27.3	26.5	26.5
