name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	0	9	157.5	158.75	160.0	158.25	158.25	0.75	0.48
ABANS FINANCE PLC	AFSL.N0000	599	6	27.5	27.5	27.5	26.0	26.1	1.4	5.09
ACCESS ENGINEERING PLC	AEL.N0000	0	326	24.4	24.4	24.8	23.6	24.0	0.4	1.64
ACL CABLES PLC	ACL.N0000	0	466	45.9	45.5	45.8	43.6	44.5	1.4	3.05
ACL PLASTICS PLC	APLA.N0000	0	88	253.75	263.75	263.75	248.0	253.0	0.75	0.3
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	538	10.1	10.3	12.6	10.1	12.6	2.5	24.75
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	75	27.0	27.0	27.7	25.8	27.5	0.5	1.85
AGSTAR PLC	AGST.N0000	0	66	8.6	8.4	9.2	8.3	8.6	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	12	30.8	30.1	30.1	30.0	30.0	0.8	2.6
AITKEN SPENCE PLC	SPEN.N0000	0	54	68.1	68.0	68.6	68.0	68.6	0.5	0.73
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	55	61.5	60.6	61.5	59.9	61.5	0.0	0.0
ALUMEX PLC	ALUM.N0000	0	198	13.0	12.8	12.9	12.3	12.5	0.5	3.85
AMANA BANK PLC	ABL.N0000	0	100	3.1	3.1	3.3	3.0	3.2	0.1	3.23
AMANA TAKAFUL  PLC	ATL.N0000	0	6	9.0	9.0	9.0	8.6	8.6	0.4	4.44
AMANA TAKAFUL LIFE PLC	ATLL.N0000	474	6	12.1	12.5	12.5	12.0	12.0	0.1	0.83
AMBEON CAPITAL PLC	TAP.N0000	0	110	18.6	18.5	19.5	18.0	18.2	0.4	2.15
AMBEON HOLDINGS PLC	GREG.N0000	0	158	46.2	46.1	48.2	45.7	46.5	0.3	0.65
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	45	1.0	1.1	1.1	1.0	1.1	0.1	10.0
ARPICO INSURANCE PLC	AINS.N0000	1	1	21.2	21.5	21.5	21.5	21.5	0.3	1.42
ASIA ASSET FINANCE PLC	AAF.N0000	0	16	7.4	7.7	7.7	7.2	7.4	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	143	7.5	7.5	7.8	7.1	7.6	0.1	1.33
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	11	3.3	3.3	3.3	3.2	3.2	0.1	3.03
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	5	37.2	37.1	37.1	37.0	37.0	0.2	0.54
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	38	15.5	15.7	15.9	15.4	15.4	0.1	0.65
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	27	33.0	32.0	33.0	32.0	32.0	1.0	3.03
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	115	185.75	185.0	188.75	180.5	183.25	2.5	1.35
B P P L HOLDINGS PLC	BPPL.N0000	0	91	24.0	24.0	24.3	22.5	23.5	0.5	2.08
BAIRAHA FARMS PLC	BFL.N0000	0	66	147.75	145.25	147.75	145.0	145.0	2.75	1.86
BALANGODA PLANTATIONS PLC	BALA.N0000	0	22	21.2	19.5	20.8	19.1	20.1	1.1	5.19
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	120	2	9.5	9.6	9.6	9.6	9.6	0.1	1.05
BERUWALA RESORTS PLC	BERU.N0000	0	9	0.9	0.9	0.9	0.8	0.9	0.0	0.0
BIMPUTH FINANCE PLC	BLI.N0000	0	49	7.2	7.4	7.4	6.9	7.3	0.1	1.39
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	8	0.9	0.8	0.9	0.8	0.8	0.1	11.11
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	31	0.5	0.4	0.5	0.3	0.4	0.1	20.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	92	64.9	64.0	66.9	60.0	62.0	2.9	4.47
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	432	3	11.5	11.5	11.5	11.5	11.5	0.0	0.0
BROWN & COMPANY PLC	BRWN.N0000	0	489	220.25	219.0	219.0	205.0	212.0	8.25	3.75
BROWNS BEACH HOTELS PLC	BBH.N0000	0	22	9.7	9.8	9.8	9.5	9.5	0.2	2.06
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	11.0	10.9	11.0	10.0	10.3	0.7	6.36
BUKIT DARAH PLC	BUKI.N0000	48	6	321.75	325.0	325.25	312.5	312.5	9.25	2.87
C M HOLDINGS PLC	COLO.N0000	0	17	93.1	93.8	93.8	89.0	90.5	2.6	2.79
C T HOLDINGS PLC	CTHR.N0000	0	3	181.0	181.0	181.0	181.0	181.0	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	309	4	27.5	28.2	28.2	27.4	27.4	0.1	0.36
C. W. MACKIE PLC	CWM.N0000	0	38	53.5	53.8	54.5	53.3	53.3	0.2	0.37
CARGILLS (CEYLON) PLC	CARG.N0000	1	1	230.0	235.0	235.0	235.0	235.0	5.0	2.17
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	4	65.0	66.0	67.6	65.0	65.0	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	130	83.0	84.9	84.9	80.0	81.4	1.6	1.93
CENTRAL INDUSTRIES PLC	CIND.N0000	0	109	101.0	101.0	102.0	99.9	102.0	1.0	0.99
CEYLINCO INSURANCE PLC	CINS.X0000	561	23	939.25	940.0	940.0	935.0	940.0	0.75	0.08
CEYLINCO INSURANCE PLC	CINS.N0000	0	31	1891.0	1984.75	1998.0	1895.5	1895.5	4.5	0.24
CEYLON COLD STORES PLC	CCS.N0000	0	8	608.75	605.25	605.25	605.0	605.0	3.75	0.62
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	191	123.5	122.5	124.0	121.5	121.5	2.0	1.62
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	31	99.7	98.5	99.5	95.0	96.0	3.7	3.71
CEYLON HOSPITALS PLC (DURDANS)	CHL.X0000	0	10	111.0	115.75	115.75	105.0	105.0	6.0	5.41
CEYLON HOSPITALS PLC (DURDANS)	CHL.N0000	0	40	119.75	124.0	124.5	118.0	118.0	1.75	1.46
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	5	11.6	11.5	11.9	11.5	11.9	0.3	2.59
CEYLON INVESTMENT PLC	CINV.N0000	0	94	55.8	55.0	56.1	53.1	53.5	2.3	4.12
CEYLON TEA BROKERS PLC	CTBL.N0000	0	59	4.2	4.2	4.3	4.0	4.1	0.1	2.38
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	29	930.0	935.0	935.0	929.75	930.0	0.0	0.0
CHEMANEX PLC	CHMX.N0000	0	39	75.0	74.5	76.4	70.0	76.2	1.2	1.6
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	159	107.0	107.0	107.5	104.75	106.25	0.75	0.7
CHRISSWORLD LIMITED	CWL.N0000	0	109	26.1	26.0	26.3	24.0	24.9	1.2	4.6
CIC HOLDINGS PLC	CIC.X0000	0	162	38.5	38.0	38.5	37.0	38.2	0.3	0.78
CIC HOLDINGS PLC	CIC.N0000	0	94	45.3	45.3	46.8	45.0	45.5	0.2	0.44
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	0	1	148.5	142.0	142.0	142.0	142.0	6.5	4.38
