name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	0	13	169.25	178.75	180.0	170.0	172.0	2.75	1.62
ABANS FINANCE PLC	AFSL.N0000	0	6	28.4	28.6	28.6	27.6	27.6	0.8	2.82
ACCESS ENGINEERING PLC	AEL.N0000	0	213	22.7	22.7	23.0	22.4	22.7	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	149	40.1	40.5	40.5	39.7	39.8	0.3	0.75
ACL PLASTICS PLC	APLA.N0000	111	3	262.0	262.0	266.0	262.0	266.0	4.0	1.53
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	16	24.6	25.5	25.5	24.1	24.1	0.5	2.03
AGSTAR PLC	AGST.N0000	0	36	7.9	7.9	8.0	7.6	7.7	0.2	2.53
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	530	3	31.6	30.5	30.5	30.5	30.5	1.1	3.48
AITKEN SPENCE PLC	SPEN.N0000	0	21	67.0	67.0	68.0	66.5	67.0	0.0	0.0
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	13	70.0	70.0	70.0	68.8	68.9	1.1	1.57
ALUMEX PLC	ALUM.N0000	0	61	13.6	13.8	13.8	13.4	13.5	0.1	0.74
AMANA BANK PLC	ABL.N0000	0	51	3.1	3.1	3.1	3.0	3.1	0.0	0.0
AMANA TAKAFUL  PLC	ATL.N0000	101	3	8.6	8.5	8.6	8.5	8.6	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	531	12	8.7	8.8	9.5	8.8	9.5	0.8	9.2
AMBEON CAPITAL PLC	TAP.N0000	0	0	9.1	9.2	11.0	8.9	11.0	1.9	20.88
AMBEON HOLDINGS PLC	GREG.N0000	0	0	33.8	34.5	37.2	33.5	36.4	2.6	7.69
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	9	1.1	1.1	1.1	1.0	1.1	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	436	4	22.5	21.7	22.9	21.7	21.9	0.6	2.67
ASIA ASSET FINANCE PLC	AAF.N0000	0	6	7.7	7.8	7.8	7.6	7.6	0.1	1.3
ASIA CAPITAL PLC	ACAP.N0000	843	4	5.2	5.3	5.3	5.3	5.3	0.1	1.92
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	14	3.3	3.3	3.3	3.2	3.3	0.0	0.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	5	38.0	39.0	40.0	39.0	40.0	2.0	5.26
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	7	14.7	14.7	14.9	14.7	14.7	0.0	0.0
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	741	6	29.5	29.5	29.5	28.8	29.5	0.0	0.0
