name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	47	4	177.5	166.5	166.5	166.5	177.5	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	147	13.1	13.0	13.4	12.5	12.7	0.4	3.05
ACL CABLES PLC	ACL.N0000	0	209	49.4	51.9	51.9	40.5	45.6	3.8	7.69
ACL PLASTICS PLC	APLA.N0000	932	31	379.0	379.75	388.75	340.0	344.25	34.75	9.17
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	20	9.5	10.0	11.8	10.0	11.7	2.2	23.16
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	151	33.2	33.0	33.5	29.0	30.5	2.7	8.13
AGSTAR PLC	AGST.N0000	0	58	7.1	6.8	7.0	6.6	6.7	0.4	5.63
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	50	1	32.0	34.0	34.0	34.0	32.0	0.0	0.0
AITKEN SPENCE PLC	SPEN.N0000	485	7	77.9	77.9	78.0	77.0	77.6	0.3	0.39
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	690	9	54.9	53.6	54.5	51.0	53.7	1.2	2.19
ALUMEX PLC	ALUM.N0000	0	61	7.7	7.6	7.6	7.1	7.2	0.5	6.49
AMANA BANK PLC	ABL.N0000	0	50	2.8	2.8	2.9	2.6	2.6	0.2	7.14
AMANA TAKAFUL PLC	ATL.N0000	201	2	8.4	10.5	10.5	10.0	10.5	2.1	25.0
AMBEON CAPITAL PLC	TAP.N0000	0	50	7.2	7.1	7.3	6.5	6.6	0.6	8.33
AMBEON HOLDINGS PLC	GREG.N0000	259	5	40.0	41.0	41.0	40.0	40.8	0.8	2.0
ARPICO INSURANCE PLC	AINS.N0000	0	2	19.1	18.7	18.7	18.0	18.0	1.1	5.76
ASIA ASSET FINANCE PLC	AAF.N0000	200	3	7.0	6.3	6.3	6.3	6.3	0.7	10.0
ASIA CAPITAL PLC	ACAP.N0000	0	9	4.6	4.6	4.7	4.5	4.5	0.1	2.17
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	31	2.7	2.6	2.7	2.6	2.6	0.1	3.7
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	45	1	32.6	32.5	32.5	32.5	32.6	0.0	0.0
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	21	33.9	35.0	35.0	32.1	32.7	1.2	3.54
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	305	6	14.3	15.0	15.2	15.0	15.1	0.8	5.59
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	473	9	7.8	7.9	7.9	7.6	7.6	0.2	2.56
B P P L HOLDINGS PLC	BPPL.N0000	0	17	21.5	20.2	21.1	20.0	20.1	1.4	6.51
BAIRAHA FARMS PLC	BFL.N0000	0	50	131.5	130.0	135.0	127.0	129.25	2.25	1.71
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	29	29.1	28.2	31.1	28.2	29.0	0.1	0.34
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	17	7.6	8.0	9.0	8.0	8.8	1.2	15.79
BERUWALA RESORTS PLC	BERU.N0000	0	11	1.1	1.0	1.1	1.0	1.0	0.1	9.09
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	17	0.8	0.8	0.9	0.7	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	6	0.3	0.4	0.4	0.3	0.3	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	38	73.3	70.0	70.0	63.0	63.7	9.6	13.1
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	271	3	13.7	14.9	14.9	13.5	13.5	0.2	1.46
BROWN & COMPANY PLC	BRWN.N0000	0	92	127.5	130.0	130.0	113.0	117.25	10.25	8.04
BROWNS BEACH HOTELS PLC	BBH.N0000	0	9	8.5	8.6	9.0	8.5	8.9	0.4	4.71
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	8.3	8.5	8.7	7.7	8.0	0.3	3.61
BUKIT DARAH PLC	BUKI.N0000	256	3	331.0	330.0	330.0	322.0	327.0	4.0	1.21
C I C HOLDINGS PLC	CIC.X0000	0	60	21.8	22.9	22.9	20.0	20.5	1.3	5.96
C I C HOLDINGS PLC	CIC.N0000	0	22	32.7	33.5	33.8	31.5	32.0	0.7	2.14
C M HOLDINGS PLC	COLO.N0000	165	5	70.0	68.0	69.0	68.0	68.5	1.5	2.14
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	1	28.7	28.0	28.0	28.0	28.0	0.7	2.44
CAPITAL ALLIANCE PLC	CALT.N0000	0	14	10.3	10.3	10.4	10.3	10.3	0.0	0.0
CARGILLS (CEYLON) PLC	CARG.N0000	14	1	167.75	166.25	166.25	166.25	167.75	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	5	46.1	45.5	45.5	45.0	45.4	0.7	1.52
CARSON CUMBERBATCH PLC	CARS.N0000	35	1	245.75	249.75	249.75	249.75	245.75	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	21	64.2	62.0	67.7	62.0	62.1	2.1	3.27
CENTRAL INDUSTRIES PLC	CIND.N0000	0	96	77.1	74.0	77.8	65.1	69.2	7.9	10.25
CEYLINCO INSURANCE PLC	CINS.X0000	2	2	1050.0	1000.0	1000.0	980.0	1050.0	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	35	5	532.5	650.0	650.0	650.0	532.5	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	36	27.2	27.9	27.9	27.2	27.3	0.1	0.37
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	57	73.3	75.4	75.4	72.0	72.5	0.8	1.09
CEYLON HOSPITALS PLC	CHL.X0000	238	6	104.25	100.5	100.5	81.0	94.4	9.85	9.45
