name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	507	9	182.0	170.5	170.5	170.0	170.0	-12.0	-6.59
ACCESS ENGINEERING PLC	AEL.N0000	0	58	23.0	23.1	23.2	22.9	23.0	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	85	39.9	39.8	40.5	39.8	40.1	0.2	0.5
ACL PLASTICS PLC	APLA.N0000	0	12	271.5	276.75	279.75	270.25	270.5	-1.0	-0.37
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	4	24.5	24.5	25.5	24.5	25.0	0.5	2.04
AGSTAR PLC	AGST.N0000	0	6	7.1	7.7	7.7	7.1	7.1	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	19	29.4	30.0	30.0	29.6	29.8	0.4	1.36
AITKEN SPENCE PLC	SPEN.N0000	151	2	57.3	57.6	57.6	57.0	57.0	-0.3	-0.52
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	48	71.0	72.9	72.9	70.0	72.4	1.4	1.97
ALUMEX PLC	ALUM.N0000	0	39	13.1	13.1	13.2	13.0	13.1	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	36	3.1	3.1	3.2	3.1	3.1	0.0	0.0
AMANA TAKAFUL  PLC	ATL.N0000	0	8	8.6	8.6	8.6	8.3	8.6	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	500	1	5.7	5.6	5.6	5.6	5.6	-0.1	-1.75
AMBEON HOLDINGS PLC	GREG.N0000	528	5	21.0	21.0	21.3	20.4	20.4	-0.6	-2.86
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	10	1.1	1.2	1.2	1.1	1.1	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	0	14	24.6	23.6	24.4	23.6	23.9	-0.7	-2.85
ASIA ASSET FINANCE PLC	AAF.N0000	0	86	7.7	7.6	8.3	7.6	8.0	0.3	3.9
ASIA CAPITAL PLC	ACAP.N0000	0	8	5.0	5.2	5.2	5.0	5.1	0.1	2.0
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	17	2.6	2.6	2.7	2.6	2.6	0.0	0.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	5	38.5	36.9	36.9	36.8	36.8	-1.7	-4.42
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	4	14.4	14.6	14.6	14.4	14.4	0.0	0.0
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	10	28.5	29.0	29.0	28.5	28.7	0.2	0.7
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	302	293.25	302.0	302.0	282.5	289.0	-4.25	-1.45
B P P L HOLDINGS PLC	BPPL.N0000	0	549	18.1	18.4	19.6	18.4	19.4	1.3	7.18
BAIRAHA FARMS PLC	BFL.N0000	0	230	159.75	160.25	164.75	160.25	164.0	4.25	2.66
BALANGODA PLANTATIONS PLC	BALA.N0000	865	7	12.8	13.0	13.0	12.8	12.9	0.1	0.78
BERUWALA RESORTS PLC	BERU.N0000	0	12	0.8	0.8	0.8	0.8	0.8	0.0	0.0
BIMPUTH FINANCE PLC	BLI.N0000	0	292	7.8	7.7	9.5	7.7	9.2	1.4	17.95
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	10	0.9	0.9	0.9	0.8	0.8	-0.1	-11.11
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	9	0.4	0.4	0.4	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	74	42.5	42.2	43.0	39.0	40.2	-2.3	-5.41
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	110	3	11.3	11.1	11.1	11.1	11.1	-0.2	-1.77
BROWN & COMPANY PLC	BRWN.N0000	0	40	171.75	169.5	174.75	169.5	171.0	-0.75	-0.44
BROWNS BEACH HOTELS PLC	BBH.N0000	262	4	9.5	9.6	9.7	9.6	9.7	0.2	2.11
BROWNS INVESTMENTS PLC	BIL.N0000	0	182	6.0	6.1	6.1	6.0	6.0	0.0	0.0
BUKIT DARAH PLC	BUKI.N0000	0	23	303.25	305.0	305.0	294.0	294.75	-8.5	-2.8
C M HOLDINGS PLC	COLO.N0000	0	20	88.4	89.1	93.7	89.1	90.0	1.6	1.81
C T LAND DEVELOPMENT PLC	CTLD.N0000	340	6	26.0	26.0	26.0	25.4	25.6	-0.4	-1.54
C. W. MACKIE PLC	CWM.N0000	0	27	66.5	67.0	67.0	66.5	66.6	0.1	0.15
CARGILLS (CEYLON) PLC	CARG.N0000	350	8	247.0	246.25	250.0	246.25	249.75	2.75	1.11
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	164	9	65.2	65.1	66.9	65.1	65.8	0.6	0.92
CARSON CUMBERBATCH PLC	CARS.N0000	0	4	295.0	291.5	295.0	291.5	295.0	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	41	90.0	90.0	91.0	89.8	90.0	0.0	0.0
CENTRAL INDUSTRIES PLC	CIND.N0000	0	56	113.75	112.75	116.75	112.75	116.0	2.25	1.98
CEYLINCO INSURANCE PLC	CINS.X0000	2	1						0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	5	1	672.75	661.0	661.0	661.0	672.75	0.0	0.0
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	126	139.0	139.5	142.0	139.0	141.5	2.5	1.8
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	14	120.0	122.0	129.0	116.25	117.0	-3.0	-2.5
CEYLON HOSPITALS PLC (DURDANS)	CHL.N0000	0	7	103.0	103.25	103.25	103.0	103.0	0.0	0.0
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	8	12.0	12.0	12.0	11.5	11.7	-0.3	-2.5
CEYLON INVESTMENT PLC	CINV.N0000	0	76	59.9	59.9	60.0	59.0	59.9	0.0	0.0
CEYLON TEA BROKERS PLC	CTBL.N0000	0	29	3.7	3.7	3.9	3.7	3.8	0.1	2.7
CEYLON TOBACCO COMPANY PLC	CTC.N0000	315	18	959.75	956.0	960.0	955.0	957.25	-2.5	-0.26
CHEMANEX PLC	CHMX.N0000	0	6	78.5	78.8	78.8	76.0	76.0	-2.5	-3.18
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	91	105.5	106.0	106.5	105.5	106.0	0.5	0.47
CHRISSWORLD LIMITED	CWL.N0000	0	13	13.5	13.7	13.7	13.4	13.4	-0.1	-0.74
CIC HOLDINGS PLC	CIC.X0000	0	22	41.0	41.1	41.9	41.1	41.4	0.4	0.98
CIC HOLDINGS PLC	CIC.N0000	0	82	49.1	49.1	49.9	48.9	49.1	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	100	4	91.5	92.9	92.9	92.8	92.9	1.4	1.53
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	708	7	140.0	136.75	137.0	133.25	133.75	-6.25	-4.46
CITRUS LEISURE  PLC	REEF.N0000	446	7	9.3	9.4	9.5	8.7	9.0	-0.3	-3.23
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	54	9	991.0			990.0	991.0	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	999	4	73.7	73.0	73.0	72.3	72.3	-1.4	-1.9
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	225	7	79.2	81.8	81.8	77.0	80.0	0.8	1.01
COLOMBO LAND & DEVELOPMENT COMPANY PLC	CLND.N0000	0	13	28.6	28.7	28.9	27.9	28.7	0.1	0.35
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	74	86.5	86.2	86.8	86.2	86.6	0.1	0.12
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	36	77.0	77.0	77.0	76.6	76.8	-0.2	-0.26
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	170	25.3	26.0	26.3	25.2	25.9	0.6	2.37
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	892	26	143.25	147.75	147.75	140.0	140.25	-3.0	-2.09
COMMERCIAL LEASING & FINANCE PLC	CLC.N0000	0	130	7.3	7.1	7.4	6.9	7.1	-0.2	-2.74
CONVENIENCE  FOODS (LANKA )PLC	SOY.N0000	8	4						0.0	0.0
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	48	12.2	12.4	12.5	12.3	12.4	0.2	1.64
DFCC BANK PLC	DFCC.N0000	0	33	60.0	60.4	61.0	60.0	60.3	0.3	0.5
DIALOG AXIATA PLC	DIAL.N0000	0	38	12.2	12.1	12.3	12.1	12.2	0.0	0.0
DIALOG FINANCE PLC	CALF.N0000	0	60	81.4	83.3	85.6	80.0	82.3	0.9	1.11
DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	381	13	508.75	507.0	507.5	507.0	507.0	-1.75	-0.34
DILMAH CEYLON TEA COMPANY PLC	CTEA.N0000	498	4	670.0	670.0	689.0	670.0	670.25	0.25	0.04
DIPPED PRODUCTS PLC	DIPD.N0000	0	245	52.2	52.3	52.8	52.2	52.3	0.1	0.19
DISTILLERIES COMPANY OF SRI LANKA PLC	DIST.N0000	0	16	19.5	19.5	19.9	19.4	19.6	0.1	0.51
DOLPHIN HOTELS PLC	STAF.N0000	0	1	26.0	26.0	26.0	26.0	26.0	0.0	0.0
E B CREASY & COMPANY PLC	EBCR.N0000	0	43	25.0	24.8	25.5	24.8	24.9	-0.1	-0.4
E-CHANNELLING PLC	ECL.N0000	197	4	6.2	6.3	6.3	6.1	6.2	0.0	0.0
EAST WEST PROPERTIES PLC	EAST.N0000	82	9	10.0	10.6	10.6	10.2	10.0	0.0	0.0
EASTERN MERCHANTS PLC	EMER.N0000	0	44	5.9	6.3	6.3	5.8	5.9	0.0	0.0
EDEN HOTEL LANKA PLC	EDEN.N0000	0	63	11.0	10.9	11.4	10.9	11.2	0.2	1.82
ELPITIYA PLANTATIONS PLC	ELPL.N0000	5	1	42.0	41.7	41.7	41.7	42.0	0.0	0.0
EQUITY TWO PLC	ETWO.N0000	37	4	58.3	61.9	62.0	61.9	58.3	0.0	0.0
EXPOLANKA HOLDINGS PLC	EXPO.N0000	0	398	49.0	49.1	49.9	49.1	49.8	0.8	1.63
FIRST CAPITAL HOLDINGS PLC	CFVF.N0000	0	112	52.0	52.3	53.9	52.3	52.8	0.8	1.54
GALADARI HOTELS (LANKA) PLC	GHLL.N0000	0	17	8.7	8.7	8.7	8.3	8.3	-0.4	-4.6
GESTETNER OF CEYLON PLC	GEST.N0000	700	8	86.7	84.0	84.0	82.0	82.4	-4.3	-4.96
GUARDIAN CAPITAL PARTNERS PLC	WAPO.N0000	0	78	30.7	30.8	33.0	30.0	30.2	-0.5	-1.63
HAPUGASTENNE PLANTATIONS PLC	HAPU.N0000	1	1	17.6	15.5	15.5	15.5	17.6	0.0	0.0
