ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1679883480.0	ABANS ELECTRICALS PLC	ABAN.N0000	1262	6	160.0	158.0	158.0	157.75	158.0
1679883480.0	ACCESS ENGINEERING PLC	AEL.N0000	152909	104	14.8	14.9	14.9	14.6	14.6
1679883480.0	ACL CABLES PLC	ACL.N0000	406758	258	82.0	81.6	82.5	80.7	82.0
1679883480.0	ACL PLASTICS PLC	APLA.N0000	3969	12	400.0	401.0	410.0	400.0	409.25
1679883480.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	12106	11	6.5	6.5	6.7	6.5	6.5
1679883480.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	32530	56	31.7	31.9	31.9	30.7	31.0
1679883480.0	AGSTAR PLC	AGST.N0000	378836	169	12.0	12.1	12.1	11.3	11.5
1679883480.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	898129	29	61.1	61.0	62.5	60.0	61.0
1679883480.0	AITKEN SPENCE PLC	SPEN.N0000	9551	47	132.75	133.0	135.0	126.0	129.25
1679883480.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	9751	54	64.1	63.6	66.9	63.0	64.1
1679883480.0	ALUMEX PLC	ALUM.N0000	93172	61	8.6	8.4	8.8	8.1	8.3
1679883480.0	AMANA BANK PLC	ABL.N0000	1223656	91	2.6	2.6	2.7	2.5	2.6
1679883480.0	AMANA TAKAFUL PLC	ATL.N0000	5381	7	12.1	11.8	12.1	11.7	12.1
1679883480.0	AMBEON CAPITAL PLC	TAP.N0000	112569	77	9.4	9.4	9.4	9.2	9.2
1679883480.0	AMBEON HOLDINGS PLC	GREG.N0000	28	3	36.0	36.9	36.9	36.0	36.0
1679883480.0	ARPICO INSURANCE PLC	AINS.N0000	560	4	21.4	21.2	21.2	20.5	20.6
1679883480.0	ASIA ASSET FINANCE PLC	AAF.N0000	25392	5	8.1	8.2	8.2	8.0	8.0
1679883480.0	ASIA CAPITAL PLC	ACAP.N0000	35227	13	4.0	4.1	4.1	3.8	4.0
1679883480.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	33321	16	4.1	4.1	4.2	4.0	4.1
1679883480.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	39869	27	43.0	43.0	44.0	42.1	42.4
1679883480.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	5481	11	25.0	25.9	25.9	25.5	25.5
1679883480.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	5468	16	12.5	12.5	12.8	12.5	12.5
