name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	306	15	176.0	162.0	169.5	162.0	166.5	9.5	5.4
ABANS FINANCE PLC	AFSL.N0000	782	4	26.2	26.0	26.8	26.0	26.8	0.6	2.29
ACCESS ENGINEERING PLC	AEL.N0000	0	0	24.4	24.3	27.0	23.9	26.1	1.7	6.97
ACL CABLES PLC	ACL.N0000	0	712	66.0	65.8	66.7	64.6	65.0	1.0	1.52
ACL PLASTICS PLC	APLA.N0000	0	114	323.75	340.0	340.0	326.0	327.0	3.25	1.0
ACME PRINTING & PACKAGING PLC	ACME.N0000	150	2	12.2	12.2	12.2	12.0	12.1	0.1	0.82
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	128	28.4	28.9	30.5	28.9	29.1	0.7	2.46
AGSTAR PLC	AGST.N0000	0	534	10.0	10.2	11.3	9.8	10.4	0.4	4.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	81	39.9	39.9	40.3	39.5	39.8	0.1	0.25
AITKEN SPENCE PLC	SPEN.N0000	0	75	84.9	84.0	84.5	82.5	84.2	0.7	0.82
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	88	70.0	70.0	75.0	70.0	74.0	4.0	5.71
ALUMEX PLC	ALUM.N0000	0	303	13.3	13.1	13.6	13.0	13.3	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	934	3.9	3.9	4.6	3.9	4.4	0.5	12.82
AMANA TAKAFUL LIFE PLC	ATLL.N0000	1	1	16.3	16.9	16.9	16.9	16.3	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	0	24	10.9	10.6	11.1	10.6	10.9	0.0	0.0
AMAYA LEISURE PLC	CONN.N0000	0	18	23.7	23.7	24.3	23.7	24.0	0.3	1.27
AMBEON CAPITAL PLC	TAP.N0000	0	295	17.3	17.6	18.5	17.4	17.5	0.2	1.16
AMBEON HOLDINGS PLC	GREG.N0000	0	55	45.3	45.0	47.0	44.5	45.2	0.1	0.22
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	72	1.4	1.5	1.6	1.4	1.5	0.1	7.14
ARPICO INSURANCE PLC	AINS.N0000	254	5	22.6	22.4	22.4	21.7	21.9	0.7	3.1
ASIA ASSET FINANCE PLC	AAF.N0000	0	24	8.0	8.2	8.2	8.0	8.0	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	21	7.6	7.4	7.6	7.4	7.4	0.2	2.63
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	9	3.3	3.3	3.3	3.3	3.3	0.0	0.0
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	16	45.3	45.7	46.1	45.7	46.1	0.8	1.77
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	59	32.6	32.9	32.9	32.6	32.7	0.1	0.31
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	9	15.7	15.8	15.8	15.2	15.5	0.2	1.27
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	82	14.1	14.4	14.4	14.1	14.2	0.1	0.71
B P P L HOLDINGS PLC	BPPL.N0000	0	258	24.4	24.7	26.8	24.7	25.5	1.1	4.51
BAIRAHA FARMS PLC	BFL.N0000	0	54	174.25	174.0	178.0	174.0	175.0	0.75	0.43
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	47	24.0	24.5	25.5	23.1	24.0	0.0	0.0
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	20	10.3	10.0	10.5	10.0	10.3	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	107	1.5	1.5	1.6	1.4	1.5	0.0	0.0
BIMPUTH FINANCE PLC	BLI.N0000	0	7	8.3	8.6	8.6	8.2	8.2	0.1	1.2
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	9	0.8	0.8	0.8	0.7	0.7	0.1	12.5
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	1	0.4	0.4	0.4	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	893	77.4	80.0	87.5	79.0	81.3	3.9	5.04
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	10	12.3	12.5	13.0	12.5	12.9	0.6	4.88
BROWN & COMPANY PLC	BRWN.N0000	0	100	219.75	220.0	220.0	215.0	215.0	4.75	2.16
BROWNS BEACH HOTELS PLC	BBH.N0000	0	112	12.0	12.1	13.1	12.0	12.7	0.7	5.83
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	11.2	11.2	11.3	11.0	11.1	0.1	0.89
BUKIT DARAH PLC	BUKI.N0000	511	21	329.5	333.0	339.0	325.0	337.5	8.0	2.43
C I C HOLDINGS PLC	CIC.N0000	0	290	51.6	51.6	54.1	51.6	53.0	1.4	2.71
C I C HOLDINGS PLC	CIC.X0000	0	263	42.9	43.4	45.2	43.0	44.0	1.1	2.56
C M HOLDINGS PLC	COLO.N0000	0	20	91.0	89.6	93.8	89.3	93.1	2.1	2.31
C T HOLDINGS PLC	CTHR.N0000	283	4	178.0	177.5	177.5	176.0	176.0	2.0	1.12
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	9	28.3	29.0	29.5	28.9	29.2	0.9	3.18
C. W. MACKIE PLC	CWM.N0000	0	20	58.2	58.0	58.0	57.3	57.5	0.7	1.2
CARGILLS (CEYLON) PLC	CARG.N0000	996	11	225.25	225.25	229.5	225.0	225.25	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	512	4	67.5	67.8	69.2	65.7	65.8	1.7	2.52
CARSON CUMBERBATCH PLC	CARS.N0000	0	23	291.25	300.0	302.0	299.0	300.0	8.75	3.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	107	88.3	88.8	90.9	86.2	89.4	1.1	1.25
CENTRAL INDUSTRIES PLC	CIND.N0000	0	91	136.75	137.0	137.75	134.0	134.25	2.5	1.83
CEYLINCO INSURANCE PLC	CINS.N0000	36	2	2000.0	2000.0	2000.0	2000.0	2000.0	0.0	0.0
CEYLINCO INSURANCE PLC	CINS.X0000	6	2	1031.75	1010.0	1030.0	1010.0	1031.75	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	210	6	780.0	830.0	830.0	830.0	830.0	50.0	6.41
CEYLON COLD STORES PLC	CCS.N0000	254	14	592.5	590.0	599.75	588.0	588.5	4.0	0.68
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	89	123.0	124.0	124.0	122.0	122.5	0.5	0.41
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	82	106.25	106.0	114.0	105.0	106.75	0.5	0.47
CEYLON HOSPITALS PLC	CHL.N0000	2	1	130.0	128.0	128.0	128.0	130.0	0.0	0.0
CEYLON HOSPITALS PLC	CHL.X0000	0	11	103.5	114.75	114.75	114.0	114.25	10.75	10.39
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	149	20.2	20.0	21.5	20.0	20.8	0.6	2.97
CEYLON INVESTMENT PLC	CINV.N0000	0	284	60.1	61.0	61.8	57.0	58.2	1.9	3.16
CEYLON TEA BROKERS PLC	CTBL.N0000	0	23	4.1	4.1	4.2	4.1	4.2	0.1	2.44
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	39	910.0	910.5	924.0	910.0	911.25	1.25	0.14
CHEMANEX PLC	CHMX.N0000	0	26	82.0	81.0	83.5	80.0	81.8	0.2	0.24
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	341	107.0	107.0	114.0	107.0	110.0	3.0	2.8
CHRISSWORLD PLC	CWL.N0000	0	27	23.0	23.1	24.2	23.1	23.8	0.8	3.48
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	4	2	161.75	162.75	162.75	158.25	161.75	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	77	97.1	98.1	99.0	96.0	96.0	1.1	1.13
CITRUS LEISURE PLC	REEF.N0000	0	125	9.1	9.1	9.7	9.0	9.5	0.4	4.4
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	107	10	928.5	970.0	970.0	916.25	917.25	11.25	1.21
COLOMBO DOCKYARD PLC	DOCK.N0000	52	4	86.0	84.3	85.9	84.3	86.0	0.0	0.0
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	0	6	82.7	79.6	79.7	79.5	79.6	3.1	3.75
COLOMBO INVESTMENT TRUST PLC	CIT.N0000	14	2	127.25	125.0	125.0	125.0	127.25	0.0	0.0
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	12	37.3	37.5	38.5	37.5	38.4	1.1	2.95
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	26	79.5	79.0	79.5	79.0	79.4	0.1	0.13
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	105	87.6	88.0	89.0	87.5	88.3	0.7	0.8
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	78	25.5	25.5	26.2	25.4	25.6	0.1	0.39
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	0	125	139.75	141.0	154.5	141.0	152.75	13.0	9.3
COMMERCIAL LEASING & FINANCE PLC	CLC.N0000	0	553	46.1	46.2	46.6	45.0	45.4	0.7	1.52
CONVENIENCE FOODS LANKA PLC	SOY.N0000	191	2	1006.75	1009.25	1020.0	1009.25	1020.0	13.25	1.32
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	128	14.5	14.6	15.1	14.6	14.8	0.3	2.07
DFCC BANK PLC	DFCC.N0000	0	179	64.5	65.0	69.0	65.0	67.1	2.6	4.03
