name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	106	9	180.0	182.5	184.25	179.75	183.0	3.0	1.67
ABANS FINANCE PLC	AFSL.N0000	102	3	23.5	22.9	22.9	22.9	22.9	0.6	2.55
ACCESS ENGINEERING PLC	AEL.N0000	0	340	11.2	11.9	12.5	11.7	12.3	1.1	9.82
ACL CABLES PLC	ACL.N0000	0	0	70.2	72.0	78.4	72.0	77.1	6.9	9.83
ACL PLASTICS PLC	APLA.N0000	0	89	447.5	457.0	480.0	450.0	460.0	12.5	2.79
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	87	7.0	7.0	7.5	6.9	7.1	0.1	1.43
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	220	44.9	45.0	45.1	43.6	44.2	0.7	1.56
AGSTAR PLC	AGST.N0000	0	561	18.2	19.0	19.0	17.8	18.2	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	94	59.3	59.0	61.0	58.5	59.7	0.4	0.67
AITKEN SPENCE PLC	SPEN.N0000	0	61	143.25	142.0	144.0	141.75	142.75	0.5	0.35
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	103	84.0	84.1	85.9	83.1	85.0	1.0	1.19
ALUMEX PLC	ALUM.N0000	0	222	8.9	9.3	9.3	8.9	9.1	0.2	2.25
AMANA BANK PLC	ABL.N0000	0	87	2.8	2.8	2.9	2.7	2.8	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	485	9	26.0	26.0	29.0	25.7	29.0	3.0	11.54
AMANA TAKAFUL PLC	ATL.N0000	0	5	11.4	11.6	11.6	10.7	11.4	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	51	11.9	12.5	12.5	11.9	12.0	0.1	0.84
AMBEON HOLDINGS PLC	GREG.N0000	959	8	38.7	40.2	40.2	38.8	39.4	0.7	1.81
ARPICO INSURANCE PLC	AINS.N0000	10	2	21.0	19.1	20.8	19.1	21.0	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	15	5.9	6.0	6.1	5.9	5.9	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	29	5.7	5.5	5.9	5.5	5.8	0.1	1.75
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	87	4.2	4.3	4.3	4.1	4.1	0.1	2.38
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	854	7	43.0	43.0	43.0	42.0	42.1	0.9	2.09
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	45	29.7	29.9	30.0	28.6	28.8	0.9	3.03
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	12	15.0	15.0	15.0	14.8	15.0	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	13	8.6	8.5	9.0	8.5	8.9	0.3	3.49
B P P L HOLDINGS PLC	BPPL.N0000	0	25	30.0	29.9	30.0	29.5	29.9	0.1	0.33
BAIRAHA FARMS PLC	BFL.N0000	0	100	240.25	240.5	240.5	231.0	231.25	9.0	3.75
