name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	62	4	177.75	177.75	177.75	177.75	177.75	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	42	2	28.0	29.4	29.4	29.4	28.0	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	236	22.3	22.3	22.9	22.9	22.7	0.4	1.79
ACL CABLES PLC	ACL.N0000	0	169	39.0	38.9	39.1	39.1	39.0	0.0	0.0
ACL PLASTICS PLC	APLA.N0000	0	112	260.0	274.0	275.0	275.0	270.0	10.0	3.85
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	57	28.8	28.0	29.5	29.5	27.0	1.8	6.25
AGSTAR PLC	AGST.N0000	0	33	7.8	7.9	8.0	8.0	8.0	0.2	2.56
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	100	2	30.0	30.0	30.0	30.0	30.0	0.0	0.0
AITKEN SPENCE PLC	SPEN.N0000	0	24	0.0	65.5	67.0	67.0	67.0	67.0	0.0
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	9	66.2	65.5	69.5	69.5	69.3	3.1	4.68
ALUMEX PLC	ALUM.N0000	0	129	12.8	12.8	13.1	13.1	13.0	0.2	1.56
AMANA BANK PLC	ABL.N0000	0	22	3.1	3.1	3.1	3.1	3.1	0.0	0.0
AMANA TAKAFUL  PLC	ATL.N0000	0	34	8.9	8.4	9.0	9.0	9.0	0.1	1.12
AMBEON CAPITAL PLC	TAP.N0000	0	0	0.0	18.2	23.5	23.5	20.0	20.0	0.0
AMBEON HOLDINGS PLC	GREG.N0000	0	316	39.9	38.8	40.0	40.0	38.9	1.0	2.51
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	9	1.1	1.0	1.1	1.1	1.1	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	3	7.9	7.9	7.9	7.9	7.9	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	8	5.3	5.5	5.5	5.5	5.5	0.2	3.77
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	67	3.3	3.3	3.5	3.5	3.3	0.0	0.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	3	2	36.8	39.7	39.7	39.7	36.8	0.0	0.0
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	16	15.8	15.7	15.9	15.9	15.5	0.3	1.9
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	31	30.5	30.0	30.3	30.3	30.0	0.5	1.64
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	417	10	208.5	208.5	216.75	216.75	214.5	6.0	2.88
B P P L HOLDINGS PLC	BPPL.N0000	0	70	18.2	18.3	20.9	20.9	19.9	1.7	9.34
BAIRAHA FARMS PLC	BFL.N0000	0	37	149.75	154.0	158.0	158.0	156.0	6.25	4.17
BALANGODA PLANTATIONS PLC	BALA.N0000	415	10	15.5	16.2	16.5	16.5	16.1	0.6	3.87
BERUWALA RESORTS PLC	BERU.N0000	0	38	0.8	0.8	0.9	0.9	0.8	0.0	0.0
BIMPUTH FINANCE PLC	BLI.N0000	103	2	7.8	8.2	8.2	8.2	8.2	0.4	5.13
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	21	0.8	0.8	0.8	0.8	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	5	0.4	0.4	0.5	0.5	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	64	54.2	52.6	58.5	58.5	58.0	3.8	7.01
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	10	11.9	11.4	11.8	11.8	11.2	0.7	5.88
BROWN & COMPANY PLC	BRWN.N0000	0	77	167.0	171.5	177.75	177.75	172.0	5.0	2.99
BROWNS BEACH HOTELS PLC	BBH.N0000	0	17	10.1	10.2	10.2	10.2	10.1	0.0	0.0
BROWNS INVESTMENTS PLC	BIL.N0000	0	470	6.5	6.5	6.8	6.8	6.8	0.3	4.62
BUKIT DARAH PLC	BUKI.N0000	423	15	290.25	290.25	307.75	307.75	293.25	3.0	1.03
C M HOLDINGS PLC	COLO.N0000	0	101	99.0	99.0	99.0	99.0	94.9	4.1	4.14
C T HOLDINGS PLC	CTHR.N0000	40	4	181.25	183.0	183.0	183.0	181.25	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	36	26.4	26.5	27.5	27.5	27.0	0.6	2.27
C. W. MACKIE PLC	CWM.N0000	0	123	70.1	70.6	71.0	71.0	71.0	0.9	1.28
CARGILLS (CEYLON) PLC	CARG.N0000	132	6	245.0	235.5	248.0	248.0	240.5	4.5	1.84
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	11	69.8	69.8	69.8	69.8	67.1	2.7	3.87
CARSON CUMBERBATCH PLC	CARS.N0000	123	5	294.75	278.0	297.0	297.0	297.0	2.25	0.76
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	95	83.2	84.0	85.0	85.0	83.0	0.2	0.24
CENTRAL INDUSTRIES PLC	CIND.N0000	0	69	108.0	108.0	108.0	108.0	107.25	0.75	0.69
CEYLINCO INSURANCE PLC	CINS.N0000	10	1	2017.0	2000.0	2000.0	2000.0	2017.0	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	4	3	809.0	800.0	824.5	824.5	809.0	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	30	625.0	625.25	640.0	640.0	625.0	0.0	0.0
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	157	129.0	129.0	130.0	130.0	129.0	0.0	0.0
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	721	8	106.5	104.75	110.0	110.0	110.0	3.5	3.29
CEYLON HOSPITALS PLC (DURDANS)	CHL.N0000	0	31	107.0	113.0	113.0	113.0	110.0	3.0	2.8
CEYLON HOSPITALS PLC (DURDANS)	CHL.X0000	20	4	103.0	103.75	105.0	105.0	103.0	0.0	0.0
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	7	13.4	13.3	13.3	13.3	12.0	1.4	10.45
CEYLON INVESTMENT PLC	CINV.N0000	0	59	55.7	56.0	56.0	56.0	55.6	0.1	0.18
CEYLON TEA BROKERS PLC	CTBL.N0000	0	63	3.9	3.8	4.0	4.0	4.0	0.1	2.56
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	24	953.0	953.25	975.0	975.0	969.0	16.0	1.68
CHEMANEX PLC	CHMX.N0000	0	8	75.0	75.0	79.9	79.9	79.9	4.9	6.53
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	107	107.0	107.0	108.0	108.0	107.0	0.0	0.0
CHRISSWORLD LIMITED	CWL.N0000	0	83	13.5	13.5	14.0	14.0	13.8	0.3	2.22
CIC HOLDINGS PLC	CIC.X0000	0	187	39.0	39.0	39.5	39.5	39.5	0.5	1.28
CIC HOLDINGS PLC	CIC.N0000	0	57	47.3	47.5	48.9	48.9	48.8	1.5	3.17
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	0	11	151.25	150.0	151.25	151.25	150.0	1.25	0.83
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	25	89.5	87.0	88.9	88.9	88.8	0.7	0.78
CITRUS LEISURE  PLC	REEF.N0000	0	8	9.5	9.0	9.5	9.5	9.5	0.0	0.0
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	27	5	1169.5	1100.0	1169.5	1169.5	1169.5	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	0	26	70.0	72.0	73.5	73.5	72.0	2.0	2.86
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	105	5	83.8	82.0	85.0	85.0	82.0	1.8	2.15
COLOMBO INVESTMENT TRUST PLC	CIT.N0000	10	1	128.25	127.5	127.5	127.5	128.25	0.0	0.0
COLOMBO LAND & DEVELOPMENT COMPANY PLC	CLND.N0000	0	46	33.4	33.5	35.0	35.0	34.8	1.4	4.19
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	52	75.6	75.6	76.5	76.5	76.5	0.9	1.19
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	126	83.6	84.0	85.5	85.5	84.5	0.9	1.08
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	56	25.1	25.8	26.1	26.1	25.8	0.7	2.79
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	0	30	141.0	142.5	158.75	158.75	155.0	14.0	9.93
COMMERCIAL LEASING & FINANCE PLC	CLC.N0000	0	0	8.5	8.9	12.6	12.6	11.9	3.4	40.0
CONVENIENCE  FOODS (LANKA )PLC	SOY.N0000	42	11	0.0	1075.75	1200.0	1200.0	1125.75	1125.75	0.0
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	91	14.8	15.0	15.0	15.0	14.7	0.1	0.68
DFCC BANK PLC	DFCC.N0000	0	54	57.0	57.0	59.9	59.9	59.0	2.0	3.51
DIALOG AXIATA PLC	DIAL.N0000	0	57	11.6	11.7	11.8	11.8	11.8	0.2	1.72
