name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	815	11	171.0	183.75	185.0	174.5	174.75	3.75	2.19
ABANS FINANCE PLC	AFSL.N0000	100	1	28.1	28.1	28.1	28.1	28.1	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	98	22.9	22.9	23.2	22.7	22.9	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	125	40.1	40.3	40.5	39.5	39.6	-0.5	-1.25
ACL PLASTICS PLC	APLA.N0000	558	9	276.0	277.75	277.75	273.5	273.5	-2.5	-0.91
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	2	6.2	6.3	6.4	6.3	6.3	0.1	1.61
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	900	5	24.6	24.5	24.5	24.1	24.2	-0.4	-1.63
AGSTAR PLC	AGST.N0000	304	5	7.3	7.4	7.4	7.2	7.3	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	3	28.9	29.0	29.0	29.0	29.0	0.1	0.35
AITKEN SPENCE PLC	SPEN.N0000	0	54	55.3	55.1	57.4	55.0	56.0	0.7	1.27
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	97	77.8	74.0	74.0	70.6	72.5	-5.3	-6.81
ALUMEX PLC	ALUM.N0000	0	45	13.2	13.2	13.2	12.9	13.0	-0.2	-1.52
AMANA BANK PLC	ABL.N0000	0	10	3.1	3.2	3.2	3.1	3.2	0.1	3.23
AMANA TAKAFUL  PLC	ATL.N0000	0	9	8.8	8.7	8.7	8.5	8.7	-0.1	-1.14
AMBEON CAPITAL PLC	TAP.N0000	0	4	5.4	5.6	5.7	5.3	5.4	0.0	0.0
AMBEON HOLDINGS PLC	GREG.N0000	0	30	21.4	21.3	21.4	20.3	20.9	-0.5	-2.34
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	9	1.1	1.1	1.1	1.0	1.1	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	0	5	22.0	22.0	22.7	22.0	22.0	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	10	7.6	7.6	7.7	7.6	7.6	0.0	0.0
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	7	2.6	2.6	2.6	2.5	2.5	-0.1	-3.85
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	3	3	37.1	38.5	38.5	36.6	37.1	0.0	0.0
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	26	14.4	14.2	14.6	14.2	14.6	0.2	1.39
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	49	29.4	29.3	30.4	28.7	29.1	-0.3	-1.02
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	204	330.75	352.5	352.5	319.5	322.0	-8.75	-2.65
B P P L HOLDINGS PLC	BPPL.N0000	0	43	17.9	18.0	18.0	17.5	18.0	0.1	0.56
BAIRAHA FARMS PLC	BFL.N0000	0	35	157.75	159.0	159.0	157.0	157.0	-0.75	-0.48
BALANGODA PLANTATIONS PLC	BALA.N0000	0	24	13.0	12.4	12.9	12.2	12.5	-0.5	-3.85
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	3	7.8	7.8	7.8	7.8	7.8	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	7	0.8	0.7	0.8	0.7	0.7	-0.1	-12.5
BIMPUTH FINANCE PLC	BLI.N0000	0	16	7.5	7.3	7.3	7.2	7.3	-0.2	-2.67
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	5	0.8	0.8	0.8	0.7	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	11	0.4	0.4	0.4	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	115	33.4	34.3	38.5	33.0	37.2	3.8	11.38
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	114	2	11.3	10.8	11.3	10.8	11.3	0.0	0.0
BROWN & COMPANY PLC	BRWN.N0000	0	49	173.0	174.5	174.75	170.0	170.5	-2.5	-1.45
BROWNS BEACH HOTELS PLC	BBH.N0000	0	15	9.5	9.7	9.7	9.2	9.4	-0.1	-1.05
BROWNS INVESTMENTS PLC	BIL.N0000	0	327	6.1	6.2	6.2	6.0	6.0	-0.1	-1.64
BUKIT DARAH PLC	BUKI.N0000	0	26	304.75	309.25	312.0	303.0	306.0	1.25	0.41
C M HOLDINGS PLC	COLO.N0000	0	53	93.0	95.0	96.5	93.1	93.3	0.3	0.32
C T HOLDINGS PLC	CTHR.N0000	0	14	180.0	175.0	182.0	175.0	180.25	0.25	0.14
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	6	26.0	26.0	26.0	26.0	26.0	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	0	48	67.9	66.6	67.9	66.6	67.4	-0.5	-0.74
CARGILLS (CEYLON) PLC	CARG.N0000	0	56	244.0	244.0	245.0	240.5	245.0	1.0	0.41
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	20	4	69.0	66.1	69.9	66.1	69.0	0.0	0.0
CARSON CUMBERBATCH PLC	CARS.N0000	18	5	305.75	309.5	309.5	291.25	305.75	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	42	90.2	92.8	92.8	90.0	90.6	0.4	0.44
CENTRAL INDUSTRIES PLC	CIND.N0000	0	19	114.5	114.5	114.5	112.5	112.75	-1.75	-1.53
CEYLINCO INSURANCE PLC	CINS.X0000	0	25						-56.75	-5.18
CEYLINCO INSURANCE PLC	CINS.N0000	100	4						0.0	0.0
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	54	139.75	140.0	142.0	139.0	139.5	-0.25	-0.18
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	6	118.5	119.0	122.0	119.0	121.5	3.0	2.53
CEYLON HOSPITALS PLC (DURDANS)	CHL.N0000	50	1	103.0	105.0	105.0	105.0	103.0	0.0	0.0
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	10	10.5	10.9	11.6	10.9	11.4	0.9	8.57
CEYLON INVESTMENT PLC	CINV.N0000	0	40	59.6	60.0	62.0	59.5	59.9	0.3	0.5
CEYLON TEA BROKERS PLC	CTBL.N0000	0	27	3.7	3.8	3.8	3.6	3.6	-0.1	-2.7
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	37	953.25	974.0	974.0	953.5	955.0	1.75	0.18
CHEMANEX PLC	CHMX.N0000	0	22	80.7	81.1	81.1	75.0	75.4	-5.3	-6.57
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	77	105.0	105.0	106.0	104.0	105.5	0.5	0.48
CHRISSWORLD LIMITED	CWL.N0000	0	15	13.3	13.6	13.6	13.1	13.2	-0.1	-0.75
CIC HOLDINGS PLC	CIC.X0000	0	42	42.3	42.4	42.4	41.5	41.5	-0.8	-1.89
CIC HOLDINGS PLC	CIC.N0000	0	122	50.1	51.0	51.0	49.0	49.8	-0.3	-0.6
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	10	1	140.0	137.0	137.0	137.0	140.0	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	39	93.0	92.8	92.8	91.8	92.0	-1.0	-1.08
CITRUS LEISURE  PLC	REEF.N0000	0	9	8.7	8.9	8.9	8.8	8.9	0.2	2.3
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	49	8	972.5			988.0	972.5	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	589	5	72.3	72.3	73.5	72.3	72.3	0.0	0.0
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	212	9	80.1	83.5	83.5	83.4	83.4	3.3	4.12
COLOMBO INVESTMENT TRUST PLC	CIT.N0000	1	1	144.75	145.0	145.0	145.0	144.75	0.0	0.0
COLOMBO LAND & DEVELOPMENT COMPANY PLC	CLND.N0000	0	36	28.1	28.9	28.9	27.5	28.1	0.0	0.0
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	47	78.0	78.2	78.2	77.6	77.6	-0.4	-0.51
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	198	87.9	87.0	87.6	86.7	86.9	-1.0	-1.14
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	28	25.5	25.5	25.5	25.0	25.1	-0.4	-1.57
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	0	123	153.25	152.75	155.0	140.75	145.25	-8.0	-5.22
COMMERCIAL LEASING & FINANCE PLC	CLC.N0000	0	74	6.2	6.2	6.9	6.1	6.6	0.4	6.45
CONVENIENCE  FOODS (LANKA )PLC	SOY.N0000	417	11						18.5	1.54
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	32	12.7	12.9	12.9	12.2	12.5	-0.2	-1.57
DFCC BANK PLC	DFCC.N0000	0	89	61.0	60.3	62.0	60.2	60.4	-0.6	-0.98
DIALOG AXIATA PLC	DIAL.N0000	0	53	12.4	12.3	12.4	12.2	12.3	-0.1	-0.81
DIALOG FINANCE PLC	CALF.N0000	0	92	81.2	86.0	86.0	78.7	80.9	-0.3	-0.37
DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	124	14	522.5	526.0	526.0	503.0	504.25	-18.25	-3.49
DIPPED PRODUCTS PLC	DIPD.N0000	0	859	51.6	52.0	53.7	52.0	52.7	1.1	2.13
DISTILLERIES COMPANY OF SRI LANKA PLC	DIST.N0000	0	172	19.2	19.1	19.2	19.0	19.0	-0.2	-1.04
DOLPHIN HOTELS PLC	STAF.N0000	420	6	25.3	25.1	26.5	25.1	26.3	1.0	3.95
E B CREASY & COMPANY PLC	EBCR.N0000	0	28	25.1	25.0	25.5	24.9	25.0	-0.1	-0.4
E-CHANNELLING PLC	ECL.N0000	0	64	5.9	6.0	6.5	5.9	6.2	0.3	5.08
EAST WEST PROPERTIES PLC	EAST.N0000	0	12	10.1	10.1	10.3	10.0	10.2	0.1	0.99
EASTERN MERCHANTS PLC	EMER.N0000	0	9	5.6	5.5	5.9	5.5	5.5	-0.1	-1.79
EDEN HOTEL LANKA PLC	EDEN.N0000	0	44	10.2	10.4	10.4	10.0	10.1	-0.1	-0.98
ELPITIYA PLANTATIONS PLC	ELPL.N0000	125	4	41.9	42.9	42.9	41.8	41.8	-0.1	-0.24
EQUITY TWO PLC	ETWO.N0000	56	3	58.3	59.6	60.0	59.6	58.3	0.0	0.0
EXPOLANKA HOLDINGS PLC	EXPO.N0000	0	340	49.4	49.5	49.5	49.0	49.2	-0.2	-0.4
FIRST CAPITAL HOLDINGS PLC	CFVF.N0000	0	68	51.2	51.3	51.3	50.2	50.4	-0.8	-1.56
GALADARI HOTELS (LANKA) PLC	GHLL.N0000	0	18	8.7	8.6	8.6	8.1	8.4	-0.3	-3.45
GESTETNER OF CEYLON PLC	GEST.N0000	0	15	82.7	83.6	83.6	82.0	82.0	-0.7	-0.85
GOOD HOPE  PLC	GOOD.N0000	2	2						0.0	0.0
GUARDIAN CAPITAL PARTNERS PLC	WAPO.N0000	96	7	31.1	31.1	31.8	30.9	31.1	0.0	0.0
HARISCHANDRA MILLS PLC	HARI.N0000	2	2						0.0	0.0
HATTON NATIONAL BANK PLC	HNB.X0000	0	60	110.0	109.5	110.0	107.0	108.0	-2.0	-1.82
HATTON NATIONAL BANK PLC	HNB.N0000	0	121	132.0	131.5	131.75	130.75	131.0	-1.0	-0.76
HATTON PLANTATIONS PLC	HPL.N0000	0	56	10.2	10.3	10.5	10.2	10.4	0.2	1.96
HAYCARB PLC	HAYC.N0000	0	130	95.2	96.0	97.7	95.5	96.6	1.4	1.47
HAYLEYS FABRIC PLC	MGT.N0000	0	242	19.1	19.2	19.4	19.2	19.3	0.2	1.05
HAYLEYS FIBRE PLC	HEXP.N0000	0	20	51.5	51.3	54.7	51.3	52.9	1.4	2.72
HAYLEYS LEISURE  PLC	CONN.N0000	0	21	18.3	19.0	19.0	18.3	18.9	0.6	3.28
HAYLEYS PLC	HAYL.N0000	0	119	76.0	76.0	76.4	75.5	75.7	-0.3	-0.39
HEMAS HOLDINGS PLC	HHL.N0000	0	42	80.0	80.0	82.0	80.0	80.2	0.2	0.25
HIKKADUWA BEACH RESORT PLC	CITH.N0000	0	3	5.5	5.3	5.5	5.3	5.5	0.0	0.0
HNB ASSURANCE PLC	HASU.N0000	0	77	50.1	50.0	50.0	49.9	49.9	-0.2	-0.4
HNB FINANCE PLC	HNBF.N0000	0	13	8.4	8.5	8.5	8.2	8.2	-0.2	-2.38
HNB FINANCE PLC	HNBF.X0000	0	12	6.7	6.2	6.7	6.1	6.7	0.0	0.0
HOTEL SIGIRIYA PLC	HSIG.N0000	0	40	60.0	66.9	68.0	60.0	64.0	4.0	6.67
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SRI LANKA	HDFC.N0000	0	10	36.2	36.2	37.3	35.6	35.6	-0.6	-1.66
HVA FOODS PLC	HVA.N0000	0	4	6.0	6.1	6.1	6.0	6.0	0.0	0.0
INDUSTRIAL ASPHALTS (CEYLON) PLC	ASPH.N0000	0	96	0.4	0.4	0.4	0.3	0.4	0.0	0.0
JANASHAKTHI INSURANCE PLC	JINS.N0000	0	63	28.8	28.7	29.0	28.5	28.9	0.1	0.35
JETWING SYMPHONY PLC	JETS.N0000	214	4	9.4	9.0	9.0	9.0	9.0	-0.4	-4.26
JOHN KEELLS HOLDINGS PLC	JKH.N0000	0	234	135.0	134.75	134.75	133.75	134.0	-1.0	-0.74
JOHN KEELLS HOTELS PLC	KHL.N0000	0	64	9.2	9.3	9.5	9.0	9.0	-0.2	-2.17
JOHN KEELLS PLC	JKL.N0000	0	17	66.7	66.6	69.5	64.5	69.0	2.3	3.45
KAHAWATTE PLANTATIONS PLC	KAHA.N0000	390	7	28.8	28.0	29.0	27.1	28.8	0.0	0.0
KEELLS FOOD PRODUCTS PLC	KFP.N0000	0	27	157.75	160.0	170.5	159.0	160.5	2.75	1.74
KEGALLE PLANTATIONS PLC	KGAL.N0000	54	23	104.25	106.0	107.0	106.0	104.25	0.0	0.0
KELANI CABLES PLC	KCAB.N0000	0	10	144.75	141.0	141.0	140.25	141.0	-3.75	-2.59
KELANI TYRES PLC	TYRE.N0000	0	49	84.2	84.7	84.7	83.8	84.0	-0.2	-0.24
KELANI VALLEY PLANTATIONS PLC	KVAL.N0000	0	26	40.0	40.5	41.0	40.4	40.7	0.7	1.75
KELSEY DEVELOPMENTS PLC	KDL.N0000	0	4	33.5	32.0	33.4	30.5	31.4	-2.1	-6.27
KOTAGALA PLANTATIONS PLC	KOTA.N0000	0	225	6.0	6.0	6.0	5.4	5.7	-0.3	-5.0
KOTMALE HOLDINGS PLC	LAMB.N0000	0	117	421.25	448.0	526.5	445.0	526.5	105.25	24.99
L B FINANCE PLC	LFIN.N0000	0	177	61.8	61.8	62.9	61.8	62.0	0.2	0.32
LANKA ALUMINIUM INDUSTRIES PLC	LALU.N0000	0	88	24.3	24.2	24.8	24.0	24.1	-0.2	-0.82
LANKA ASHOK LEYLAND PLC	ASHO.N0000	26	3	700.0	700.0	730.0	681.0	700.0	0.0	0.0
