ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1686282480.0	ABANS ELECTRICALS PLC	ABAN.N0000	2	1	136.0	140.0	140.0	140.0	136.0
1686282480.0	ABANS FINANCE PLC	AFSL.N0000	100	1	20.5	21.7	21.7	21.7	21.7
1686282480.0	ACCESS ENGINEERING PLC	AEL.N0000	100214	62	14.7	14.8	14.8	14.6	14.7
1686282480.0	ACL CABLES PLC	ACL.N0000	40099	89	70.0	70.0	71.3	69.8	70.2
1686282480.0	ACL PLASTICS PLC	APLA.N0000	405	6	356.25	360.0	364.0	358.0	358.5
1686282480.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	53	4	5.9	5.8	6.1	5.8	5.9
1686282480.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	4116	14	28.5	28.5	29.0	28.5	28.7
1686282480.0	AGSTAR PLC	AGST.N0000	179066	59	10.2	10.5	10.5	10.1	10.2
1686282480.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	42018	15	57.0	57.0	57.0	56.5	56.5
1686282480.0	AITKEN SPENCE PLC	SPEN.N0000	9707	53	117.0	116.5	117.0	115.0	116.0
1686282480.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	563	13	63.8	64.4	64.4	62.1	62.1
1686282480.0	ALUMEX PLC	ALUM.N0000	32409	15	8.2	8.2	8.3	8.2	8.3
1686282480.0	AMANA BANK PLC	ABL.N0000	688860	30	2.4	2.4	2.5	2.3	2.4
1686282480.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	3	2	33.1	27.2	34.9	27.2	33.1
1686282480.0	AMANA TAKAFUL PLC	ATL.N0000	2	1	11.5	10.9	10.9	10.9	11.5
1686282480.0	AMBEON CAPITAL PLC	TAP.N0000	186297	85	9.3	9.6	9.9	9.5	9.8
1686282480.0	AMBEON HOLDINGS PLC	GREG.N0000	5809	15	35.1	34.3	35.7	34.2	35.7
1686282480.0	ARPICO INSURANCE PLC	AINS.N0000	25	4	20.0	20.0	20.0	18.2	20.0
1686282480.0	ASIA ASSET FINANCE PLC	AAF.N0000	1458	4	8.3	8.1	8.3	8.1	8.3
1686282480.0	ASIA CAPITAL PLC	ACAP.N0000	11339	20	3.4	3.3	3.8	3.2	3.5
1686282480.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	102038	32	4.3	4.0	4.1	3.9	4.0
1686282480.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	104	2	36.0	35.9	37.0	35.9	37.0
1686282480.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	1679	22	22.3	22.0	22.7	21.9	22.1
1686282480.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	2129	18	12.0	11.9	12.0	11.8	11.8
1686282480.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	1075	6	6.9	7.0	7.3	6.9	7.0
1686282480.0	B P P L HOLDINGS PLC	BPPL.N0000	168	3	19.5	20.4	20.4	20.0	20.0
1686282480.0	BAIRAHA FARMS PLC	BFL.N0000	1805	10	127.75	127.75	130.0	127.75	130.0
1686282480.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	13857	105	64.8	63.1	68.0	60.0	63.8
1686282480.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	92	1	11.0	11.0	11.0	11.0	11.0
1686282480.0	BERUWALA RESORTS PLC	BERU.N0000	14167	12	1.3	1.3	1.3	1.2	1.3
1686282480.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	4465844	100	0.5	0.4	0.4	0.3	0.4
1686282480.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	144702	19	0.2	0.3	0.3	0.2	0.2
1686282480.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	8575	36	55.6	57.0	57.0	55.0	55.8
1686282480.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	82	4	45.5	42.1	45.9	42.1	45.5
1686282480.0	BROWN & COMPANY PLC	BRWN.N0000	48489	99	98.3	101.0	103.0	98.0	101.75
1686282480.0	BROWNS BEACH HOTELS PLC	BBH.N0000	5310	16	11.4	11.3	11.8	11.3	11.6
1686282480.0	BROWNS INVESTMENTS PLC	BIL.N0000	5964449	347	5.1	5.2	5.4	5.1	5.3
1686282480.0	BUKIT DARAH PLC	BUKI.N0000	12	4	394.5	381.75	399.0	381.75	394.5
1686282480.0	C I C HOLDINGS PLC	CIC.X0000	363907	91	44.9	45.0	45.5	44.8	45.4
1686282480.0	C I C HOLDINGS PLC	CIC.N0000	209973	80	58.4	59.0	59.0	57.8	58.0
1686282480.0	C M HOLDINGS PLC	COLO.N0000	12	3	64.4	68.0	68.1	66.4	64.4
1686282480.0	C T LAND DEVELOPMENT PLC	CTLD.N0000	700	2	22.0	21.9	22.9	21.9	22.0
1686282480.0	C. W. MACKIE PLC	CWM.N0000	13919	64	90.4	92.8	92.9	89.8	91.6
1686282480.0	CAPITAL ALLIANCE PLC	CALT.N0000	806622	279	33.4	33.7	34.3	33.5	34.0
1686282480.0	CARGILLS (CEYLON) PLC	CARG.N0000	512	6	250.25	251.0	251.0	251.0	251.0
1686282480.0	CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	89	3	46.1	47.0	47.0	46.6	46.1
1686282480.0	CARSON CUMBERBATCH PLC	CARS.N0000	3	2	289.5	270.0	287.0	270.0	289.5
1686282480.0	CENTRAL FINANCE COMPANY PLC	CFIN.N0000	3020	12	65.0	65.0	65.0	64.5	64.5
