ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1689911280.0	ABANS ELECTRICALS PLC	ABAN.N0000	427	15	150.0	152.5	159.0	152.5	158.75
1689911280.0	ABANS FINANCE PLC	AFSL.N0000	295	2	25.5	25.6	25.6	25.6	25.6
1689911280.0	ACCESS ENGINEERING PLC	AEL.N0000	768156	116	18.6	18.4	18.6	18.4	18.5
1689911280.0	ACL CABLES PLC	ACL.N0000	401014	234	85.2	85.0	85.4	84.5	84.8
1689911280.0	ACL PLASTICS PLC	APLA.N0000	681	26	405.0	402.25	410.0	400.0	402.0
1689911280.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	243204	187	36.3	36.2	36.9	35.9	36.1
1689911280.0	AGSTAR PLC	AGST.N0000	2994172	345	11.5	11.4	11.9	11.4	11.6
1689911280.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	569289	94	68.0	69.0	70.2	66.2	69.0
1689911280.0	AITKEN SPENCE PLC	SPEN.N0000	22248	28	150.0	150.0	150.0	147.0	149.0
1689911280.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	6526	53	81.2	81.0	82.0	80.1	80.6
1689911280.0	ALPHA FIRE SERVICES PLC	AFS.N0000	51	6	42.7	41.4	41.4	41.4	42.7
1689911280.0	ALUMEX PLC	ALUM.N0000	495892	84	9.9	10.0	10.1	9.8	10.0
1689911280.0	AMANA BANK PLC	ABL.N0000	1618653	110	2.5	2.5	2.6	2.4	2.5
1689911280.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	348	9	32.3	33.0	33.0	31.0	31.0
1689911280.0	AMANA TAKAFUL PLC	ATL.N0000	64	1	11.4	11.5	11.5	11.5	11.4
1689911280.0	AMBEON CAPITAL PLC	TAP.N0000	362104	139	10.0	10.3	10.3	9.8	9.9
1689911280.0	AMBEON HOLDINGS PLC	GREG.N0000	2144	11	36.0	35.5	36.0	35.4	35.8
1689911280.0	ASIA ASSET FINANCE PLC	AAF.N0000	1396664	75	11.8	11.7	12.3	11.7	12.0
1689911280.0	ASIA CAPITAL PLC	ACAP.N0000	5425	12	4.1	4.2	4.3	4.1	4.2
1689911280.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	2181153	241	4.4	4.5	4.7	4.4	4.5
1689911280.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	19242	16	43.4	42.2	44.4	42.0	43.6
1689911280.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	11782	23	24.9	24.2	25.2	24.2	25.0
1689911280.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	2888	14	13.0	13.0	13.0	12.9	12.9
1689911280.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	179851	86	10.7	10.5	10.8	10.5	10.5
1689911280.0	B P P L HOLDINGS PLC	BPPL.N0000	9245	12	21.8	22.6	22.9	21.8	22.8
1689911280.0	BAIRAHA FARMS PLC	BFL.N0000	4468	29	156.75	157.0	158.75	157.0	157.5
