name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	44	1	140.5	145.0	145.0	145.0	140.5	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	166	5	22.0	21.0	22.0	21.0	21.4	0.6	2.73
ACCESS ENGINEERING PLC	AEL.N0000	0	52	10.0	10.2	10.3	10.0	10.2	0.2	2.0
ACL CABLES PLC	ACL.N0000	0	0	77.5	79.8	87.0	77.5	83.7	6.2	8.0
ACL PLASTICS PLC	APLA.N0000	742	19	435.25	450.0	456.75	431.0	455.0	19.75	4.54
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	12	5.3	5.8	5.8	5.7	5.8	0.5	9.43
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	84	30.5	32.4	32.4	30.6	31.7	1.2	3.93
AGSTAR PLC	AGST.N0000	0	276	17.0	17.3	18.3	17.0	17.9	0.9	5.29
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	20	52.8	52.2	55.3	52.2	55.3	2.5	4.73
AITKEN SPENCE PLC	SPEN.N0000	0	20	135.0	135.0	137.75	135.0	135.0	0.0	0.0
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	26	57.1	59.0	62.0	59.0	60.0	2.9	5.08
ALUMEX PLC	ALUM.N0000	0	120	7.3	7.3	8.2	7.3	7.9	0.6	8.22
AMANA BANK PLC	ABL.N0000	0	36	2.9	2.9	3.0	2.9	3.0	0.1	3.45
AMANA TAKAFUL LIFE PLC	ATLL.N0000	10	1	31.3	35.2	35.2	35.2	31.3	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	30	2	12.2	12.2	12.5	12.2	12.2	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	273	7.8	8.0	9.0	8.0	8.6	0.8	10.26
AMBEON HOLDINGS PLC	GREG.N0000	500	1	38.1	38.3	38.3	38.3	38.3	0.2	0.52
ARPICO INSURANCE PLC	AINS.N0000	0	5	17.5	18.4	18.5	18.4	18.5	1.0	5.71
ASIA ASSET FINANCE PLC	AAF.N0000	0	7	6.6	6.6	6.9	6.6	6.7	0.1	1.52
ASIA CAPITAL PLC	ACAP.N0000	0	13	4.1	4.2	4.8	4.2	4.5	0.4	9.76
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	57	4.2	4.1	4.6	4.1	4.5	0.3	7.14
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	20	35.0	35.7	39.5	35.7	36.7	1.7	4.86
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	12	26.5	26.5	28.0	26.5	28.0	1.5	5.66
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	27	12.2	12.5	14.4	12.5	13.0	0.8	6.56
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	21	7.7	8.4	8.6	8.4	8.5	0.8	10.39
B P P L HOLDINGS PLC	BPPL.N0000	0	13	24.4	24.5	24.5	23.0	23.1	1.3	5.33
BAIRAHA FARMS PLC	BFL.N0000	0	57	164.25	167.0	174.5	163.5	170.0	5.75	3.5
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	83	79.6	80.0	82.0	79.0	80.7	1.1	1.38
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	200	1	9.9	10.1	10.1	10.1	10.1	0.2	2.02
BERUWALA RESORTS PLC	BERU.N0000	0	16	1.2	1.3	1.3	1.2	1.3	0.1	8.33
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	108	47.6	47.0	52.6	47.0	50.3	2.7	5.67
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	124	44.8	45.7	46.0	38.0	39.4	5.4	12.05
BROWN & COMPANY PLC	BRWN.N0000	0	247	124.0	122.0	137.0	122.0	134.25	10.25	8.27
BROWNS BEACH HOTELS PLC	BBH.N0000	0	19	12.5	12.7	14.0	12.7	13.1	0.6	4.8
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	6.5	6.7	7.7	6.6	7.5	1.0	15.38
BUKIT DARAH PLC	BUKI.N0000	0	10	308.25	309.0	309.0	291.0	305.0	3.25	1.05
C I C HOLDINGS PLC	CIC.X0000	0	284	57.1	57.8	61.5	56.0	60.9	3.8	6.65
C I C HOLDINGS PLC	CIC.N0000	0	174	86.4	87.0	91.0	85.0	90.2	3.8	4.4
C M HOLDINGS PLC	COLO.N0000	362	23	67.8	68.1	73.5	68.1	71.3	3.5	5.16
C T HOLDINGS PLC	CTHR.N0000	0	1	165.0	175.0	175.0	175.0	165.0	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	320	5	24.5	24.9	25.0	24.9	24.9	0.4	1.63
C. W. MACKIE PLC	CWM.N0000	0	29	80.4	78.2	84.0	78.2	82.9	2.5	3.11
CAPITAL ALLIANCE PLC	CALT.N0000	0	895	19.3	19.9	22.6	19.9	21.3	2.0	10.36
CARGILLS (CEYLON) PLC	CARG.N0000	0	5	217.0	217.0	217.0	217.0	217.0	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	540	5	49.9	49.4	52.0	49.4	51.9	2.0	4.01
CARSON CUMBERBATCH PLC	CARS.N0000	0	11	275.25	278.75	279.0	270.5	278.75	3.5	1.27
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	8	60.7	61.0	63.9	61.0	63.3	2.6	4.28
CENTRAL INDUSTRIES PLC	CIND.N0000	0	83	61.7	64.0	69.0	63.0	66.1	4.4	7.13
CEYLINCO INSURANCE PLC	CINS.X0000	0	2	1010.25	1050.0	1050.0	1050.0	1050.0	39.75	3.93
CEYLINCO INSURANCE PLC	CINS.N0000	14	12	2100.0	2149.75	2179.0	2149.75	2100.0	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	1	1	875.0	950.0	950.0	950.0	875.0	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	47	36.3	36.9	39.5	36.9	38.0	1.7	4.68
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	47	85.0	85.4	88.8	85.0	88.6	3.6	4.24
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	50	1	61.0	64.4	64.4	64.4	61.0	0.0	0.0
CEYLON HOSPITALS PLC	CHL.N0000	153	4	140.0	141.0	142.0	141.0	142.0	2.0	1.43
CEYLON HOSPITALS PLC	CHL.X0000	100	1	108.25	114.0	114.0	114.0	114.0	5.75	5.31
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	66	19.5	19.1	20.2	19.0	20.0	0.5	2.56
CEYLON INVESTMENT PLC	CINV.N0000	0	43	30.4	31.5	31.8	30.0	31.8	1.4	4.61
CEYLON PRINTERS PLC	CPRT.N0000	210	3	70.2	67.1	74.8	67.1	74.7	4.5	6.41
CEYLON TEA BROKERS PLC	CTBL.N0000	0	29	4.0	4.1	4.4	4.1	4.3	0.3	7.5
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	34	599.75	590.5	602.0	580.5	600.75	1.0	0.17
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	90	92.7	93.4	97.0	93.4	96.3	3.6	3.88
CHRISSWORLD PLC	CWL.N0000	0	7	10.8	11.0	11.0	11.0	11.0	0.2	1.85
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	9	54.9	55.9	57.6	55.9	55.9	1.0	1.82
CITRUS LEISURE PLC	REEF.N0000	0	77	5.9	6.0	6.6	6.0	6.3	0.4	6.78
Co-operative Insurance Company PLC	COOP.N0000	0	192	3.3	3.4	3.5	3.3	3.4	0.1	3.03
COLOMBO DOCKYARD PLC	DOCK.N0000	632	10	59.6	62.4	62.4	58.4	58.5	1.1	1.85
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	35	16.5	16.9	17.3	16.0	16.2	0.3	1.82
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	47	50.1	50.1	51.4	50.1	51.4	1.3	2.59
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	44	41.2	41.1	41.5	40.1	41.4	0.2	0.49
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	26	24.9	25.9	25.9	23.6	24.3	0.6	2.41
CONVENIENCE FOODS LANKA PLC	SOY.N0000	2	1	1250.0	960.0	960.0	960.0	1250.0	0.0	0.0
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	159	24.3	24.3	26.8	24.3	26.1	1.8	7.41
DFCC BANK PLC	DFCC.N0000	218	3	32.0	31.7	31.7	31.7	31.7	0.3	0.94
DIALOG AXIATA PLC	DIAL.N0000	0	62	8.6	8.5	8.8	8.5	8.8	0.2	2.33
DIALOG FINANCE PLC	CALF.N0000	1	1	56.1	67.0	67.0	67.0	56.1	0.0	0.0
DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	0	11	603.75	600.0	609.0	600.0	608.75	5.0	0.83
DILMAH CEYLON TEA COMPANY PLC	CTEA.N0000	32	4	1099.0	1050.25	1199.75	1050.25	1099.0	0.0	0.0
