name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	146	7	155.0	155.0	159.75	154.25	155.0	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	10	1	26.0	26.0	26.0	26.0	26.0	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	167	23.0	23.0	24.0	22.6	23.3	0.3	1.3
ACL CABLES PLC	ACL.N0000	0	123	41.1	41.0	43.0	41.0	42.1	1.0	2.43
ACL PLASTICS PLC	APLA.N0000	188	14	236.25	234.0	243.0	234.0	242.75	6.5	2.75
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	37	12.0	12.0	12.2	11.5	12.2	0.2	1.67
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	64	26.9	26.0	26.9	25.7	26.0	0.9	3.35
AGSTAR PLC	AGST.N0000	0	63	7.4	7.7	8.0	7.5	7.7	0.3	4.05
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	111	33.0	33.0	36.0	32.0	34.2	1.2	3.64
AITKEN SPENCE PLC	SPEN.N0000	0	208	70.2	70.3	76.0	70.1	74.3	4.1	5.84
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	37	61.5	62.5	63.9	62.5	63.4	1.9	3.09
ALUMEX PLC	ALUM.N0000	0	119	11.9	12.0	12.2	11.9	12.0	0.1	0.84
AMANA BANK PLC	ABL.N0000	0	76	3.0	3.0	3.2	3.0	3.1	0.1	3.33
AMANA TAKAFUL  PLC	ATL.N0000	0	10	9.0	9.1	9.1	8.8	8.8	0.2	2.22
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	29	10.6	12.5	13.2	12.5	13.2	2.6	24.53
AMBEON CAPITAL PLC	TAP.N0000	0	97	15.3	15.4	17.3	15.4	16.6	1.3	8.5
AMBEON HOLDINGS PLC	GREG.N0000	0	93	43.3	42.9	45.9	42.1	43.8	0.5	1.15
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	9	1.0	1.0	1.1	1.0	1.0	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	21	1	21.5	21.2	21.2	21.2	21.5	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	15	7.0	7.3	7.3	7.0	7.1	0.1	1.43
ASIA CAPITAL PLC	ACAP.N0000	0	9	7.1	7.1	7.2	7.1	7.1	0.0	0.0
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	35	3.0	3.0	3.2	3.0	3.0	0.0	0.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	7	37.2	37.0	39.9	37.0	37.0	0.2	0.54
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	10	14.6	15.0	15.0	14.6	14.9	0.3	2.05
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	21	31.8	31.6	32.6	31.6	32.0	0.2	0.63
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	80	172.0	177.5	182.0	175.0	177.25	5.25	3.05
B P P L HOLDINGS PLC	BPPL.N0000	0	57	22.8	22.8	23.8	22.7	22.8	0.0	0.0
BAIRAHA FARMS PLC	BFL.N0000	0	17	135.75	142.0	144.5	141.0	143.0	7.25	5.34
BALANGODA PLANTATIONS PLC	BALA.N0000	0	49	19.5	21.2	21.9	20.0	21.4	1.9	9.74
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	9	9.4	9.4	9.9	9.4	9.7	0.3	3.19
BERUWALA RESORTS PLC	BERU.N0000	0	13	0.8	0.9	0.9	0.8	0.9	0.1	12.5
BIMPUTH FINANCE PLC	BLI.N0000	0	55	6.5	6.6	7.3	6.6	6.7	0.2	3.08
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	17	0.8	0.8	0.9	0.8	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	6	0.4	0.4	0.4	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	18	58.4	58.5	61.8	58.5	59.8	1.4	2.4
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	9	11.2	11.2	11.3	11.2	11.2	0.0	0.0
BROWN & COMPANY PLC	BRWN.N0000	0	182	180.25	185.0	195.0	185.0	189.75	9.5	5.27
