name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	0	45	174.75	172.75	185.0	172.75	182.0	7.25	4.15
ABANS FINANCE PLC	AFSL.N0000	0	2	28.1	28.5	28.6	28.5	28.5	0.4	1.42
ACCESS ENGINEERING PLC	AEL.N0000	0	63	22.9	23.0	23.0	22.8	23.0	0.1	0.44
ACL CABLES PLC	ACL.N0000	0	72	39.6	40.4	40.5	39.2	39.4	-0.2	-0.51
ACL PLASTICS PLC	APLA.N0000	834	8	273.5	277.75	277.75	268.0	268.0	-5.5	-2.01
ACME PRINTING & PACKAGING PLC	ACME.N0000	50	1	6.3	6.5	6.5	6.5	6.3	0.0	0.0
AGSTAR PLC	AGST.N0000	0	12	7.3	7.3	7.3	7.2	7.2	-0.1	-1.37
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	699	6	29.0	28.9	28.9	28.6	28.6	-0.4	-1.38
AITKEN SPENCE PLC	SPEN.N0000	134	7	56.0	57.9	57.9	56.3	56.4	0.4	0.71
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	43	72.5	73.0	73.0	70.0	70.4	-2.1	-2.9
ALUMEX PLC	ALUM.N0000	0	57	13.0	13.0	13.1	12.8	13.0	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	61	3.2	3.1	3.2	3.0	3.1	-0.1	-3.13
AMANA TAKAFUL  PLC	ATL.N0000	0	11	8.7	8.5	8.8	8.4	8.6	-0.1	-1.15
AMANA TAKAFUL LIFE PLC	ATLL.N0000	8	2	8.7	8.5	9.3	8.5	8.7	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	1	1	5.4	5.6	5.6	5.6	5.4	0.0	0.0
AMBEON HOLDINGS PLC	GREG.N0000	0	30	20.9	21.4	21.6	20.3	20.6	-0.3	-1.44
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	57	3	1.1	1.1	1.1	1.1	1.1	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	0	10	22.0	22.0	22.0	21.2	21.2	-0.8	-3.64
ASIA ASSET FINANCE PLC	AAF.N0000	0	13	7.6	7.6	7.7	7.5	7.6	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	6	5.2	5.0	5.2	5.0	5.0	-0.2	-3.85
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	157	2.5	2.5	2.8	2.5	2.7	0.2	8.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	706	10	37.1	38.5	38.5	36.6	37.0	-0.1	-0.27
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	7	14.6	14.4	14.6	14.3	14.3	-0.3	-2.05
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	47	29.1	28.7	30.0	28.5	28.8	-0.3	-1.03
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	293	322.0	330.0	330.0	294.0	296.75	-25.25	-7.84
B P P L HOLDINGS PLC	BPPL.N0000	0	11	18.0	17.7	17.9	17.7	17.9	-0.1	-0.56
BAIRAHA FARMS PLC	BFL.N0000	0	22	157.0	158.5	158.5	158.0	158.25	1.25	0.8
BALANGODA PLANTATIONS PLC	BALA.N0000	0	12	12.5	12.8	12.8	12.5	12.5	0.0	0.0
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	10	1	7.8	7.6	7.6	7.6	7.8	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	9	0.7	0.8	0.8	0.7	0.7	0.0	0.0
BIMPUTH FINANCE PLC	BLI.N0000	0	18	7.3	7.5	7.8	7.4	7.5	0.2	2.74
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	16	0.8	0.8	0.9	0.8	0.9	0.1	12.5
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	12	0.4	0.4	0.5	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	450	37.2	38.0	45.0	38.0	40.8	3.6	9.68
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	350	1	11.3	10.9	10.9	10.9	10.9	-0.4	-3.54
BROWN & COMPANY PLC	BRWN.N0000	0	56	170.5	171.25	174.5	168.25	174.0	3.5	2.05
BROWNS BEACH HOTELS PLC	BBH.N0000	255	2	9.4	9.6	9.6	9.4	9.6	0.2	2.13
BROWNS INVESTMENTS PLC	BIL.N0000	0	362	6.0	6.1	6.2	5.9	6.0	0.0	0.0
BUKIT DARAH PLC	BUKI.N0000	435	24	306.0	308.0	308.0	295.5	297.75	-8.25	-2.7
C M HOLDINGS PLC	COLO.N0000	0	33	93.3	95.9	95.9	90.0	90.2	-3.1	-3.32
C T HOLDINGS PLC	CTHR.N0000	0	22	180.25	182.0	188.0	182.0	185.25	5.0	2.77
C T LAND DEVELOPMENT PLC	CTLD.N0000	947	8	26.0	25.4	25.4	25.1	25.1	-0.9	-3.46
C. W. MACKIE PLC	CWM.N0000	0	56	67.4	67.0	67.0	66.4	66.5	-0.9	-1.34
CARGILLS (CEYLON) PLC	CARG.N0000	0	111	245.0	246.75	260.0	245.0	250.0	5.0	2.04
CARSON CUMBERBATCH PLC	CARS.N0000	16	5	305.75	296.0	296.0	295.0	305.75	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	28	90.6	90.0	92.0	88.2	90.0	-0.6	-0.66
CENTRAL INDUSTRIES PLC	CIND.N0000	0	54	112.75	114.5	115.0	113.75	114.0	1.25	1.11
CEYLINCO INSURANCE PLC	CINS.X0000	56	4						0.0	0.0
CEYLINCO INSURANCE PLC	CINS.N0000	1	1						0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	165	9	669.75	653.0	653.0	653.0	653.0	-16.75	-2.5
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	66	139.5	138.75	139.0	137.5	138.0	-1.5	-1.08
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	510	7	121.5	122.0	122.0	116.0	116.25	-5.25	-4.32
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	4	11.4	12.4	12.4	12.0	12.0	0.6	5.26
CEYLON INVESTMENT PLC	CINV.N0000	0	10	59.9	61.2	61.2	59.8	60.0	0.1	0.17
CEYLON TEA BROKERS PLC	CTBL.N0000	0	213	3.6	3.7	4.1	3.6	3.9	0.3	8.33
CEYLON TOBACCO COMPANY PLC	CTC.N0000	935	24	955.0	955.0	955.0	954.0	955.0	0.0	0.0
CHEMANEX PLC	CHMX.N0000	111	4	75.4	75.0	78.9	74.5	74.6	-0.8	-1.06
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	80	105.5	105.5	105.5	104.5	105.0	-0.5	-0.47
CHRISSWORLD LIMITED	CWL.N0000	0	33	13.2	13.4	13.6	13.1	13.4	0.2	1.52
CIC HOLDINGS PLC	CIC.N0000	0	37	49.8	49.5	50.0	49.4	49.9	0.1	0.2
CIC HOLDINGS PLC	CIC.X0000	0	50	41.5	42.0	42.0	41.0	41.3	-0.2	-0.48
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	10	1	140.0	136.75	136.75	136.75	140.0	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	32	92.0	92.0	92.7	91.5	91.6	-0.4	-0.43
CITRUS LEISURE  PLC	REEF.N0000	0	32	8.9	8.9	8.9	8.4	8.7	-0.2	-2.25
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	118	5	972.5	988.0		987.25	991.0	18.5	1.9
COLOMBO DOCKYARD PLC	DOCK.N0000	0	7	72.3	73.0	74.0	73.0	73.7	1.4	1.94
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	325	6	83.4	80.0	82.0	72.0	77.8	-5.6	-6.71
COLOMBO INVESTMENT TRUST PLC	CIT.N0000	2	1	144.75	119.0	119.0	119.0	144.75	0.0	0.0
COLOMBO LAND & DEVELOPMENT COMPANY PLC	CLND.N0000	0	11	28.1	29.4	29.4	27.5	27.6	-0.5	-1.78
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	63	77.6	77.6	77.7	77.0	77.2	-0.4	-0.52
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	125	86.9	86.9	87.0	86.3	86.4	-0.5	-0.58
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	82	25.1	25.8	26.5	25.2	25.8	0.7	2.79
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	0	164	145.25	149.5	149.5	137.0	138.25	-7.0	-4.82
COMMERCIAL LEASING & FINANCE PLC	CLC.N0000	0	0	6.6	7.0	8.2	7.0	8.1	1.5	22.73
CONVENIENCE  FOODS (LANKA )PLC	SOY.N0000	9	2						0.0	0.0
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	42	12.5	12.6	12.8	12.1	12.2	-0.3	-2.4
DFCC BANK PLC	DFCC.N0000	0	55	60.4	60.2	61.0	60.0	60.4	0.0	0.0
DIALOG AXIATA PLC	DIAL.N0000	0	106	12.3	12.4	12.4	12.2	12.2	-0.1	-0.81
