ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1677724020.0	ABANS FINANCE PLC	AFSL.N0000	2320	11	22.6	22.5	22.5	21.0	22.3
1677724020.0	ACCESS ENGINEERING PLC	AEL.N0000	258416	127	14.0	14.1	14.2	13.9	13.9
1677724020.0	ACL CABLES PLC	ACL.N0000	160566	190	72.7	73.8	74.3	72.0	73.8
1677724020.0	ACL PLASTICS PLC	APLA.N0000	4	2	386.5	395.0	395.0	395.0	386.5
1677724020.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	83238	22	7.1	7.0	7.0	6.8	6.8
1677724020.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	24320	25	34.6	34.7	34.7	34.0	34.4
1677724020.0	AGSTAR PLC	AGST.N0000	186135	76	13.2	13.3	13.6	13.2	13.3
1677724020.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	609326	111	57.2	58.4	61.5	58.0	59.9
1677724020.0	AITKEN SPENCE PLC	SPEN.N0000	44	7	142.0	145.0	145.0	141.0	142.0
1677724020.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	9798	36	57.0	57.5	57.6	57.0	57.3
1677724020.0	ALPHA FIRE SERVICES PLC	AFS.N0000	100	1	11.7	12.0	12.0	12.0	12.0
1677724020.0	ALUMEX PLC	ALUM.N0000	812275	114	7.4	7.5	7.9	7.5	7.7
1677724020.0	AMANA BANK PLC	ABL.N0000	5275481	242	2.7	2.8	2.8	2.6	2.7
1677724020.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	727	9	33.5	36.4	41.8	36.4	41.1
1677724020.0	AMANA TAKAFUL PLC	ATL.N0000	2772	11	12.0	12.0	12.2	12.0	12.0
1677724020.0	AMBEON CAPITAL PLC	TAP.N0000	99970	58	9.4	9.6	9.9	9.4	9.7
1677724020.0	AMBEON HOLDINGS PLC	GREG.N0000	2725	6	33.0	34.0	34.1	34.0	34.0
1677724020.0	ARPICO INSURANCE PLC	AINS.N0000	3000	14	22.4	22.0	22.3	20.0	20.5
1677724020.0	ASIA ASSET FINANCE PLC	AAF.N0000	270	3	8.3	8.2	8.3	8.2	8.3
1677724020.0	ASIA CAPITAL PLC	ACAP.N0000	463	5	4.0	4.2	4.2	4.0	4.0
1677724020.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	145362	23	4.2	4.1	4.2	4.1	4.1
1677724020.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	10090	11	42.0	42.0	42.0	39.5	41.1
1677724020.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	6495	24	25.8	26.0	26.0	25.0	25.0
1677724020.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	2718	11	12.4	12.8	12.8	12.5	12.5
1677724020.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	84486	23	7.2	7.4	7.4	7.1	7.2
1677724020.0	B P P L HOLDINGS PLC	BPPL.N0000	7592	3	21.7	21.7	22.3	21.7	22.0
1677724020.0	BAIRAHA FARMS PLC	BFL.N0000	28022	40	139.75	140.0	140.0	139.0	139.75
1677724020.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	7084	40	69.7	71.7	72.0	69.4	71.5
1677724020.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	109	2	11.1	11.1	11.1	11.1	11.1
1677724020.0	BERUWALA RESORTS PLC	BERU.N0000	4320862	134	1.4	1.4	1.6	1.4	1.5
1677724020.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	215509	242	60.8	61.0	63.6	60.0	63.3
1677724020.0	BROWN & COMPANY PLC	BRWN.N0000	2642	29	112.25	112.0	113.5	112.0	113.0
1677724020.0	BROWNS BEACH HOTELS PLC	BBH.N0000	69849	21	12.5	12.6	13.0	12.5	12.8
1677724020.0	BROWNS INVESTMENTS PLC	BIL.N0000	5731628	352	6.0	6.1	6.2	6.0	6.1
1677724020.0	BUKIT DARAH PLC	BUKI.N0000	2075	4	409.75	402.0	414.0	402.0	413.75
1677724020.0	C I C HOLDINGS PLC	CIC.X0000	167959	91	52.5	52.7	53.1	52.0	52.1
1677724020.0	C I C HOLDINGS PLC	CIC.N0000	68568	49	75.5	74.6	76.0	74.0	74.1
1677724020.0	C M HOLDINGS PLC	COLO.N0000	2174	29	65.1	68.5	72.3	67.0	68.7
1677724020.0	C T HOLDINGS PLC	CTHR.N0000	477	3	178.25	178.5	178.5	178.5	178.5
