name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	2	1	150.0	150.0	150.0	150.0	150.0	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	55	11.8	11.8	12.0	11.8	11.9	0.1	0.85
ACL CABLES PLC	ACL.N0000	0	68	37.7	39.5	40.9	39.0	39.6	1.9	5.04
ACL PLASTICS PLC	APLA.N0000	172	13	292.75	306.5	306.5	290.0	299.75	7.0	2.39
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	9	8.3	8.2	8.2	8.0	8.1	0.2	2.41
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	108	28.6	30.0	30.9	29.0	29.8	1.2	4.2
AGSTAR PLC	AGST.N0000	0	32	5.3	5.8	5.8	5.1	5.3	0.0	0.0
AGSTAR PLC	AGST.X0000	1	1	5.0	5.0	5.0	5.0	5.0	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	131	1	30.1	31.8	31.8	31.8	31.8	1.7	5.65
AITKEN SPENCE PLC	SPEN.N0000	0	12	68.0	71.5	72.0	68.0	68.4	0.4	0.59
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	32	44.6	43.5	47.0	43.5	44.6	0.0	0.0
ALUMEX PLC	ALUM.N0000	0	136	6.2	6.7	6.7	6.0	6.1	0.1	1.61
AMANA BANK PLC	ABL.N0000	0	52	2.2	2.3	2.4	2.1	2.2	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	33	5.2	5.3	5.6	4.9	5.0	0.2	3.85
AMBEON HOLDINGS PLC	GREG.N0000	0	21	36.9	35.1	38.9	35.1	37.7	0.8	2.17
ASIA ASSET FINANCE PLC	AAF.N0000	0	4	5.9	5.9	6.0	5.8	5.9	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	39	4.6	5.0	5.0	4.2	4.3	0.3	6.52
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	15	2.2	2.3	2.3	2.2	2.3	0.1	4.55
