name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ACCESS ENGINEERING PLC	AEL.N0000	0	151	11.6	11.6	11.7	10.9	11.1	0.5	4.31
ACL CABLES PLC	ACL.N0000	0	503	63.1	63.0	63.0	59.5	60.1	3.0	4.75
ACL PLASTICS PLC	APLA.N0000	0	48	441.5	455.0	455.0	419.75	421.75	19.75	4.47
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	33	6.1	6.2	6.2	5.9	5.9	0.2	3.28
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	516	40.7	42.5	45.0	42.0	43.0	2.3	5.65
AGSTAR PLC	AGST.N0000	0	204	13.5	13.5	13.5	12.6	13.0	0.5	3.7
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	164	51.7	48.6	52.8	48.6	52.1	0.4	0.77
AITKEN SPENCE PLC	SPEN.N0000	0	182	118.0	121.0	126.5	120.0	124.75	6.75	5.72
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	87	79.4	84.0	84.0	77.0	78.2	1.2	1.51
ALUMEX PLC	ALUM.N0000	0	99	8.2	8.1	8.2	7.8	7.8	0.4	4.88
AMANA BANK PLC	ABL.N0000	0	60	2.7	2.8	2.9	2.7	2.8	0.1	3.7
AMANA TAKAFUL PLC	ATL.N0000	0	10	9.2	9.2	9.2	8.7	8.9	0.3	3.26
AMBEON CAPITAL PLC	TAP.N0000	0	45	10.1	10.1	10.5	9.8	10.1	0.0	0.0
AMBEON HOLDINGS PLC	GREG.N0000	506	3	38.5	39.0	39.0	38.1	39.0	0.5	1.3
ARPICO INSURANCE PLC	AINS.N0000	0	2	17.6	17.6	18.0	17.6	17.7	0.1	0.57
ASIA ASSET FINANCE PLC	AAF.N0000	10	1	5.7	6.0	6.0	6.0	5.7	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	18	5.0	4.8	5.2	4.6	4.7	0.3	6.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	276	4.2	4.2	4.4	4.2	4.3	0.1	2.38
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	39	38.0	41.0	43.0	37.9	41.7	3.7	9.74
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	33	29.6	29.5	29.5	28.0	28.7	0.9	3.04
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	15	14.3	14.9	14.9	14.1	14.8	0.5	3.5
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	10	8.9	9.4	9.4	8.7	8.7	0.2	2.25
B P P L HOLDINGS PLC	BPPL.N0000	0	75	26.0	26.1	28.5	26.0	27.7	1.7	6.54
BAIRAHA FARMS PLC	BFL.N0000	0	33	173.5	175.0	177.0	171.25	172.25	1.25	0.72
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	89	107.0	109.25	110.0	104.0	105.5	1.5	1.4
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	10	11.2	11.5	11.5	11.1	11.2	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	96	1.3	1.3	1.4	1.2	1.3	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	51	69.5	70.0	74.5	67.2	68.5	1.0	1.44
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	154	64.1	64.1	70.0	61.3	65.2	1.1	1.72
BROWN & COMPANY PLC	BRWN.N0000	0	140	152.0	158.0	166.0	145.25	148.75	3.25	2.14
BROWNS BEACH HOTELS PLC	BBH.N0000	0	17	11.9	11.9	12.0	11.1	12.0	0.1	0.84
BROWNS INVESTMENTS PLC	BIL.N0000	0	554	7.6	7.6	7.9	7.5	7.5	0.1	1.32
BUKIT DARAH PLC	BUKI.N0000	5	3	300.25	300.0	300.0	300.0	300.25	0.0	0.0
C I C HOLDINGS PLC	CIC.N0000	0	36	62.3	65.3	65.3	61.0	63.0	0.7	1.12
C I C HOLDINGS PLC	CIC.X0000	0	115	43.7	44.0	44.0	42.3	44.0	0.3	0.69
C M HOLDINGS PLC	COLO.N0000	12	4	62.0	63.7	72.8	63.7	62.0	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	157	4	27.0	26.5	26.5	22.9	23.0	4.0	14.81
C. W. MACKIE PLC	CWM.N0000	0	24	66.4	69.5	69.5	68.0	69.2	2.8	4.22
CAPITAL ALLIANCE PLC	CALT.N0000	0	34	13.0	13.0	13.0	12.6	12.8	0.2	1.54
CARGILLS (CEYLON) PLC	CARG.N0000	133	7	180.0	181.0	182.0	175.0	181.25	1.25	0.69
CARSON CUMBERBATCH PLC	CARS.N0000	2	1	295.0	285.0	285.0	285.0	295.0	0.0	0.0
