name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS FINANCE PLC	AFSL.N0000	137	4	27.6	28.6	28.6	26.1	28.6	1.0	3.62
ACCESS ENGINEERING PLC	AEL.N0000	0	132	22.9	22.9	23.2	22.8	22.8	0.1	0.44
ACL CABLES PLC	ACL.N0000	0	289	43.7	43.9	44.6	43.6	44.0	0.3	0.69
ACL PLASTICS PLC	APLA.N0000	431	18	242.5	243.0	250.75	240.0	246.25	3.75	1.55
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	8	12.2	12.0	12.0	12.0	12.0	0.2	1.64
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	13	27.0	27.0	27.9	26.1	26.6	0.4	1.48
AGSTAR PLC	AGST.N0000	0	109	8.1	8.3	8.7	8.3	8.3	0.2	2.47
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	153	43.0	43.3	45.0	42.5	44.4	1.4	3.26
AITKEN SPENCE PLC	SPEN.N0000	0	64	86.5	86.6	86.7	85.0	85.4	1.1	1.27
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	36	65.5	66.0	69.0	65.5	68.6	3.1	4.73
ALUMEX PLC	ALUM.N0000	0	93	11.9	12.0	12.0	11.8	11.9	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	90	3.1	3.1	3.3	3.1	3.2	0.1	3.23
AMANA TAKAFUL  PLC	ATL.N0000	0	13	9.6	9.5	9.7	9.5	9.6	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	6	13.5	13.5	13.5	12.6	12.6	0.9	6.67
AMBEON CAPITAL PLC	TAP.N0000	0	212	15.3	15.5	15.5	14.8	15.0	0.3	1.96
AMBEON HOLDINGS PLC	GREG.N0000	0	66	44.8	44.5	44.5	43.9	44.2	0.6	1.34
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	194	1.7	1.7	1.8	1.6	1.6	0.1	5.88
ASIA ASSET FINANCE PLC	AAF.N0000	0	83	7.6	7.7	8.4	7.5	7.8	0.2	2.63
ASIA CAPITAL PLC	ACAP.N0000	0	36	7.3	7.7	7.7	7.4	7.4	0.1	1.37
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	44	3.1	3.1	3.3	3.1	3.2	0.1	3.23
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	77	42.0	42.5	45.9	42.5	45.4	3.4	8.1
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	11	15.0	15.0	15.1	14.8	15.0	0.0	0.0
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	38	31.8	31.5	32.0	31.5	31.7	0.1	0.31
B P P L HOLDINGS PLC	BPPL.N0000	0	9	24.6	24.6	24.6	24.4	24.6	0.0	0.0
BAIRAHA FARMS PLC	BFL.N0000	0	42	156.75	157.0	157.25	152.0	153.75	3.0	1.91
BALANGODA PLANTATIONS PLC	BALA.N0000	0	17	21.2	21.1	21.2	20.9	20.9	0.3	1.42
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	20	11.4	11.4	11.8	10.5	11.5	0.1	0.88
BERUWALA RESORTS PLC	BERU.N0000	0	714	1.8	2.0	2.0	1.7	1.8	0.0	0.0
BIMPUTH FINANCE PLC	BLI.N0000	0	43	8.2	8.2	8.2	7.8	7.9	0.3	3.66
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	14	0.8	0.8	0.9	0.8	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	4	0.4	0.4	0.4	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	20	65.3	65.0	65.5	64.5	64.6	0.7	1.07
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	291	3	11.9	11.9	11.9	11.7	11.8	0.1	0.84
BROWN & COMPANY PLC	BRWN.N0000	0	205	221.0	225.0	225.0	215.0	217.5	3.5	1.58
BROWNS BEACH HOTELS PLC	BBH.N0000	0	95	14.1	14.1	14.3	13.5	13.9	0.2	1.42
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	10.7	10.9	10.9	10.4	10.6	0.1	0.93
BUKIT DARAH PLC	BUKI.N0000	64	5	310.25	309.0	310.0	309.0	310.25	0.0	0.0
C M HOLDINGS PLC	COLO.N0000	20	3	89.8	89.7	89.7	89.7	89.8	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	21	29.3	28.2	30.0	28.2	29.5	0.2	0.68
C. W. MACKIE PLC	CWM.N0000	0	19	54.0	54.8	55.0	53.7	53.7	0.3	0.56
CARGILLS (CEYLON) PLC	CARG.N0000	43	5	235.0	230.0	233.0	226.0	235.0	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	7	64.9	65.0	65.0	64.0	64.0	0.9	1.39
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	22	80.0	82.0	82.0	80.2	81.1	1.1	1.38
CENTRAL INDUSTRIES PLC	CIND.N0000	0	30	103.75	103.5	105.0	102.0	103.0	0.75	0.72
CEYLINCO INSURANCE PLC	CINS.X0000	36	10	970.5	960.0	960.0	959.75	970.5	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	10	2	799.75	799.75	799.75	799.75	799.75	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	22	3	585.0	586.25	590.0	586.25	585.0	0.0	0.0
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	150	117.75	119.5	121.0	118.25	119.0	1.25	1.06
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	16	94.5	97.0	107.0	96.9	98.1	3.6	3.81
CEYLON HOSPITALS PLC (DURDANS)	CHL.X0000	92	5	103.5	104.0	104.0	103.75	103.5	0.0	0.0
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	591	19.3	20.0	24.1	19.7	23.7	4.4	22.8
CEYLON INVESTMENT PLC	CINV.N0000	0	125	53.0	54.4	55.9	54.0	54.6	1.6	3.02
CEYLON TEA BROKERS PLC	CTBL.N0000	0	35	4.0	4.0	4.1	3.9	4.1	0.1	2.5
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	47	900.5	901.0	903.0	900.0	901.5	1.0	0.11
CHEMANEX PLC	CHMX.N0000	59	2	71.5	75.0	75.0	75.0	71.5	0.0	0.0
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	51	107.0	107.0	107.0	105.75	106.25	0.75	0.7
CHRISSWORLD LIMITED	CWL.N0000	0	42	24.2	24.0	24.5	24.0	24.0	0.2	0.83
CIC HOLDINGS PLC	CIC.N0000	0	43	44.6	44.4	45.9	44.4	45.2	0.6	1.35
CIC HOLDINGS PLC	CIC.X0000	0	74	37.5	38.0	38.0	36.3	36.7	0.8	2.13
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	99	5	159.0	160.0	160.0	159.75	159.0	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	65	89.7	90.0	92.0	88.5	89.9	0.2	0.22
CITRUS LEISURE  PLC	REEF.N0000	0	214	10.4	10.5	10.5	10.0	10.2	0.2	1.92
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	5	2	933.25	931.0	931.0	931.0	933.25	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	0	14	74.8	72.5	76.0	72.5	72.6	2.2	2.94
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	0	9	78.0	75.5	75.5	75.0	75.1	2.9	3.72
COLOMBO INVESTMENT TRUST PLC	CIT.N0000	40	4	123.25	116.25	116.25	116.0	123.25	0.0	0.0
COLOMBO LAND & DEVELOPMENT COMPANY PLC	CLND.N0000	0	101	38.5	39.0	39.0	37.0	37.2	1.3	3.38
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	64	76.7	76.9	78.5	76.7	77.6	0.9	1.17
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	227	84.7	84.9	87.3	84.7	87.0	2.3	2.72
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	59	25.2	25.5	25.8	25.0	25.2	0.0	0.0
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	141	7	130.0	129.25	130.0	129.25	129.5	0.5	0.38
COMMERCIAL LEASING & FINANCE PLC	CLC.N0000	0	0	31.3	32.5	33.7	30.6	31.8	0.5	1.6
CONVENIENCE  FOODS (LANKA )PLC	SOY.N0000	313	6	1021.0	1025.0	1030.0	1025.0	1027.25	6.25	0.61
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	57	13.8	14.2	14.2	13.6	13.8	0.0	0.0
DFCC BANK PLC	DFCC.N0000	0	64	60.1	60.0	61.9	60.0	61.2	1.1	1.83
DIALOG AXIATA PLC	DIAL.N0000	0	218	10.8	10.8	10.9	10.7	10.8	0.0	0.0
DIALOG FINANCE PLC	CALF.N0000	0	5	87.8	80.3	86.9	80.2	80.2	7.6	8.66
DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	200	1	480.0	480.0	480.0	480.0	480.0	0.0	0.0
DIPPED PRODUCTS PLC	DIPD.N0000	0	0	55.5	55.9	55.9	53.9	54.2	1.3	2.34
DISTILLERIES COMPANY OF SRI LANKA PLC	DIST.N0000	0	96	18.0	18.0	18.0	17.9	18.0	0.0	0.0
DOLPHIN HOTELS PLC	STAF.N0000	0	623	34.2	34.8	42.7	32.6	40.9	6.7	19.59
E B CREASY & COMPANY PLC	EBCR.N0000	0	20	22.7	22.8	23.0	22.5	22.8	0.1	0.44
E M L CONSULTANTS LIMITED	EML.N0000	0	469	13.8	13.9	13.9	12.8	13.3	0.5	3.62
E-CHANNELLING PLC	ECL.N0000	0	14	8.5	8.4	8.5	8.3	8.3	0.2	2.35
EAST WEST PROPERTIES PLC	EAST.N0000	0	36	9.8	9.6	10.0	9.6	9.8	0.0	0.0
EASTERN MERCHANTS PLC	EMER.N0000	0	140	7.6	8.0	8.0	7.7	7.9	0.3	3.95
EDEN HOTEL LANKA PLC	EDEN.N0000	0	406	32.0	32.7	33.1	32.3	32.6	0.6	1.88
ELPITIYA PLANTATIONS PLC	ELPL.N0000	0	22	67.1	67.0	67.9	66.5	66.9	0.2	0.3
EQUITY TWO PLC	ETWO.N0000	700	3	49.9	52.0	52.0	50.0	50.0	0.1	0.2
EXPOLANKA HOLDINGS PLC	EXPO.N0000	0	0	195.25	195.25	196.0	185.25	189.25	6.0	3.07
FIRST CAPITAL HOLDINGS PLC	CFVF.N0000	0	95	44.1	44.0	44.0	43.2	43.5	0.6	1.36
GALADARI HOTELS (LANKA) PLC	GHLL.N0000	0	354	15.4	15.4	15.8	14.9	15.2	0.2	1.3
GESTETNER OF CEYLON PLC	GEST.N0000	618	9	85.5	82.0	84.4	82.0	82.6	2.9	3.39
GOOD HOPE  PLC	GOOD.N0000	1	1	1005.0	962.5	962.5	962.5	1005.0	0.0	0.0
GUARDIAN CAPITAL PARTNERS PLC	WAPO.N0000	0	27	30.8	31.9	32.0	30.2	30.8	0.0	0.0
HAPUGASTENNE PLANTATIONS PLC	HAPU.N0000	30	1	15.8	16.0	16.0	16.0	15.8	0.0	0.0
HATTON NATIONAL BANK PLC	HNB.X0000	0	33	134.25	135.0	135.75	132.5	135.0	0.75	0.56
HATTON NATIONAL BANK PLC	HNB.N0000	0	97	142.0	140.25	144.5	140.25	144.0	2.0	1.41
HATTON PLANTATIONS PLC	HPL.N0000	0	9	9.9	10.1	10.1	9.6	9.7	0.2	2.02
HAYCARB PLC	HAYC.N0000	0	206	81.1	81.7	82.0	80.5	80.8	0.3	0.37
HAYLEYS FABRIC PLC	MGT.N0000	0	217	34.2	34.2	34.4	33.8	34.0	0.2	0.58
HAYLEYS FIBRE PLC	HEXP.N0000	0	25	73.5	74.0	74.0	71.8	72.1	1.4	1.9
HAYLEYS LEISURE  PLC	CONN.N0000	0	193	24.1	24.1	28.0	23.1	26.4	2.3	9.54
HAYLEYS PLC	HAYL.N0000	0	298	105.25	106.75	106.75	103.0	103.25	2.0	1.9
HEMAS HOLDINGS PLC	HHL.N0000	0	457	71.1	71.5	76.0	71.2	73.7	2.6	3.66
HIKKADUWA BEACH RESORT PLC	CITH.N0000	0	78	7.1	7.2	7.3	6.8	7.0	0.1	1.41
HNB ASSURANCE PLC	HASU.N0000	0	25	45.3	45.0	45.0	44.9	45.0	0.3	0.66
HNB FINANCE PLC	HNBF.X0000	780	6	8.3	8.4	8.5	8.4	8.5	0.2	2.41
HNB FINANCE PLC	HNBF.N0000	0	51	9.2	9.5	9.7	9.1	9.3	0.1	1.09
HORANA PLANTATIONS PLC	HOPL.N0000	0	10	22.0	22.0	22.5	22.0	22.5	0.5	2.27
HOTEL SIGIRIYA PLC	HSIG.N0000	750	4	91.1	92.2	92.2	90.0	90.0	1.1	1.21
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SRI LANKA	HDFC.N0000	0	13	32.8	32.5	34.8	32.5	34.4	1.6	4.88
HUNTERS & COMPANY PLC	HUNT.N0000	101	2	703.25	681.25	681.25	681.0	681.0	22.25	3.16
HVA FOODS PLC	HVA.N0000	0	13	8.5	8.7	8.7	8.3	8.3	0.2	2.35
INDUSTRIAL ASPHALTS (CEYLON) PLC	ASPH.N0000	0	181	0.4	0.4	0.5	0.4	0.4	0.0	0.0
JANASHAKTHI INSURANCE PLC	JINS.N0000	0	21	25.0	24.8	25.3	24.8	25.0	0.0	0.0
JAT HOLDINGS PLC	JAT.N0000	0	122	21.9	21.8	22.0	21.2	21.8	0.1	0.46
JETWING SYMPHONY PLC	JETS.N0000	0	75	14.1	14.2	14.4	13.5	13.8	0.3	2.13
JOHN KEELLS HOLDINGS PLC	JKH.N0000	0	396	151.25	153.0	153.0	150.25	150.5	0.75	0.5
JOHN KEELLS HOTELS PLC	KHL.N0000	0	124	14.4	14.4	15.2	14.4	15.0	0.6	4.17
JOHN KEELLS PLC	JKL.N0000	0	15	70.2	70.0	70.0	68.0	68.0	2.2	3.13
KAHAWATTE PLANTATIONS PLC	KAHA.N0000	133	2	26.0	26.0	26.0	26.0	26.0	0.0	0.0
KEELLS FOOD PRODUCTS PLC	KFP.N0000	45	1	169.0	162.5	162.5	162.5	169.0	0.0	0.0
KEGALLE PLANTATIONS PLC	KGAL.N0000	0	75	99.8	100.0	100.0	98.0	98.3	1.5	1.5
KELANI CABLES PLC	KCAB.N0000	0	7	130.0	131.0	132.75	131.0	132.25	2.25	1.73
KELANI TYRES PLC	TYRE.N0000	0	59	84.7	84.7	85.2	84.5	84.6	0.1	0.12
KELANI VALLEY PLANTATIONS PLC	KVAL.N0000	0	26	43.3	43.3	43.3	43.0	43.0	0.3	0.69
KELSEY DEVELOPMENTS PLC	KDL.N0000	0	1	30.6	30.6	30.6	30.6	30.6	0.0	0.0
KOTAGALA PLANTATIONS PLC	KOTA.N0000	0	194	5.6	5.6	5.7	5.5	5.6	0.0	0.0
L B FINANCE PLC	LFIN.N0000	0	61	61.0	61.0	62.0	61.0	61.8	0.8	1.31
LAKE HOUSE PRINTERS AND PUBLISHERS PLC	LPRT.N0000	5	1	150.75	153.5	153.5	153.5	150.75	0.0	0.0
LANKA ALUMINIUM INDUSTRIES PLC	LALU.N0000	0	109	20.2	20.2	20.4	19.9	20.0	0.2	0.99
LANKA ASHOK LEYLAND PLC	ASHO.N0000	19	2	689.0	699.5	699.5	678.0	689.0	0.0	0.0
LANKA CERAMIC PLC	CERA.N0000	47	6	154.75	158.25	158.25	151.25	154.75	0.0	0.0
LANKA IOC PLC	LIOC.N0000	0	249	23.8	23.9	24.0	22.0	22.1	1.7	7.14
LANKA MILK FOODS (CWE) PLC	LMF.N0000	0	36	178.0	176.0	179.25	175.25	176.0	2.0	1.12
LANKA REALTY INVESTMENTS PLC	ASCO.N0000	0	36	29.8	30.8	31.9	30.0	31.0	1.2	4.03
LANKA TILES PLC	TILE.N0000	0	315	71.4	72.5	73.8	71.6	73.0	1.6	2.24
LANKA VENTURES PLC	LVEN.N0000	0	9	53.5	53.5	54.5	53.5	54.5	1.0	1.87
LANKA WALLTILES PLC	LWL.N0000	0	228	75.7	76.0	77.5	75.5	76.1	0.4	0.53
LANKEM CEYLON PLC	LCEY.N0000	0	80	24.1	24.0	27.9	24.0	26.1	2.0	8.3
LANKEM DEVELOPMENTS PLC	LDEV.N0000	0	25	5.0	5.0	5.0	4.9	4.9	0.1	2.0
LAUGFS GAS PLC	LGL.X0000	0	89	16.5	17.3	17.3	15.0	15.6	0.9	5.45
LAUGFS GAS PLC	LGL.N0000	0	98	24.5	24.6	25.5	22.7	23.5	1.0	4.08
LAUGFS POWER PLC	LPL.X0000	0	52	8.1	8.4	8.6	7.8	7.9	0.2	2.47
LAUGFS POWER PLC	LPL.N0000	0	117	9.6	9.6	10.6	9.6	10.0	0.4	4.17
LAXAPANA BATTERIES PLC	LITE.N0000	0	23	14.0	14.2	14.2	13.8	13.9	0.1	0.71
LEE HEDGES PLC	SHAW.N0000	0	22	67.1	67.0	70.0	67.0	68.9	1.8	2.68
LION BREWERY CEYLON PLC	LION.N0000	138	4	550.0	551.0	551.0	550.0	550.0	0.0	0.0
LOLC DEVELOPMENT FINANCE PLC	NIFL.N0000	225	29	473.0	465.25	465.25	460.0	461.5	11.5	2.43
LOLC FINANCE PLC	LOFC.N0000	0	424	9.6	9.6	9.8	9.4	9.5	0.1	1.04
LOLC HOLDINGS PLC	LOLC.N0000	0	470	611.75	616.0	624.0	600.25	606.5	5.25	0.86
