name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	0	59	156.75	157.75	177.25	157.75	165.75	9.0	5.74
ABANS FINANCE PLC	AFSL.N0000	0	9	27.2	27.2	27.2	27.1	27.2	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	247	23.0	23.3	23.8	23.2	23.6	0.6	2.61
ACL CABLES PLC	ACL.N0000	0	768	53.5	54.9	54.9	52.0	52.5	1.0	1.87
ACL PLASTICS PLC	APLA.N0000	0	64	265.5	266.75	270.0	266.75	269.0	3.5	1.32
ACME PRINTING & PACKAGING PLC	ACME.N0000	91	4	12.0	11.9	12.1	11.9	12.0	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	44	29.0	29.0	29.2	28.2	29.0	0.0	0.0
AGSTAR PLC	AGST.N0000	0	409	10.4	10.5	10.5	9.9	10.2	0.2	1.92
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	33	40.5	40.9	41.0	40.5	40.9	0.4	0.99
AITKEN SPENCE PLC	SPEN.N0000	0	44	85.7	85.1	87.5	85.0	85.1	0.6	0.7
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	748	9	69.7	69.9	70.0	68.2	69.8	0.1	0.14
ALUMEX PLC	ALUM.N0000	0	243	12.0	12.2	12.6	12.0	12.4	0.4	3.33
AMANA BANK PLC	ABL.N0000	0	172	3.7	3.7	3.8	3.6	3.6	0.1	2.7
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	16	14.1	14.9	15.1	14.9	14.9	0.8	5.67
AMANA TAKAFUL PLC	ATL.N0000	0	10	10.6	10.5	10.5	10.5	10.5	0.1	0.94
AMAYA LEISURE PLC	CONN.N0000	0	17	24.8	24.5	25.0	24.5	24.7	0.1	0.4
AMBEON CAPITAL PLC	TAP.N0000	0	416	14.5	14.6	16.8	14.3	15.9	1.4	9.66
AMBEON HOLDINGS PLC	GREG.N0000	0	74	43.5	44.5	45.0	44.0	44.6	1.1	2.53
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	24	1.5	1.5	1.5	1.4	1.5	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	428	9	21.6	22.4	22.5	22.2	22.3	0.7	3.24
ASIA ASSET FINANCE PLC	AAF.N0000	301	3	8.4	8.0	8.3	8.0	8.0	0.4	4.76
ASIA CAPITAL PLC	ACAP.N0000	0	19	7.5	7.6	7.6	7.5	7.5	0.0	0.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	34	3.2	3.2	3.3	3.1	3.1	0.1	3.13
