name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	461	9	169.0	168.0	168.0	166.25	166.5	2.5	1.48
ABANS FINANCE PLC	AFSL.N0000	0	6	24.0	24.0	24.0	24.0	24.0	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	119	11.8	11.9	12.0	11.7	11.9	0.1	0.85
ACL CABLES PLC	ACL.N0000	0	637	114.5	114.5	116.25	113.5	114.75	0.25	0.22
ACL PLASTICS PLC	APLA.N0000	0	176	612.25	630.0	649.0	619.75	636.75	24.5	4.0
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	21	6.7	6.8	6.8	6.6	6.8	0.1	1.49
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	423	41.3	41.9	44.9	41.3	43.9	2.6	6.3
AGSTAR PLC	AGST.N0000	0	174	16.8	16.6	17.3	16.3	17.1	0.3	1.79
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	38	61.0	61.5	61.5	60.1	61.1	0.1	0.16
AITKEN SPENCE PLC	SPEN.N0000	0	34	135.5	137.0	137.0	135.0	135.0	0.5	0.37
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	39	73.8	72.8	74.0	72.7	72.9	0.9	1.22
ALUMEX PLC	ALUM.N0000	0	128	9.9	10.1	10.1	9.8	9.8	0.1	1.01
AMANA BANK PLC	ABL.N0000	0	88	3.5	3.6	3.6	3.4	3.5	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	762	2	29.5	29.0	29.0	29.0	29.0	0.5	1.69
AMANA TAKAFUL PLC	ATL.N0000	0	28	12.9	12.8	12.8	12.0	12.1	0.8	6.2
AMBEON CAPITAL PLC	TAP.N0000	0	705	13.5	14.2	15.3	13.5	14.6	1.1	8.15
AMBEON HOLDINGS PLC	GREG.N0000	0	90	41.6	43.5	47.0	43.3	44.8	3.2	7.69
ARPICO INSURANCE PLC	AINS.N0000	0	3	19.4	19.0	20.0	19.0	19.4	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	12	7.5	7.7	7.7	7.2	7.2	0.3	4.0
ASIA CAPITAL PLC	ACAP.N0000	0	10	5.7	5.6	5.9	5.6	5.8	0.1	1.75
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	179	5.5	5.5	5.7	5.5	5.6	0.1	1.82
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	13	42.0	45.5	45.5	42.0	42.0	0.0	0.0
