name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS FINANCE PLC	AFSL.N0000	37	1	21.5	21.1	21.1	21.1	21.5	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	50	10.5	10.6	10.7	10.4	10.5	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	296	77.2	77.5	78.5	75.0	75.8	1.4	1.81
ACL PLASTICS PLC	APLA.N0000	0	66	421.75	438.25	438.25	402.0	406.5	15.25	3.62
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	22	6.5	6.4	6.5	6.2	6.2	0.3	4.62
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	54	35.9	36.0	36.5	34.6	35.2	0.7	1.95
AGSTAR PLC	AGST.N0000	0	239	18.0	18.2	18.2	17.5	17.6	0.4	2.22
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	46	55.3	54.0	56.0	54.0	54.1	1.2	2.17
AITKEN SPENCE PLC	SPEN.N0000	0	20	139.5	140.0	140.0	137.5	139.0	0.5	0.36
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	18	57.7	59.7	59.7	57.2	57.2	0.5	0.87
ALUMEX PLC	ALUM.N0000	0	21	7.9	7.9	7.9	7.7	7.8	0.1	1.27
AMANA BANK PLC	ABL.N0000	0	29	3.0	3.0	3.0	2.9	3.0	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	616	9	33.9	36.8	36.8	34.5	36.3	2.4	7.08
AMANA TAKAFUL PLC	ATL.N0000	0	14	12.0	12.1	12.1	11.6	11.8	0.2	1.67
AMBEON CAPITAL PLC	TAP.N0000	0	234	11.0	10.7	11.2	10.3	10.4	0.6	5.45
AMBEON HOLDINGS PLC	GREG.N0000	0	14	38.5	39.0	39.0	36.8	37.1	1.4	3.64
ASIA ASSET FINANCE PLC	AAF.N0000	0	24	7.4	7.7	7.9	7.7	7.8	0.4	5.41
ASIA CAPITAL PLC	ACAP.N0000	110	3	4.1	4.4	4.4	4.3	4.3	0.2	4.88
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	28	4.4	4.5	4.5	4.2	4.4	0.0	0.0
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	4	37.2	36.3	39.5	36.3	37.5	0.3	0.81
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	83	26.9	27.0	27.0	25.9	26.0	0.9	3.35
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	200	3	13.3	12.7	12.7	12.6	12.6	0.7	5.26
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	1	1	8.5	8.1	8.1	8.1	8.5	0.0	0.0
B P P L HOLDINGS PLC	BPPL.N0000	0	14	23.0	23.0	23.0	23.0	23.0	0.0	0.0
BAIRAHA FARMS PLC	BFL.N0000	0	23	171.25	173.75	173.75	170.0	171.0	0.25	0.15
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	39	87.6	87.1	88.5	87.0	87.4	0.2	0.23
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	135	4	11.0	11.0	11.4	10.0	11.1	0.1	0.91
BERUWALA RESORTS PLC	BERU.N0000	0	18	1.3	1.4	1.4	1.3	1.4	0.1	7.69
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	58	50.6	50.5	51.9	49.0	49.9	0.7	1.38
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	11	46.2	43.7	43.7	43.1	43.1	3.1	6.71
BROWN & COMPANY PLC	BRWN.N0000	0	149	135.25	138.0	138.0	128.0	128.75	6.5	4.81
BROWNS BEACH HOTELS PLC	BBH.N0000	0	35	13.0	13.2	14.3	13.0	13.8	0.8	6.15
BROWNS INVESTMENTS PLC	BIL.N0000	0	921	8.2	8.2	8.3	7.8	7.9	0.3	3.66
BUKIT DARAH PLC	BUKI.N0000	109	11	286.5	290.25	302.0	289.0	292.5	6.0	2.09
C I C HOLDINGS PLC	CIC.X0000	0	127	62.2	62.8	62.9	61.0	62.6	0.4	0.64
C I C HOLDINGS PLC	CIC.N0000	0	61	91.2	93.8	93.8	90.0	90.9	0.3	0.33
C M HOLDINGS PLC	COLO.N0000	0	11	74.5	78.0	78.1	74.0	74.0	0.5	0.67
C T HOLDINGS PLC	CTHR.N0000	364	6	177.5	180.0	180.0	180.0	180.0	2.5	1.41
C. W. MACKIE PLC	CWM.N0000	205	9	83.9	83.9	83.9	80.5	80.8	3.1	3.69
CAPITAL ALLIANCE PLC	CALT.N0000	0	307	22.8	22.5	23.0	21.0	21.5	1.3	5.7
CARGILLS (CEYLON) PLC	CARG.N0000	0	17	238.5	235.0	241.0	235.0	240.0	1.5	0.63
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	546	6	49.9	45.1	49.0	45.1	45.1	4.8	9.62
CARSON CUMBERBATCH PLC	CARS.N0000	0	3	280.0	272.0	272.0	270.0	270.5	9.5	3.39
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	8	65.3	65.6	65.9	65.5	65.5	0.2	0.31
CENTRAL INDUSTRIES PLC	CIND.N0000	0	21	64.6	64.9	64.9	61.3	62.9	1.7	2.63
CEYLINCO INSURANCE PLC	CINS.X0000	12	3	1025.0	1014.0	1025.0	1014.0	1025.0	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	12	37.0	38.0	38.0	37.0	37.0	0.0	0.0
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	14	86.9	88.3	88.3	85.2	85.4	1.5	1.73
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	119	19.6	19.6	22.3	19.5	20.6	1.0	5.1
CEYLON TEA BROKERS PLC	CTBL.N0000	0	19	4.4	4.3	4.5	4.3	4.3	0.1	2.27
CEYLON TOBACCO COMPANY PLC	CTC.N0000	278	13	620.75	612.5	649.5	612.5	639.0	18.25	2.94
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	63	99.0	99.0	99.1	97.3	97.9	1.1	1.11
CHRISSWORLD PLC	CWL.N0000	635	5	11.0	10.9	10.9	10.9	10.9	0.1	0.91
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	410	12	54.6	56.2	57.5	55.0	55.6	1.0	1.83
CITRUS LEISURE PLC	REEF.N0000	0	37	6.7	6.8	7.0	6.6	6.6	0.1	1.49
Co-operative Insurance Company PLC	COOP.N0000	0	61	3.2	3.3	3.3	3.1	3.2	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	52	3	58.1	57.6	59.8	57.6	58.1	0.0	0.0
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	134	3	67.0	66.1	66.1	66.1	66.1	0.9	1.34
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	35	15.5	15.9	16.1	15.5	15.7	0.2	1.29
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	17	42.4	42.2	42.5	42.2	42.2	0.2	0.47
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	57	52.3	51.8	52.5	51.0	51.1	1.2	2.29
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	17	22.8	23.6	23.9	22.5	23.2	0.4	1.75
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	0	26	97.0	99.5	102.5	97.1	97.2	0.2	0.21
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	44	27.3	28.7	28.7	26.7	26.9	0.4	1.47
DFCC BANK PLC	DFCC.N0000	0	18	35.0	33.0	33.5	33.0	33.3	1.7	4.86
DIALOG AXIATA PLC	DIAL.N0000	0	34	8.7	8.7	8.7	8.6	8.6	0.1	1.15
DIALOG FINANCE PLC	CALF.N0000	0	1	66.6	65.0	65.0	65.0	65.0	1.6	2.4
DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	277	8	605.75	600.5	605.0	600.5	605.0	0.75	0.12
DILMAH CEYLON TEA COMPANY PLC	CTEA.N0000	125	13	1000.0	1000.0	1008.0	1000.0	1001.0	1.0	0.1
DIPPED PRODUCTS PLC	DIPD.N0000	0	135	29.1	29.4	29.5	28.6	28.8	0.3	1.03
DISTILLERIES COMPANY OF SRI LANKA PLC	DIST.N0000	0	31	13.9	14.0	14.1	13.8	13.8	0.1	0.72
DOLPHIN HOTELS PLC	STAF.N0000	0	59	31.9	32.6	33.3	32.0	33.0	1.1	3.45
E - CHANNELLING PLC	ECL.N0000	0	96	11.5	11.5	12.2	11.5	11.8	0.3	2.61
E B CREASY & COMPANY PLC	EBCR.N0000	850	6	21.3	21.2	21.6	21.2	21.4	0.1	0.47
E M L CONSULTANTS PLC	EML.N0000	0	49	4.3	4.4	4.5	4.3	4.3	0.0	0.0
EAST WEST PROPERTIES PLC	EAST.N0000	200	1	8.0	7.9	7.9	7.9	7.9	0.1	1.25
EASTERN MERCHANTS PLC	EMER.N0000	0	140	10.3	10.5	10.8	10.3	10.4	0.1	0.97
EDEN HOTEL LANKA PLC	EDEN.N0000	0	440	19.9	20.1	21.7	19.7	20.1	0.2	1.01
ELPITIYA PLANTATIONS PLC	ELPL.N0000	0	16	88.6	91.0	91.0	87.0	88.0	0.6	0.68
Ex-pack Corrugated Cartons PLC	PACK.N0000	0	125	13.4	13.9	13.9	13.2	13.3	0.1	0.75
EXPOLANKA HOLDINGS PLC	EXPO.N0000	0	638	207.5	207.5	209.0	206.5	207.0	0.5	0.24
EXTERMINATORS PLC	EXT.N0000	355	1	7.0	7.2	7.2	7.2	7.2	0.2	2.86
FIRST CAPITAL HOLDINGS PLC	CFVF.N0000	0	825	34.4	34.3	35.5	31.8	32.4	2.0	5.81
First Capital Treasuries PLC	FCT.N0000	0	925	28.1	28.3	28.8	25.0	25.8	2.3	8.19
GALADARI HOTELS (LANKA) PLC	GHLL.N0000	0	106	14.0	13.5	15.2	13.5	14.3	0.3	2.14
GALLE FACE CAPITAL PARTNERS PLC	WAPO.N0000	226	6	18.7	18.6	18.6	18.1	18.5	0.2	1.07
HAPUGASTENNE PLANTATIONS PLC	HAPU.N0000	977	9	53.1	53.1	54.6	52.1	52.2	0.9	1.69
HARISCHANDRA MILLS PLC	HARI.N0000	10	2	4000.0	3950.0	3950.0	3950.0	4000.0	0.0	0.0
HATTON NATIONAL BANK PLC	HNB.X0000	223	6	72.0	70.5	70.6	70.5	70.5	1.5	2.08
HATTON NATIONAL BANK PLC	HNB.N0000	0	57	81.5	82.0	82.5	80.2	82.5	1.0	1.23
HATTON PLANTATIONS PLC	HPL.N0000	0	23	26.0	25.9	26.3	25.5	26.0	0.0	0.0
HAYCARB PLC	HAYC.N0000	0	41	57.9	59.6	59.7	57.2	58.3	0.4	0.69
HAYLEYS FABRIC PLC	MGT.N0000	0	42	24.0	25.0	25.0	24.3	24.5	0.5	2.08
HAYLEYS FIBRE PLC	HEXP.N0000	0	45	56.3	56.1	57.3	55.0	55.0	1.3	2.31
HAYLEYS LEISURE PLC	CONN.N0000	0	58	22.0	22.0	24.9	22.0	24.2	2.2	10.0
HAYLEYS PLC	HAYL.N0000	0	307	71.0	71.5	71.5	69.6	70.2	0.8	1.13
HELA APPAREL HOLDINGS PLC	HELA.N0000	0	73	9.1	9.2	9.2	8.9	8.9	0.2	2.2
HEMAS HOLDINGS PLC	HHL.N0000	0	42	57.1	58.9	58.9	57.1	58.1	1.0	1.75
HIKKADUWA BEACH RESORT PLC	CITH.N0000	0	21	5.3	5.4	5.5	5.0	5.3	0.0	0.0
HNB ASSURANCE PLC	HASU.N0000	0	1	41.9	42.0	42.0	42.0	42.0	0.1	0.24
HNB FINANCE PLC	HNBF.N0000	0	16	4.8	4.9	4.9	4.5	4.5	0.3	6.25
HORANA PLANTATIONS PLC	HOPL.N0000	0	230	60.7	62.0	64.9	62.0	62.5	1.8	2.97
HOTEL SIGIRIYA PLC	HSIG.N0000	0	15	33.9	34.0	34.0	32.9	33.0	0.9	2.65
hSenid Business Solutions PLC	HBS.N0000	0	139	17.4	18.4	18.4	17.4	17.5	0.1	0.57
HUNTER & COMPANY PLC	HUNT.N0000	530	2	591.5	601.0	601.0	591.0	591.0	0.5	0.08
HVA FOODS PLC	HVA.N0000	0	18	3.7	3.9	4.0	3.7	4.0	0.3	8.11
INDUSTRIAL ASPHALTS (CEYLON) PLC	ASPH.N0000	0	19	0.3	0.4	0.4	0.3	0.3	0.0	0.0
JANASHAKTHI INSURANCE PLC	JINS.N0000	0	33	23.0	23.0	24.0	22.6	23.5	0.5	2.17
JAT HOLDINGS PLC	JAT.N0000	0	44	12.6	13.0	13.0	12.4	12.5	0.1	0.79
JETWING SYMPHONY PLC	JETS.N0000	0	16	12.4	12.4	12.4	11.5	12.0	0.4	3.23
JOHN KEELLS HOLDINGS PLC	JKH.N0000	0	54	142.0	142.0	142.0	140.5	141.0	1.0	0.7
JOHN KEELLS HOTELS PLC	KHL.N0000	0	53	17.5	17.6	18.3	17.6	17.8	0.3	1.71
JOHN KEELLS PLC	JKL.N0000	15	1	65.0	71.0	71.0	71.0	65.0	0.0	0.0
KAHAWATTE  PLANTATIONS  PLC	KAHA.N0000	0	41	25.3	26.5	26.5	24.3	24.7	0.6	2.37
KAPRUKA HOLDINGS PLC	KPHL.N0000	0	28	8.6	8.9	8.9	8.1	8.2	0.4	4.65
KEELLS FOOD PRODUCTS PLC	KFP.N0000	125	2	162.5	168.0	168.0	168.0	168.0	5.5	3.38
KEGALLE  PLANTATIONS  PLC	KGAL.N0000	355	8	148.75	147.0	147.0	142.5	142.75	6.0	4.03
KELANI CABLES PLC	KCAB.N0000	0	47	280.5	288.0	288.0	279.5	279.75	0.75	0.27
KELANI TYRES PLC	TYRE.N0000	0	12	59.1	60.0	60.0	59.2	59.7	0.6	1.02
KELANI VALLEY PLANTATIONS PLC	KVAL.N0000	0	59	83.0	82.5	86.0	82.5	83.8	0.8	0.96
KELSEY DEVELOPMENTS PLC	KDL.N0000	0	1	24.0	22.5	22.5	22.5	22.5	1.5	6.25
KOTAGALA PLANTATIONS PLC	KOTA.N0000	0	212	8.0	8.0	8.4	7.9	8.0	0.0	0.0
L O L C DEVELOPMENT FINANCE PLC	NIFL.N0000	11	2	520.75	502.0	520.0	502.0	520.75	0.0	0.0
L O L C HOLDINGS PLC	LOLC.N0000	0	260	453.5	453.5	460.0	437.0	442.0	11.5	2.54
L V L ENERGY FUND PLC	LVEF.N0000	0	8	6.7	6.3	6.5	6.3	6.4	0.3	4.48
LANKA ALUMINIUM INDUSTRIES PLC	LALU.N0000	0	27	16.0	16.0	16.4	15.8	16.3	0.3	1.88
LANKA ASHOK LEYLAND PLC	ASHO.N0000	2	2	615.0	655.0	655.0	651.25	615.0	0.0	0.0
LANKA CREDIT AND BUSINESS FINANCE PLC	LCBF.N0000	0	21	2.3	2.4	2.4	2.2	2.3	0.0	0.0
LANKA IOC PLC	LIOC.N0000	0	0	240.25	245.0	246.25	235.0	236.0	4.25	1.77
LANKA MILK FOODS (CWE) PLC	LMF.N0000	0	21	129.0	128.5	130.0	126.0	130.0	1.0	0.78
LANKA REALTY INVESTMENTS PLC	ASCO.N0000	0	15	10.8	10.3	10.9	10.3	10.9	0.1	0.93
LANKA TILES PLC	TILE.N0000	0	17	45.5	45.1	46.0	45.1	45.9	0.4	0.88
LANKA VENTURES PLC	LVEN.N0000	0	3	32.7	34.1	34.1	32.6	34.1	1.4	4.28
LANKA WALLTILE PLC	LWL.N0000	0	119	53.0	52.8	53.5	52.6	52.7	0.3	0.57
LANKEM CEYLON PLC	LCEY.N0000	0	32	93.2	99.9	99.9	93.0	93.2	0.0	0.0
LANKEM DEVELOPMENTS PLC	LDEV.N0000	0	273	33.9	34.4	35.2	34.0	34.3	0.4	1.18
LAUGFS GAS PLC	LGL.N0000	0	18	17.4	16.1	17.4	16.1	17.4	0.0	0.0
LAUGFS GAS PLC	LGL.X0000	0	46	10.1	10.5	10.9	10.0	10.5	0.4	3.96
LAUGFS POWER PLC	LPL.X0000	228	4	6.6	6.7	6.7	6.6	6.6	0.0	0.0
LAXAPANA BATTERIES PLC	LITE.N0000	0	22	14.0	14.0	14.0	13.8	14.0	0.0	0.0
LB FINANCE PLC	LFIN.N0000	0	32	40.1	40.8	40.8	39.3	40.0	0.1	0.25
LION BREWERY (CEYLON) PLC	LION.N0000	88	2	511.0	504.0	504.0	503.0	511.0	0.0	0.0
LOLC FINANCE PLC	LOFC.N0000	0	883	8.4	8.5	8.8	8.3	8.4	0.0	0.0
LOLC GENERAL INSURANCE PLC	LGIL.N0000	0	65	7.4	7.5	7.7	7.3	7.3	0.1	1.35
LOTUS HYDRO POWER PLC	HPFL.N0000	0	6	8.4	8.4	8.5	8.4	8.5	0.1	1.19
LUMINEX PLC	LUMX.N0000	101	2	7.1	7.3	7.7	7.3	7.3	0.2	2.82
MADULSIMA  PLANTATIONS  PLC	MADU.N0000	0	3	11.2	11.0	11.0	11.0	11.0	0.2	1.79
MAHAWELI COCONUT PLANTATIONS PLC	MCPL.N0000	229	9	37.9	37.1	37.1	34.6	37.0	0.9	2.37
MALWATTE VALLEY PLANTATION PLC	MAL.N0000	0	30	70.0	70.4	73.5	65.1	72.7	2.7	3.86
MALWATTE VALLEY PLANTATION PLC	MAL.X0000	0	3	45.0	45.0	45.0	45.0	45.0	0.0	0.0
MARAWILA  RESORTS  PLC	MARA.N0000	0	54	2.4	2.5	2.5	2.4	2.4	0.0	0.0
MASKELIYA PLANTATIONS PLC	MASK.N0000	0	66	40.6	41.0	44.0	40.0	40.2	0.4	0.99
MELSTACORP PLC	MELS.N0000	0	55	46.3	46.2	48.0	46.2	47.1	0.8	1.73
MERCHANT BANK OF SRI LANKA & FINANCE PLC	MBSL.N0000	0	10	3.3	3.4	3.5	3.4	3.4	0.1	3.03
MILLENNIUM HOUSING DEVELOPERS PLC	MHDL.N0000	30	1	3.0	3.0	3.0	3.0	3.0	0.0	0.0
MULLER & PHIPPS (CEYLON) PLC	MULL.N0000	0	8	1.1	1.0	1.1	1.0	1.1	0.0	0.0
MYLAND DEVELOPMENTS PLC	MDL.N0000	143	5	9.0	9.2	9.2	9.1	9.1	0.1	1.11
NAMUNUKULA PLANTATIONS PLC	NAMU.N0000	640	14	372.25	378.75	380.0	369.0	369.75	2.5	0.67
NATION LANKA FINANCE PLC	CSF.N0000	0	7	0.5	0.5	0.5	0.5	0.5	0.0	0.0
NATIONAL DEVELOPMENT BANK PLC	NDB.N0000	0	27	33.5	33.5	33.5	33.1	33.2	0.3	0.9
NATIONS TRUST BANK PLC	NTB.N0000	296	2	47.4	47.2	47.2	47.2	47.2	0.2	0.42
NAWALOKA HOSPITALS PLC	NHL.N0000	0	47	6.0	6.0	6.1	5.9	6.0	0.0	0.0
NESTLE LANKA PLC	NEST.N0000	268	9	920.25	920.0	920.0	919.75	920.0	0.25	0.03
ORIENT FINANCE PLC	BFN.N0000	0	9	8.8	8.8	9.0	8.2	8.8	0.0	0.0
OVERSEAS REALTY (CEYLON) PLC	OSEA.N0000	0	7	15.0	14.9	15.2	14.8	14.9	0.1	0.67
PALM GARDEN HOTELS PLC	PALM.N0000	0	49	60.4	61.0	67.0	58.5	60.6	0.2	0.33
PAN ASIA BANKING CORPORATION PLC	PABC.N0000	0	31	9.0	9.1	9.1	8.9	9.0	0.0	0.0
PANASIAN POWER PLC	PAP.N0000	0	15	3.4	3.6	3.6	3.5	3.5	0.1	2.94
PEGASUS HOTELS OF CEYLON PLC	PEG.N0000	929	10	30.0	28.5	33.9	28.5	29.5	0.5	1.67
PEOPLE'S INSURANCE PLC	PINS.N0000	438	8	18.9	19.2	19.2	18.6	19.2	0.3	1.59
PEOPLE'S LEASING & FINANCE PLC	PLC.N0000	0	32	5.3	5.3	5.4	5.3	5.3	0.0	0.0
PGP GLASS CEYLON PLC	GLAS.N0000	0	23	13.4	13.8	13.9	13.5	13.9	0.5	3.73
PMF FINANCE PLC	PMB.N0000	0	4	4.0	4.0	4.0	3.9	3.9	0.1	2.5
PRIME LANDS RESIDENCIES PLC	PLR.N0000	0	247	6.8	6.8	6.9	6.5	6.6	0.2	2.94
PRINTCARE PLC	CARE.N0000	0	17	60.8	61.0	61.0	58.0	58.3	2.5	4.11
R I L PROPERTY PLC	RIL.N0000	0	32	5.7	5.8	5.8	5.6	5.8	0.1	1.75
RADIANT GEMS INTERNATIONAL PLC	RGEM.N0000	520	2	24.4	21.9	26.3	21.9	22.1	2.3	9.43
RAIGAM WAYAMBA SALTERNS PLC	RWSL.N0000	0	10	6.0	6.1	6.1	6.0	6.0	0.0	0.0
RAMBODA FALLS PLC	RFL.N0000	0	2	27.0	24.0	25.1	24.0	25.1	1.9	7.04
REGNIS (LANKA) PLC	REG.N0000	950	3	44.8	44.3	44.3	44.0	44.0	0.8	1.79
RENUKA AGRI FOODS PLC	RAL.N0000	0	39	5.7	5.8	5.9	5.7	5.7	0.0	0.0
RENUKA FOODS PLC	COCO.N0000	0	12	25.6	25.0	25.0	24.9	24.9	0.7	2.73
RENUKA FOODS PLC	COCO.X0000	301	3	17.5	17.4	17.4	16.2	16.5	1.0	5.71
