name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	143	4	157.75	157.5	157.5	153.75	153.75	4.0	2.54
ABANS FINANCE PLC	AFSL.N0000	100	1	25.9	26.0	26.0	26.0	26.0	0.1	0.39
ACCESS ENGINEERING PLC	AEL.N0000	0	111	23.1	23.3	23.6	22.9	23.2	0.1	0.43
ACL CABLES PLC	ACL.N0000	0	172	41.4	41.5	43.7	41.0	42.2	0.8	1.93
ACL PLASTICS PLC	APLA.N0000	0	27	230.5	238.0	238.0	232.0	232.75	2.25	0.98
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	87	12.0	12.1	13.0	12.1	12.8	0.8	6.67
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	10	27.6	27.4	28.2	27.4	28.0	0.4	1.45
AGSTAR PLC	AGST.N0000	0	28	7.8	7.9	8.0	7.7	7.8	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	32	42.1	41.9	43.0	41.5	42.0	0.1	0.24
AITKEN SPENCE PLC	SPEN.N0000	0	50	78.9	78.9	79.0	77.5	77.7	1.2	1.52
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	15	63.1	64.7	64.7	62.5	63.4	0.3	0.48
ALUMEX PLC	ALUM.N0000	0	67	12.0	11.8	12.0	11.8	11.9	0.1	0.83
AMANA BANK PLC	ABL.N0000	0	6	3.1	3.2	3.2	3.1	3.2	0.1	3.23
AMANA TAKAFUL  PLC	ATL.N0000	0	14	9.2	9.2	10.4	9.2	9.4	0.2	2.17
AMANA TAKAFUL LIFE PLC	ATLL.N0000	89	11	14.0	13.5	15.1	12.5	14.0	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	25	17.0	17.0	17.2	16.9	17.1	0.1	0.59
AMBEON HOLDINGS PLC	GREG.N0000	0	45	44.2	44.0	44.8	43.9	44.6	0.4	0.9
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	18	1.1	1.2	1.2	1.1	1.2	0.1	9.09
ASIA ASSET FINANCE PLC	AAF.N0000	0	15	7.6	7.8	7.8	7.4	7.6	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	37	7.0	7.0	7.3	7.0	7.0	0.0	0.0
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	15	3.1	3.2	3.2	3.1	3.1	0.0	0.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	330	5	40.1	42.3	42.3	42.0	42.1	2.0	4.99
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	11	14.8	15.0	15.2	15.0	15.1	0.3	2.03
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	49	31.5	31.8	32.4	31.4	31.7	0.2	0.63
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	235	175.5	172.5	186.0	171.5	180.5	5.0	2.85
B P P L HOLDINGS PLC	BPPL.N0000	0	33	23.7	23.9	24.0	23.5	23.7	0.0	0.0
BAIRAHA FARMS PLC	BFL.N0000	0	39	143.75	145.0	145.0	144.5	145.0	1.25	0.87
BALANGODA PLANTATIONS PLC	BALA.N0000	0	65	23.0	23.4	24.0	22.1	23.0	0.0	0.0
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	1	1	10.2	10.8	10.8	10.8	10.2	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	9	1.1	1.1	1.1	1.0	1.1	0.0	0.0
BIMPUTH FINANCE PLC	BLI.N0000	0	27	7.9	7.6	7.8	7.1	7.8	0.1	1.27
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	16	0.8	0.8	0.9	0.7	0.9	0.1	12.5
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	4	0.3	0.4	0.4	0.3	0.4	0.1	33.33
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	41	61.5	61.9	63.0	60.2	61.2	0.3	0.49
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	34	12.1	12.0	12.4	12.0	12.1	0.0	0.0
BROWN & COMPANY PLC	BRWN.N0000	0	146	190.0	189.5	197.5	187.0	195.25	5.25	2.76
BROWNS BEACH HOTELS PLC	BBH.N0000	0	126	11.4	11.5	11.6	11.0	11.1	0.3	2.63
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	9.1	9.1	9.5	9.0	9.5	0.4	4.4
BUKIT DARAH PLC	BUKI.N0000	450	8	300.0	305.0	307.0	300.0	301.5	1.5	0.5
C M HOLDINGS PLC	COLO.N0000	0	15	85.5	85.7	87.0	85.5	86.4	0.9	1.05
C T HOLDINGS PLC	CTHR.N0000	0	2	183.0	183.0	183.0	183.0	183.0	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	101	4	28.0	28.1	29.3	28.0	28.0	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	60	3	52.4	53.9	53.9	53.2	52.4	0.0	0.0
CARGILLS (CEYLON) PLC	CARG.N0000	236	12	239.25	235.0	237.0	230.25	236.0	3.25	1.36
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	345	9	63.5	63.9	64.0	63.5	63.9	0.4	0.63
CARSON CUMBERBATCH PLC	CARS.N0000	10	1	278.75	278.75	278.75	278.75	278.75	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	71	82.6	82.6	83.2	80.0	80.1	2.5	3.03
CENTRAL INDUSTRIES PLC	CIND.N0000	0	32	100.0	100.0	101.0	99.5	99.8	0.2	0.2
CEYLINCO INSURANCE PLC	CINS.X0000	62	14	940.25	964.0	982.5	942.0	940.25	0.0	0.0
CEYLINCO INSURANCE PLC	CINS.N0000	1	1	1863.25	1862.0	1862.0	1862.0	1863.25	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	803	20	595.0	593.0	599.0	592.5	593.0	2.0	0.34
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	98	119.25	120.0	120.0	118.75	119.5	0.25	0.21
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	11	3	93.7	96.0	96.0	95.9	93.7	0.0	0.0
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	25	13.1	12.9	13.6	12.4	13.4	0.3	2.29
CEYLON INVESTMENT PLC	CINV.N0000	0	74	50.9	51.0	52.9	50.9	52.2	1.3	2.55
CEYLON TEA BROKERS PLC	CTBL.N0000	0	4	4.1	4.1	4.2	4.1	4.1	0.0	0.0
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	48	910.0	909.0	909.0	900.75	905.0	5.0	0.55
CHEMANEX PLC	CHMX.N0000	0	44	71.0	71.0	73.9	70.0	70.0	1.0	1.41
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	73	104.0	105.0	105.0	103.75	104.25	0.25	0.24
CHRISSWORLD LIMITED	CWL.N0000	0	18	23.9	24.0	24.0	23.6	23.8	0.1	0.42
CIC HOLDINGS PLC	CIC.N0000	0	41	44.0	44.0	44.0	43.8	44.0	0.0	0.0
CIC HOLDINGS PLC	CIC.X0000	0	57	36.2	36.1	36.4	35.8	36.0	0.2	0.55
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	155	8	84.8	84.8	84.8	84.3	84.7	0.1	0.12
CITRUS LEISURE  PLC	REEF.N0000	0	282	9.0	9.4	9.4	9.0	9.2	0.2	2.22
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	247	13	909.0	901.25	901.25	900.0	900.5	8.5	0.94
COLOMBO DOCKYARD PLC	DOCK.N0000	0	5	72.9	74.9	75.0	71.4	72.5	0.4	0.55
