ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1695095280.0	ABANS ELECTRICALS PLC	ABAN.N0000	288	10	162.0	165.0	165.0	160.0	160.5
1695095280.0	ABANS FINANCE PLC	AFSL.N0000	5	1	25.0	25.9	25.9	25.9	25.0
1695095280.0	ACCESS ENGINEERING PLC	AEL.N0000	451328	145	19.8	19.8	20.0	19.7	19.8
1695095280.0	ACL CABLES PLC	ACL.N0000	101856	147	80.0	79.3	80.5	78.1	78.2
1695095280.0	ACL PLASTICS PLC	APLA.N0000	122	14	392.5	400.0	400.0	382.25	389.0
1695095280.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	100105	7	6.5	6.5	6.7	6.5	6.6
1695095280.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	27191	50	32.6	33.2	33.2	32.5	32.6
1695095280.0	AGARAPATANA PLANTATIONS LIMITED	AGPL.N0000	515715	74	9.3	9.3	9.4	9.2	9.3
1695095280.0	AGSTAR PLC	AGST.N0000	873337	187	10.5	10.6	10.6	10.2	10.3
1695095280.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	1610	18	77.6	77.5	77.5	76.5	76.5
1695095280.0	AITKEN SPENCE PLC	SPEN.N0000	15834	37	138.5	139.0	139.75	135.0	137.5
1695095280.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	3862	65	94.6	95.0	95.0	93.5	93.5
1695095280.0	ALPHA FIRE SERVICES PLC	AFS.N0000	6701	18	35.7	35.6	35.6	35.0	35.0
1695095280.0	ALUMEX PLC	ALUM.N0000	383596	70	9.9	10.0	10.0	9.7	9.8
1695095280.0	AMANA BANK PLC	ABL.N0000	25460	22	2.4	2.4	2.5	2.4	2.4
1695095280.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	1001	4	29.0	29.1	29.5	29.0	29.0
1695095280.0	AMANA TAKAFUL PLC	ATL.N0000	6525	11	12.1	12.0	12.0	11.7	11.7
1695095280.0	AMBEON CAPITAL PLC	TAP.N0000	97431	29	9.1	9.2	9.2	9.0	9.0
