name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	0	21	158.0	158.0	163.0	156.0	156.25	1.75	1.11
ABANS FINANCE PLC	AFSL.N0000	110	2	26.0	25.9	25.9	25.9	25.9	0.1	0.38
ACCESS ENGINEERING PLC	AEL.N0000	0	414	28.5	28.6	28.8	27.6	28.3	0.2	0.7
ACL CABLES PLC	ACL.N0000	0	0	85.6	86.0	93.9	86.0	92.5	6.9	8.06
ACL PLASTICS PLC	APLA.N0000	0	238	578.0	590.0	618.0	590.0	612.5	34.5	5.97
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	61	12.0	12.3	13.8	12.2	13.2	1.2	10.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	0	51.5	52.5	52.9	46.9	49.1	2.4	4.66
AGSTAR PLC	AGST.N0000	0	123	11.1	11.2	11.3	10.8	11.0	0.1	0.9
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	29	38.6	38.5	39.0	37.8	39.0	0.4	1.04
AITKEN SPENCE PLC	SPEN.N0000	0	91	85.0	85.0	86.5	82.5	85.3	0.3	0.35
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	46	79.4	81.8	82.9	79.1	81.9	2.5	3.15
ALUMEX PLC	ALUM.N0000	0	689	16.3	16.4	16.8	15.7	16.0	0.3	1.84
AMANA BANK PLC	ABL.N0000	0	194	4.6	4.6	4.9	4.4	4.8	0.2	4.35
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	12	18.0	17.0	17.9	17.0	17.1	0.9	5.0
AMANA TAKAFUL PLC	ATL.N0000	0	7	12.5	11.8	12.4	11.8	12.2	0.3	2.4
AMBEON CAPITAL PLC	TAP.N0000	0	278	18.8	19.1	19.6	18.5	18.7	0.1	0.53
AMBEON HOLDINGS PLC	GREG.N0000	0	49	44.9	45.0	45.9	44.9	45.0	0.1	0.22
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	53	1.2	1.3	1.3	1.2	1.3	0.1	8.33
ARPICO INSURANCE PLC	AINS.N0000	0	15	21.1	20.5	21.2	20.2	21.0	0.1	0.47
ASIA ASSET FINANCE PLC	AAF.N0000	0	13	7.8	7.9	8.0	7.8	7.8	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	14	7.2	7.4	7.4	7.0	7.1	0.1	1.39
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	28	3.5	3.5	3.5	3.3	3.3	0.2	5.71
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	46	44.0	42.0	44.4	40.6	43.5	0.5	1.14
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	25	30.5	31.0	31.5	30.0	31.1	0.6	1.97
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	28	16.0	15.9	16.4	15.9	16.3	0.3	1.88
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	120	12.9	12.8	13.1	12.7	12.9	0.0	0.0
B P P L HOLDINGS PLC	BPPL.N0000	0	35	22.4	22.6	23.4	22.0	23.0	0.6	2.68
BAIRAHA FARMS PLC	BFL.N0000	0	359	193.5	194.0	205.0	193.75	199.5	6.0	3.1
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	5	24.0	24.0	24.0	23.8	23.8	0.2	0.83
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	7	9.0	9.0	9.7	9.0	9.0	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	29	1.3	1.3	1.4	1.3	1.4	0.1	7.69
BIMPUTH FINANCE PLC	BLI.N0000	0	14	7.0	7.2	7.2	6.9	7.0	0.0	0.0
