name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	31	3	161.5	157.0	157.0	157.0	161.5	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	87	11.9	11.8	12.3	11.3	11.8	0.1	0.84
ACL CABLES PLC	ACL.N0000	0	337	43.1	49.4	49.5	44.5	44.9	1.8	4.18
ACL PLASTICS PLC	APLA.N0000	0	180	312.0	350.5	414.0	325.25	370.0	58.0	18.59
ACME PRINTING & PACKAGING PLC	ACME.N0000	150	1	13.0	12.3	12.3	12.3	12.3	0.7	5.38
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	106	30.1	30.0	31.0	28.5	30.2	0.1	0.33
AGSTAR PLC	AGST.N0000	0	104	7.7	7.8	7.8	7.2	7.4	0.3	3.9
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	40	33.5	33.9	33.9	30.0	30.3	3.2	9.55
AITKEN SPENCE PLC	SPEN.N0000	0	83	82.1	83.9	86.9	82.5	84.2	2.1	2.56
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	33	50.2	49.0	50.0	48.0	50.0	0.2	0.4
ALUMEX PLC	ALUM.N0000	0	60	6.7	6.7	6.7	6.5	6.6	0.1	1.49
AMANA BANK PLC	ABL.N0000	0	88	3.3	3.4	3.4	3.0	3.2	0.1	3.03
AMANA TAKAFUL LIFE PLC	ATLL.N0000	201	9	34.6	36.4	36.4	28.0	29.0	5.6	16.18
AMANA TAKAFUL PLC	ATL.N0000	0	14	11.4	11.0	11.0	9.5	10.0	1.4	12.28
AMBEON CAPITAL PLC	TAP.N0000	0	5	7.0	6.8	6.9	6.6	6.7	0.3	4.29
AMBEON HOLDINGS PLC	GREG.N0000	58	3	39.2	40.0	40.0	37.4	39.2	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	5	6.2	6.2	6.4	6.1	6.1	0.1	1.61
ASIA CAPITAL PLC	ACAP.N0000	0	17	5.0	4.9	5.0	4.0	4.2	0.8	16.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	27	3.0	2.9	3.0	2.8	2.9	0.1	3.33
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	155	4	31.9	33.0	33.0	31.3	33.0	1.1	3.45
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	506	3	14.8	14.0	14.9	14.0	14.0	0.8	5.41
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	21	7.5	7.6	7.9	7.2	7.4	0.1	1.33
B P P L HOLDINGS PLC	BPPL.N0000	0	12	20.0	19.9	19.9	19.3	19.4	0.6	3.0
BAIRAHA FARMS PLC	BFL.N0000	0	75	127.25	132.5	132.5	128.0	129.75	2.5	1.96
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	17	30.3	30.8	30.8	28.7	30.0	0.3	0.99
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	500	1	8.5	8.5	8.5	8.5	8.5	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	0	7	0.9	0.9	1.0	0.9	0.9	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	9	0.8	0.8	0.9	0.8	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	7	0.4	0.4	0.4	0.3	0.3	0.1	25.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	30	65.5	65.1	66.0	62.2	64.3	1.2	1.83
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	11	14.1	14.2	15.0	14.2	14.5	0.4	2.84
BROWN & COMPANY PLC	BRWN.N0000	0	142	156.25	159.75	159.75	142.0	150.0	6.25	4.0
BROWNS BEACH HOTELS PLC	BBH.N0000	0	9	8.3	8.2	8.2	8.1	8.2	0.1	1.2
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	10.4	10.4	10.4	8.9	10.0	0.4	3.85
BUKIT DARAH PLC	BUKI.N0000	0	20	350.0	342.0	344.0	325.0	325.25	24.75	7.07
C I C HOLDINGS PLC	CIC.N0000	0	17	33.1	33.5	33.5	32.0	32.5	0.6	1.81
C I C HOLDINGS PLC	CIC.X0000	0	71	22.9	22.5	22.5	20.0	21.4	1.5	6.55
C M HOLDINGS PLC	COLO.N0000	0	22	60.3	60.3	67.0	60.1	65.9	5.6	9.29
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	5	26.8	26.8	26.9	26.8	26.9	0.1	0.37
C. W. MACKIE PLC	CWM.N0000	0	62	70.0	71.0	71.0	68.5	69.1	0.9	1.29
CAPITAL ALLIANCE PLC	CALT.N0000	0	26	11.0	10.8	11.0	10.3	10.7	0.3	2.73
CARGILLS (CEYLON) PLC	CARG.N0000	519	18	168.0	167.0	167.0	160.0	160.25	7.75	4.61
CARSON CUMBERBATCH PLC	CARS.N0000	25	2	243.25	245.5	247.0	245.5	243.25	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	21	61.5	60.0	61.0	60.0	60.3	1.2	1.95
CENTRAL INDUSTRIES PLC	CIND.N0000	0	28	70.3	70.0	70.0	67.0	69.4	0.9	1.28
CEYLON COLD STORES PLC	CCS.N0000	0	12	26.4	26.9	26.9	26.0	26.2	0.2	0.76
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	39	75.0	75.0	75.0	74.0	74.7	0.3	0.4
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	500	2	66.5	70.5	70.5	70.5	70.5	4.0	6.02
CEYLON HOSPITALS PLC	CHL.N0000	110	2	139.0	130.0	130.0	130.0	130.0	9.0	6.47
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	7	10.2	9.7	9.7	9.6	9.6	0.6	5.88
CEYLON INVESTMENT PLC	CINV.N0000	410	3	31.0	31.5	31.5	31.5	31.5	0.5	1.61
CEYLON TEA BROKERS PLC	CTBL.N0000	0	14	3.8	3.8	3.8	3.4	3.5	0.3	7.89
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	24	659.5	688.0	688.0	630.0	637.0	22.5	3.41
CHEMANEX PLC	CHMX.N0000	25	2	58.1	60.9	60.9	60.9	58.1	0.0	0.0
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	87	89.7	89.6	90.1	88.2	88.7	1.0	1.11
CHRISSWORLD PLC	CWL.N0000	0	13	12.4	12.5	13.1	12.5	13.0	0.6	4.84
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	1	1	199.75	194.0	194.0	194.0	199.75	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	11	61.6	66.0	66.0	62.0	62.3	0.7	1.14
CITRUS LEISURE PLC	REEF.N0000	0	8	4.9	4.9	4.9	4.9	4.9	0.0	0.0
Co-operative Insurance Company PLC	COOP.N0000	0	140	3.5	3.5	3.5	3.1	3.2	0.3	8.57
COLOMBO DOCKYARD PLC	DOCK.N0000	0	6	70.9	68.1	71.5	68.0	71.0	0.1	0.14
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	0	24	50.1	50.0	56.8	47.7	56.6	6.5	12.97
