name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS FINANCE PLC	AFSL.N0000	428	4	24.0	24.0	24.0	24.0	24.0	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	91	11.7	11.8	11.9	11.7	11.8	0.1	0.85
ACL CABLES PLC	ACL.N0000	0	0	116.5	116.5	118.5	112.5	114.5	2.0	1.72
ACL PLASTICS PLC	APLA.N0000	0	353	554.75	575.0	627.0	575.0	612.25	57.5	10.37
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	18	6.8	6.9	6.9	6.6	6.7	0.1	1.47
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	186	40.7	40.6	41.8	40.0	41.3	0.6	1.47
AGSTAR PLC	AGST.N0000	0	179	16.5	16.9	17.2	16.3	16.8	0.3	1.82
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	37	61.8	62.2	62.2	61.0	61.0	0.8	1.29
AITKEN SPENCE PLC	SPEN.N0000	0	34	135.0	138.0	138.0	135.0	135.5	0.5	0.37
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	51	72.0	74.4	74.4	72.0	73.8	1.8	2.5
ALUMEX PLC	ALUM.N0000	0	103	10.0	10.1	10.2	9.8	9.9	0.1	1.0
AMANA BANK PLC	ABL.N0000	0	57	3.6	3.5	3.6	3.4	3.5	0.1	2.78
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	3	31.3	29.0	31.0	29.0	29.5	1.8	5.75
AMANA TAKAFUL PLC	ATL.N0000	0	73	13.5	14.0	14.9	12.8	12.9	0.6	4.44
AMBEON CAPITAL PLC	TAP.N0000	0	396	12.9	12.8	14.1	12.4	13.5	0.6	4.65
AMBEON HOLDINGS PLC	GREG.N0000	0	36	40.2	42.6	43.5	40.0	41.6	1.4	3.48
ARPICO INSURANCE PLC	AINS.N0000	1	1	19.4	20.9	20.9	20.9	19.4	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	23	7.6	7.4	7.8	7.2	7.5	0.1	1.32
ASIA CAPITAL PLC	ACAP.N0000	0	7	5.6	5.9	5.9	5.7	5.7	0.1	1.79
