name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS FINANCE PLC	AFSL.N0000	240	9	21.6	20.0	20.3	20.0	20.2	1.4	6.48
ACCESS ENGINEERING PLC	AEL.N0000	0	71	10.8	10.7	11.0	10.4	10.8	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	98	37.4	38.0	38.0	37.0	37.1	0.3	0.8
ACL PLASTICS PLC	APLA.N0000	0	13	299.75	300.0	300.0	295.25	297.25	2.5	0.83
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	8	4.8	4.9	5.0	4.9	4.9	0.1	2.08
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	104	34.8	35.0	35.4	34.0	34.7	0.1	0.29
AGSTAR PLC	AGST.N0000	0	84	6.2	6.1	6.2	6.0	6.1	0.1	1.61
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	58	34.6	35.0	36.9	34.5	35.5	0.9	2.6
AITKEN SPENCE PLC	SPEN.N0000	0	11	86.0	85.0	86.7	84.0	85.3	0.7	0.81
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	3	51.9	51.2	52.3	51.2	51.2	0.7	1.35
ALUMEX PLC	ALUM.N0000	0	32	6.6	6.6	6.6	6.5	6.6	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	14	2.9	2.8	3.0	2.8	3.0	0.1	3.45
AMANA TAKAFUL LIFE PLC	ATLL.N0000	500	5	24.0	24.1	24.1	24.1	24.1	0.1	0.42
AMANA TAKAFUL PLC	ATL.N0000	1	1	9.0	8.9	8.9	8.9	9.0	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	27	6.1	6.1	6.4	5.9	6.0	0.1	1.64
AMBEON HOLDINGS PLC	GREG.N0000	0	13	37.4	38.5	38.5	35.1	37.9	0.5	1.34
ARPICO INSURANCE PLC	AINS.N0000	0	7	14.7	14.9	15.0	14.7	14.9	0.2	1.36
ASIA ASSET FINANCE PLC	AAF.N0000	425	5	5.8	6.1	6.1	5.6	5.6	0.2	3.45
ASIA CAPITAL PLC	ACAP.N0000	11	2	4.1	4.3	4.3	4.3	4.1	0.0	0.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	40	3.3	3.3	3.4	3.2	3.3	0.0	0.0
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	38	31.0	29.9	31.2	29.0	30.3	0.7	2.26
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	913	4	30.0	31.0	31.0	30.0	31.0	1.0	3.33
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	6	14.1	14.1	14.1	14.1	14.1	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	3	7.5	7.3	7.6	7.3	7.3	0.2	2.67
B P P L HOLDINGS PLC	BPPL.N0000	0	49	19.7	19.0	20.9	19.0	20.1	0.4	2.03
BAIRAHA FARMS PLC	BFL.N0000	0	25	140.0	139.0	139.0	136.75	137.0	3.0	2.14
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	30	43.9	44.7	44.7	42.9	43.0	0.9	2.05
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	12	9.4	9.4	9.9	9.4	9.8	0.4	4.26
BERUWALA RESORTS PLC	BERU.N0000	0	69	1.0	1.0	1.2	1.0	1.1	0.1	10.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	30	46.7	47.6	47.9	46.1	46.8	0.1	0.21
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	37	25.1	24.5	26.0	24.0	25.1	0.0	0.0
BROWN & COMPANY PLC	BRWN.N0000	0	27	113.5	113.0	114.0	111.25	113.25	0.25	0.22
BROWNS BEACH HOTELS PLC	BBH.N0000	0	23	9.0	9.3	9.6	9.2	9.6	0.6	6.67
BROWNS INVESTMENTS PLC	BIL.N0000	0	869	8.0	7.9	8.0	7.5	7.8	0.2	2.5
BUKIT DARAH PLC	BUKI.N0000	184	5	290.0	297.0	299.0	297.0	298.0	8.0	2.76
C I C HOLDINGS PLC	CIC.N0000	0	12	38.0	38.0	38.5	37.5	37.9	0.1	0.26
C I C HOLDINGS PLC	CIC.X0000	0	51	26.1	26.0	26.1	25.1	25.7	0.4	1.53
C. W. MACKIE PLC	CWM.N0000	0	42	72.5	72.3	74.0	72.3	73.9	1.4	1.93
CAPITAL ALLIANCE PLC	CALT.N0000	0	22	11.0	10.7	11.2	10.5	10.6	0.4	3.64
CARGILLS (CEYLON) PLC	CARG.N0000	30	5	155.75	158.75	158.75	152.5	155.75	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	285	3	44.5	45.9	45.9	45.0	45.0	0.5	1.12
CARSON CUMBERBATCH PLC	CARS.N0000	1	1	280.0	265.0	265.0	265.0	280.0	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	507	4	62.0	62.1	62.1	61.0	62.1	0.1	0.16
CENTRAL INDUSTRIES PLC	CIND.N0000	0	34	57.0	55.6	56.9	54.1	56.9	0.1	0.18
CEYLINCO INSURANCE PLC	CINS.N0000	3	2	1952.5	2189.25	2189.25	2185.0	1952.5	0.0	0.0
CEYLINCO INSURANCE PLC	CINS.X0000	48	9	998.0	935.0	993.0	935.0	998.0	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	48	31.5	31.9	31.9	30.0	31.2	0.3	0.95
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	13	66.2	66.0	67.0	66.0	66.0	0.2	0.3
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	500	1	59.0	59.0	59.0	59.0	59.0	0.0	0.0
CEYLON HOSPITALS PLC	CHL.N0000	20	2	121.25	139.75	139.75	139.75	121.25	0.0	0.0
CEYLON HOSPITALS PLC	CHL.X0000	11	2	109.0	100.25	100.25	100.25	109.0	0.0	0.0
