name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	286	8	166.5	160.0	160.0	156.5	159.0	7.5	4.5
ABANS FINANCE PLC	AFSL.N0000	50	2	24.0	23.6	23.6	23.5	24.0	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	140	11.4	11.5	11.5	11.0	11.1	0.3	2.63
ACL CABLES PLC	ACL.N0000	0	0	103.75	104.5	104.5	98.1	100.25	3.5	3.37
ACL PLASTICS PLC	APLA.N0000	0	64	561.25	575.0	575.0	545.25	552.25	9.0	1.6
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	16	6.1	6.1	6.2	6.0	6.0	0.1	1.64
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	138	40.1	41.9	41.9	38.5	38.9	1.2	2.99
AGSTAR PLC	AGST.N0000	0	745	15.3	15.2	16.9	14.0	16.3	1.0	6.54
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	29	57.2	58.0	58.0	55.0	55.1	2.1	3.67
AITKEN SPENCE PLC	SPEN.N0000	245	9	132.25	132.75	132.75	130.25	130.75	1.5	1.13
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	60	68.8	70.0	70.0	65.0	65.7	3.1	4.51
ALUMEX PLC	ALUM.N0000	0	105	9.3	9.3	9.4	9.0	9.0	0.3	3.23
AMANA BANK PLC	ABL.N0000	0	90	3.2	3.3	3.4	3.1	3.3	0.1	3.13
AMANA TAKAFUL PLC	ATL.N0000	623	9	11.2	12.0	12.1	11.2	11.3	0.1	0.89
AMBEON CAPITAL PLC	TAP.N0000	0	0	14.8	15.5	16.6	11.9	12.3	2.5	16.89
AMBEON HOLDINGS PLC	GREG.N0000	0	121	47.6	49.7	49.7	45.0	45.0	2.6	5.46
ARPICO INSURANCE PLC	AINS.N0000	549	2	18.2	18.8	18.9	18.8	18.8	0.6	3.3
ASIA ASSET FINANCE PLC	AAF.N0000	252	2	7.3	7.0	7.0	7.0	7.0	0.3	4.11
ASIA CAPITAL PLC	ACAP.N0000	0	10	5.2	5.2	5.2	5.1	5.1	0.1	1.92
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	75	5.3	5.4	5.5	5.2	5.2	0.1	1.89
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	240	7	28.2	29.5	29.5	28.1	28.4	0.2	0.71
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	5	14.2	14.2	14.2	14.1	14.2	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	6	9.8	9.8	9.8	9.2	9.2	0.6	6.12
B P P L HOLDINGS PLC	BPPL.N0000	0	19	24.7	23.1	25.0	23.1	24.8	0.1	0.4
BAIRAHA FARMS PLC	BFL.N0000	0	48	221.25	220.0	220.0	212.0	215.25	6.0	2.71
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	89	116.25	117.5	120.75	113.0	114.5	1.75	1.51
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	100	2	12.0	11.3	11.3	11.3	11.3	0.7	5.83
BERUWALA RESORTS PLC	BERU.N0000	0	11	1.4	1.5	1.5	1.3	1.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	66	65.9	66.0	66.9	62.1	63.2	2.7	4.1
