name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS FINANCE PLC	AFSL.N0000	1	1	22.6	22.5	22.5	22.5	22.6	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	86	11.2	11.3	11.3	11.0	11.0	0.2	1.79
ACL CABLES PLC	ACL.N0000	0	901	101.0	102.0	103.5	97.1	98.1	2.9	2.87
ACL PLASTICS PLC	APLA.N0000	724	41	540.5	545.0	545.0	503.0	510.0	30.5	5.64
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	41	6.0	6.2	6.3	5.9	5.9	0.1	1.67
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	97	38.2	38.1	38.7	36.4	37.4	0.8	2.09
AGSTAR PLC	AGST.N0000	0	970	16.4	16.8	17.7	16.5	17.3	0.9	5.49
AGSTAR PLC	AGST.X0000	2	2	5.0	6.2	6.2	6.2	5.0	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	20	59.6	59.5	60.0	58.0	58.3	1.3	2.18
AITKEN SPENCE PLANTATION MANAGEMENTS PLC	ASPM.N0000	4	1	56.8	71.0	71.0	71.0	56.8	0.0	0.0
AITKEN SPENCE PLC	SPEN.N0000	0	81	133.25	137.75	141.0	136.0	140.0	6.75	5.07
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	45	66.9	69.9	69.9	64.0	65.4	1.5	2.24
ALUMEX PLC	ALUM.N0000	0	59	9.0	9.4	9.4	9.0	9.1	0.1	1.11
AMANA BANK PLC	ABL.N0000	0	52	3.2	3.2	3.3	3.1	3.2	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	2	2	33.2	28.1	32.5	28.1	33.2	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	100	5	12.0	11.0	11.5	11.0	11.1	0.9	7.5
AMBEON CAPITAL PLC	TAP.N0000	0	265	11.2	11.4	11.5	10.6	10.9	0.3	2.68
AMBEON HOLDINGS PLC	GREG.N0000	0	14	44.3	41.1	42.9	40.3	41.6	2.7	6.09
ARPICO INSURANCE PLC	AINS.N0000	0	14	18.1	18.0	19.8	17.0	19.7	1.6	8.84
ASIA ASSET FINANCE PLC	AAF.N0000	0	6	7.1	7.2	7.2	7.0	7.2	0.1	1.41
ASIA CAPITAL PLC	ACAP.N0000	0	39	5.0	5.3	5.3	4.5	4.9	0.1	2.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	101	5.2	5.2	5.3	4.9	5.0	0.2	3.85
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	480	3	41.9	37.8	38.1	37.7	37.7	4.2	10.02
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	101	32.7	33.5	34.3	32.1	33.9	1.2	3.67
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	36	13.8	13.8	14.5	13.8	14.5	0.7	5.07
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	14	9.4	9.5	9.5	9.3	9.5	0.1	1.06
B P P L HOLDINGS PLC	BPPL.N0000	0	39	23.9	24.0	25.7	24.0	25.1	1.2	5.02
BAIRAHA FARMS PLC	BFL.N0000	0	34	212.5	215.0	215.0	206.5	209.0	3.5	1.65
