name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	994	12	156.25	156.25	158.5	154.25	157.5	1.25	0.8
ABANS FINANCE PLC	AFSL.N0000	0	11	25.7	26.3	29.9	26.3	28.1	2.4	9.34
ACCESS ENGINEERING PLC	AEL.N0000	0	321	23.0	23.0	23.0	22.5	22.9	0.1	0.43
ACL CABLES PLC	ACL.N0000	0	110	43.8	44.0	44.0	43.3	43.5	0.3	0.68
ACL PLASTICS PLC	APLA.N0000	894	12	240.75	240.0	243.75	236.0	242.25	1.5	0.62
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	8	12.5	12.1	12.2	12.1	12.2	0.3	2.4
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	6	27.1	27.5	28.0	27.0	28.0	0.9	3.32
AGSTAR PLC	AGST.N0000	0	434	7.7	7.8	9.0	7.8	8.1	0.4	5.19
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	122	41.7	41.5	44.5	41.0	43.2	1.5	3.6
AITKEN SPENCE PLC	SPEN.N0000	0	386	77.1	77.0	81.9	76.8	79.5	2.4	3.11
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	87	64.5	65.8	70.0	64.1	65.6	1.1	1.71
ALUMEX PLC	ALUM.N0000	0	88	11.6	11.8	12.0	11.7	11.9	0.3	2.59
AMANA BANK PLC	ABL.N0000	0	22	3.2	3.2	3.2	3.1	3.1	0.1	3.13
AMANA TAKAFUL  PLC	ATL.N0000	0	16	9.1	9.1	9.5	9.0	9.4	0.3	3.3
AMANA TAKAFUL LIFE PLC	ATLL.N0000	50	2	15.1	15.0	15.0	15.0	15.1	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	63	17.3	17.4	18.1	17.0	17.1	0.2	1.16
AMBEON HOLDINGS PLC	GREG.N0000	0	81	45.5	44.2	45.5	44.2	44.6	0.9	1.98
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	39	1.1	1.2	1.2	1.1	1.1	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	541	3	22.3	23.2	23.2	22.4	22.4	0.1	0.45
ASIA ASSET FINANCE PLC	AAF.N0000	940	3	7.7	7.8	7.8	7.7	7.7	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	54	7.0	7.3	7.3	6.5	6.7	0.3	4.29
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	7	3.1	3.1	3.2	3.1	3.1	0.0	0.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	14	40.9	40.5	42.4	40.5	41.1	0.2	0.49
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	16	15.0	15.1	15.2	14.6	14.6	0.4	2.67
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	21	31.9	31.8	32.0	31.5	31.6	0.3	0.94
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	68	181.0	184.5	184.75	179.75	180.0	1.0	0.55
B P P L HOLDINGS PLC	BPPL.N0000	0	50	24.8	25.0	25.0	24.5	24.9	0.1	0.4
BAIRAHA FARMS PLC	BFL.N0000	0	90	146.5	149.5	152.0	149.0	150.75	4.25	2.9
BALANGODA PLANTATIONS PLC	BALA.N0000	0	49	22.4	22.4	23.5	22.4	22.7	0.3	1.34
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	14	10.7	10.7	10.7	10.5	10.6	0.1	0.93
BERUWALA RESORTS PLC	BERU.N0000	0	29	1.0	1.1	1.1	1.0	1.0	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	11	0.7	0.8	0.8	0.7	0.8	0.1	14.29
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	7	0.4	0.4	0.4	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	66	63.4	64.5	66.0	61.1	62.9	0.5	0.79
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	11	11.9	11.9	12.1	11.9	12.0	0.1	0.84
BROWN & COMPANY PLC	BRWN.N0000	0	431	199.25	201.0	209.75	200.0	204.75	5.5	2.76
BROWNS BEACH HOTELS PLC	BBH.N0000	0	119	11.5	11.5	12.2	11.5	11.9	0.4	3.48
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	9.8	10.0	10.6	10.0	10.5	0.7	7.14
BUKIT DARAH PLC	BUKI.N0000	0	44	306.0	309.0	319.5	300.0	313.0	7.0	2.29
C M HOLDINGS PLC	COLO.N0000	0	16	85.2	85.2	86.9	84.6	84.8	0.4	0.47
C T HOLDINGS PLC	CTHR.N0000	85	4	183.5	183.0	183.25	183.0	183.5	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	107	3	28.1	28.2	29.5	28.2	29.4	1.3	4.63
C. W. MACKIE PLC	CWM.N0000	0	27	52.9	53.0	53.0	52.6	52.8	0.1	0.19
CARGILLS (CEYLON) PLC	CARG.N0000	0	19	230.25	231.0	231.0	231.0	231.0	0.75	0.33
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	13	62.2	63.5	66.0	63.5	64.6	2.4	3.86
CARSON CUMBERBATCH PLC	CARS.N0000	0	8	284.0	280.0	292.0	280.0	291.25	7.25	2.55
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	174	80.7	80.5	81.0	80.0	80.1	0.6	0.74
CENTRAL INDUSTRIES PLC	CIND.N0000	0	79	100.0	100.0	101.0	99.6	100.0	0.0	0.0
CEYLINCO INSURANCE PLC	CINS.N0000	123	37	1863.25	1861.5	2034.0	1861.5	2015.0	151.75	8.14
CEYLINCO INSURANCE PLC	CINS.X0000	79	8	970.0	950.0	970.0	946.0	970.0	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	1	1	799.75	753.25	753.25	753.25	799.75	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	17	583.5	585.0	600.0	585.0	585.0	1.5	0.26
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	101	119.0	119.0	121.0	119.0	119.75	0.75	0.63
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	15	94.8	98.0	98.0	94.0	95.4	0.6	0.63
CEYLON HOSPITALS PLC (DURDANS)	CHL.N0000	0	7	121.75	122.75	122.75	122.5	122.5	0.75	0.62
CEYLON HOSPITALS PLC (DURDANS)	CHL.X0000	0	7	104.75	104.0	107.0	103.5	103.75	1.0	0.95
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	5	14.0	13.3	14.0	13.2	13.3	0.7	5.0
CEYLON INVESTMENT PLC	CINV.N0000	0	48	51.3	52.1	52.9	51.0	52.3	1.0	1.95
CEYLON TEA BROKERS PLC	CTBL.N0000	0	53	4.1	4.1	4.1	4.0	4.0	0.1	2.44
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	36	900.0	905.0	905.0	900.0	905.0	5.0	0.56
CHEMANEX PLC	CHMX.N0000	0	27	73.0	71.2	76.2	71.2	75.0	2.0	2.74
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	45	107.0	107.0	107.0	106.0	106.25	0.75	0.7
CHRISSWORLD LIMITED	CWL.N0000	0	31	24.0	24.9	24.9	23.8	24.0	0.0	0.0
CIC HOLDINGS PLC	CIC.N0000	0	108	44.9	45.0	47.0	45.0	45.2	0.3	0.67
CIC HOLDINGS PLC	CIC.X0000	0	124	37.4	38.0	38.8	37.2	37.9	0.5	1.34
