name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	2	1	143.5	142.0	142.0	142.0	143.5	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	105	3	20.4	22.5	22.5	22.4	22.5	2.1	10.29
ACCESS ENGINEERING PLC	AEL.N0000	0	51	10.5	10.5	10.6	10.4	10.5	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	234	70.6	71.0	71.5	68.8	69.9	0.7	0.99
ACL PLASTICS PLC	APLA.N0000	261	22	393.75	393.0	394.75	390.0	390.25	3.5	0.89
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	16	6.0	5.8	6.4	5.8	6.2	0.2	3.33
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	55	32.3	32.1	32.2	31.0	31.8	0.5	1.55
AGSTAR PLC	AGST.N0000	0	183	15.6	15.5	15.5	15.0	15.2	0.4	2.56
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	17	53.0	53.0	53.0	52.5	53.0	0.0	0.0
AITKEN SPENCE PLC	SPEN.N0000	0	14	130.0	125.75	130.0	125.75	127.0	3.0	2.31
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	309	5	56.0	57.0	57.0	56.0	56.9	0.9	1.61
ALUMEX PLC	ALUM.N0000	0	28	7.0	7.0	7.1	6.8	7.1	0.1	1.43
AMANA BANK PLC	ABL.N0000	0	25	2.9	2.9	3.0	2.9	2.9	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	171	5	11.5	11.5	12.2	11.5	12.1	0.6	5.22
AMBEON CAPITAL PLC	TAP.N0000	0	184	9.5	9.9	10.5	9.4	10.0	0.5	5.26
AMBEON HOLDINGS PLC	GREG.N0000	0	12	35.2	35.0	35.9	35.0	35.1	0.1	0.28
ARPICO INSURANCE PLC	AINS.N0000	100	2	18.3	18.8	18.9	18.8	18.9	0.6	3.28
ASIA ASSET FINANCE PLC	AAF.N0000	0	5	7.8	7.8	7.8	7.7	7.8	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	2	2	4.5	4.4	4.4	4.4	4.5	0.0	0.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	16	4.2	4.0	4.3	4.0	4.2	0.0	0.0
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	2	34.9	33.8	35.0	33.8	34.8	0.1	0.29
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	16	26.5	26.5	26.5	26.0	26.4	0.1	0.38
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	3	12.2	12.1	12.9	12.1	12.9	0.7	5.74
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	22	2	8.0	8.0	8.0	7.9	8.0	0.0	0.0
B P P L HOLDINGS PLC	BPPL.N0000	0	45	23.5	23.5	24.0	23.5	23.6	0.1	0.43
BAIRAHA FARMS PLC	BFL.N0000	0	33	157.5	163.75	163.75	156.75	158.25	0.75	0.48
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	40	81.5	82.8	83.7	81.5	83.6	2.1	2.58
BERUWALA RESORTS PLC	BERU.N0000	0	9	1.3	1.3	1.3	1.3	1.3	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	48	47.1	47.2	47.9	46.0	47.4	0.3	0.64
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	4	47.9	47.5	47.5	47.4	47.5	0.4	0.84
BROWN & COMPANY PLC	BRWN.N0000	0	35	118.5	121.0	124.0	116.0	119.0	0.5	0.42
BROWNS BEACH HOTELS PLC	BBH.N0000	0	6	13.2	12.7	12.8	12.7	12.7	0.5	3.79
BROWNS INVESTMENTS PLC	BIL.N0000	0	785	6.6	6.8	6.8	6.4	6.6	0.0	0.0
BUKIT DARAH PLC	BUKI.N0000	0	17	292.0	292.0	295.0	292.0	294.0	2.0	0.68
C I C HOLDINGS PLC	CIC.N0000	0	38	84.9	82.1	84.3	81.5	82.5	2.4	2.83
C I C HOLDINGS PLC	CIC.X0000	0	69	55.0	54.5	55.0	53.7	54.5	0.5	0.91
C M HOLDINGS PLC	COLO.N0000	104	3	74.0	60.2	61.0	60.2	61.0	13.0	17.57
C. W. MACKIE PLC	CWM.N0000	0	30	82.8	79.3	82.0	78.0	79.2	3.6	4.35
CAPITAL ALLIANCE PLC	CALT.N0000	0	63	21.1	19.6	20.9	19.2	20.2	0.9	4.27
CARGILLS (CEYLON) PLC	CARG.N0000	0	13	235.5	231.0	235.0	230.0	235.0	0.5	0.21
