ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1679365080.0	ABANS ELECTRICALS PLC	ABAN.N0000	1448	15	155.0	162.0	165.0	153.5	153.5
1679365080.0	ABANS FINANCE PLC	AFSL.N0000	111	3	22.0	24.3	24.3	23.8	23.8
1679365080.0	ACCESS ENGINEERING PLC	AEL.N0000	2345678	340	15.9	16.1	16.4	15.5	15.7
1679365080.0	ACL CABLES PLC	ACL.N0000	271824	338	85.2	87.0	87.0	83.0	83.4
1679365080.0	ACL PLASTICS PLC	APLA.N0000	5154	24	410.25	410.0	415.0	407.0	409.0
1679365080.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	32225	22	6.7	6.8	6.9	6.6	6.6
1679365080.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	15238	47	31.7	32.0	32.4	31.1	31.7
1679365080.0	AGSTAR PLC	AGST.N0000	148540	71	12.5	12.8	12.8	12.5	12.6
1679365080.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	5975	12	60.0	60.1	60.1	59.5	59.5
1679365080.0	AITKEN SPENCE PLC	SPEN.N0000	162796	29	137.0	142.0	142.0	135.0	137.0
1679365080.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	6725	22	66.4	68.4	68.4	66.5	67.0
1679365080.0	ALUMEX PLC	ALUM.N0000	515502	69	8.8	9.0	9.0	8.6	8.8
1679365080.0	AMANA BANK PLC	ABL.N0000	2488940	93	2.7	2.7	2.8	2.7	2.7
1679365080.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	15	2	34.7	37.9	37.9	37.9	34.7
1679365080.0	AMANA TAKAFUL PLC	ATL.N0000	15696	9	12.0	12.1	12.1	11.6	12.1
1679365080.0	AMBEON CAPITAL PLC	TAP.N0000	151243	70	9.7	10.0	10.3	9.5	9.6
1679365080.0	AMBEON HOLDINGS PLC	GREG.N0000	10400	11	37.0	38.0	38.0	37.6	38.0
1679365080.0	ARPICO INSURANCE PLC	AINS.N0000	10100	4	20.3	21.0	21.1	21.0	21.0
1679365080.0	ASIA ASSET FINANCE PLC	AAF.N0000	9188	3	7.9	8.2	8.2	7.9	8.0
1679365080.0	ASIA CAPITAL PLC	ACAP.N0000	36071	17	4.2	4.2	4.2	4.0	4.0
1679365080.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	59151	14	4.1	4.3	4.3	4.1	4.2
1679365080.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	448016	65	44.0	44.0	44.7	43.0	43.0
1679365080.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	10104	18	25.5	26.6	26.6	25.5	25.5
1679365080.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	24784	33	12.8	12.6	12.7	12.3	12.4
1679365080.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	52923	10	8.0	7.8	8.1	7.8	7.8
1679365080.0	B P P L HOLDINGS PLC	BPPL.N0000	159	8	22.6	22.0	22.7	22.0	22.7
1679365080.0	BAIRAHA FARMS PLC	BFL.N0000	22014	63	160.0	160.0	160.0	150.25	154.5
1679365080.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	7450	39	68.0	65.0	66.9	64.5	65.1
1679365080.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	100	1	11.3	11.1	11.1	11.1	11.1
1679365080.0	BERUWALA RESORTS PLC	BERU.N0000	11438	11	1.4	1.4	1.4	1.3	1.3
1679365080.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	42561	93	69.0	69.5	69.5	67.0	68.8
1679365080.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	178	6	43.1	44.3	44.3	43.0	43.1
1679365080.0	BROWN & COMPANY PLC	BRWN.N0000	46397	100	133.25	134.5	139.0	128.0	130.75
1679365080.0	BROWNS BEACH HOTELS PLC	BBH.N0000	7600	22	12.6	12.7	12.7	12.5	12.7
1679365080.0	BROWNS INVESTMENTS PLC	BIL.N0000	17977014	1188	6.9	7.1	7.2	6.7	6.8
1679365080.0	BUKIT DARAH PLC	BUKI.N0000	1886	9	429.0	429.75	439.0	429.0	429.0
1679365080.0	C I C HOLDINGS PLC	CIC.N0000	32386	28	77.8	78.0	78.6	77.0	78.5
1679365080.0	C I C HOLDINGS PLC	CIC.X0000	46801	53	54.0	55.9	55.9	53.5	53.6
1679365080.0	C M HOLDINGS PLC	COLO.N0000	60	3	67.4	73.0	73.0	72.6	67.4
1679365080.0	C T HOLDINGS PLC	CTHR.N0000	11	9	180.0	182.75	182.75	182.75	180.0
1679365080.0	C T LAND DEVELOPMENT PLC	CTLD.N0000	1110	5	26.3	24.5	25.9	24.5	24.7
1679365080.0	C. W. MACKIE PLC	CWM.N0000	8735	20	82.1	83.0	83.0	81.9	82.2
1679365080.0	CAPITAL ALLIANCE PLC	CALT.N0000	1455182	368	34.6	34.9	34.9	31.5	32.0
1679365080.0	CARGILLS (CEYLON) PLC	CARG.N0000	13138	13	235.0	239.0	239.0	236.0	238.0
1679365080.0	CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	19693	18	50.0	50.0	51.0	50.0	50.0
1679365080.0	CARSON CUMBERBATCH PLC	CARS.N0000	264	4	275.0	276.0	280.0	275.5	279.0
1679365080.0	CENTRAL FINANCE COMPANY PLC	CFIN.N0000	2042	8	77.9	77.8	77.8	76.2	76.2
1679365080.0	CENTRAL INDUSTRIES PLC	CIND.N0000	19249	46	91.2	92.0	94.3	91.0	91.8
1679365080.0	CEYLINCO INSURANCE PLC	CINS.X0000	1023	6	1060.0	1060.0	1060.0	1054.0	1054.0
1679365080.0	CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	15	2	1045.5	1098.0	1098.0	1001.0	1045.5
1679365080.0	CEYLON COLD STORES PLC	CCS.N0000	48059	44	39.0	39.0	39.8	39.0	39.5
1679365080.0	CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	12878	31	88.0	88.0	88.9	88.0	88.0
1679365080.0	CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	1252	12	70.0	71.0	71.7	71.0	71.0
1679365080.0	CEYLON HOSPITALS PLC	CHL.N0000	17	3	133.25	134.0	134.0	134.0	133.25
1679365080.0	CEYLON HOTELS CORPORATION PLC	CHOT.N0000	102072	46	19.5	19.3	19.5	18.7	18.8
1679365080.0	CEYLON INVESTMENT PLC	CINV.N0000	20515	32	36.0	37.1	37.5	35.9	36.2
1679365080.0	CEYLON TEA BROKERS PLC	CTBL.N0000	43404	21	4.0	4.1	4.1	4.0	4.0
1679365080.0	CEYLON TOBACCO COMPANY PLC	CTC.N0000	13976	74	675.0	697.0	697.0	650.0	667.75
1679365080.0	CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	36367	167	95.0	95.5	96.5	94.1	94.7
1679365080.0	CHRISSWORLD PLC	CWL.N0000	1	1	11.7	12.0	12.0	12.0	11.7
1679365080.0	CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	6030	13	67.1	66.0	67.5	64.0	64.1
1679365080.0	CITRUS LEISURE PLC	REEF.N0000	6830	24	6.5	6.6	6.6	6.3	6.4
1679365080.0	Co-operative Insurance Company PLC	COOP.N0000	678019	95	3.5	3.6	3.7	3.5	3.5
1679365080.0	COLOMBO CITY HOLDINGS PLC	PHAR.N0000	343	18	1058.25	1133.0	1134.0	1100.0	1117.0
1679365080.0	COLOMBO DOCKYARD PLC	DOCK.N0000	33486	24	65.5	65.5	65.6	65.0	65.0
1679365080.0	COLOMBO INVESTMENT TRUST PLC	CIT.N0000	44	2	120.0	119.75	119.75	119.75	120.0
1679365080.0	COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	761	7	19.0	19.0	19.4	18.6	18.6
1679365080.0	COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	7743	25	59.7	60.0	60.2	59.7	59.9
1679365080.0	COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	43651	98	69.0	70.0	70.0	68.0	68.6
1679365080.0	COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	14451	19	26.5	26.5	26.5	25.5	25.5
1679365080.0	COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	114	5	114.5	114.25	114.25	111.0	113.5
1679365080.0	DANKOTUWA PORCELAIN PLC	DPL.N0000	2737	11	23.2	22.6	23.7	22.5	23.4
1679365080.0	DFCC BANK PLC	DFCC.N0000	274089	47	46.5	47.5	47.5	45.6	45.9
1679365080.0	DIALOG AXIATA PLC	DIAL.N0000	146960	57	10.2	10.5	10.5	10.3	10.4
1679365080.0	DIALOG FINANCE PLC	CALF.N0000	2396	5	62.1	62.2	62.2	61.3	61.8
1679365080.0	DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	102	8	480.5	497.0	497.0	477.0	481.75
1679365080.0	DILMAH CEYLON TEA COMPANY PLC	CTEA.N0000	29	7	1060.0	1060.0	1060.0	1059.75	1060.0
1679365080.0	DIPPED PRODUCTS PLC	DIPD.N0000	167815	194	29.2	29.1	29.9	28.9	29.1
1679365080.0	DISTILLERIES COMPANY OF SRI LANKA PLC	DIST.N0000	3638416	230	20.4	22.0	22.0	20.5	20.7
1679365080.0	DOLPHIN HOTELS PLC	STAF.N0000	103712	28	32.1	33.5	33.5	31.5	32.0
1679365080.0	E - CHANNELLING PLC	ECL.N0000	903600	471	12.6	13.4	14.5	13.0	14.1
1679365080.0	E B CREASY & COMPANY PLC	EBCR.N0000	10824	16	20.0	20.1	20.1	19.9	20.0
1679365080.0	E M L CONSULTANTS PLC	EML.N0000	438698	95	5.0	5.1	5.1	4.7	4.7
