name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	1	1	143.5	147.5	147.5	147.5	143.5	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	139	8	19.1	22.3	22.3	19.2	22.2	3.1	16.23
ACCESS ENGINEERING PLC	AEL.N0000	0	41	10.7	10.5	10.8	10.5	10.5	0.2	1.87
ACL CABLES PLC	ACL.N0000	0	226	69.7	69.9	71.0	68.5	69.3	0.4	0.57
ACL PLASTICS PLC	APLA.N0000	0	33	385.25	398.5	400.0	350.0	356.5	28.75	7.46
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	41	6.7	6.8	7.1	6.5	7.0	0.3	4.48
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	62	32.5	31.2	32.1	31.0	31.1	1.4	4.31
AGSTAR PLC	AGST.N0000	0	201	15.5	15.5	15.7	15.0	15.5	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	24	50.1	52.0	52.0	50.5	50.7	0.6	1.2
AITKEN SPENCE PLC	SPEN.N0000	675	11	129.5	129.5	130.0	129.25	129.75	0.25	0.19
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	16	57.0	57.0	58.6	56.4	57.0	0.0	0.0
ALUMEX PLC	ALUM.N0000	0	31	7.0	7.5	7.5	7.0	7.0	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	21	3.0	3.0	3.0	2.9	2.9	0.1	3.33
AMANA TAKAFUL PLC	ATL.N0000	370	2	11.7	12.4	12.4	11.3	11.3	0.4	3.42
AMBEON CAPITAL PLC	TAP.N0000	0	160	10.2	10.2	10.6	9.8	10.0	0.2	1.96
AMBEON HOLDINGS PLC	GREG.N0000	0	11	35.8	35.0	35.8	34.3	35.1	0.7	1.96
ARPICO INSURANCE PLC	AINS.N0000	0	29	19.1	20.0	21.8	19.0	21.7	2.6	13.61
ASIA ASSET FINANCE PLC	AAF.N0000	0	10	7.6	7.6	7.7	7.2	7.2	0.4	5.26
ASIA CAPITAL PLC	ACAP.N0000	0	6	4.3	4.1	4.1	4.1	4.1	0.2	4.65
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	18	4.1	4.1	4.2	4.1	4.2	0.1	2.44
