name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	100	1	180.75	180.75	180.75	180.75	180.75	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	0	11	30.0	29.1	29.8	29.0	29.1	0.9	3.0
ACCESS ENGINEERING PLC	AEL.N0000	0	159	22.8	22.7	22.9	22.7	22.7	0.1	0.44
ACL CABLES PLC	ACL.N0000	0	581	42.5	43.0	43.7	42.7	43.5	1.0	2.35
ACL PLASTICS PLC	APLA.N0000	0	28	272.75	277.0	277.0	268.25	275.0	2.25	0.82
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	11	6.1	6.3	6.7	6.3	6.6	0.5	8.2
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	2	2	26.0	26.2	26.2	26.2	26.0	0.0	0.0
AGSTAR PLC	AGST.N0000	211	3	7.5	7.6	7.7	7.5	7.6	0.1	1.33
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	4	31.0	31.1	31.5	31.1	31.5	0.5	1.61
AITKEN SPENCE PLC	SPEN.N0000	0	89	63.6	63.6	65.9	63.6	64.8	1.2	1.89
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	28	70.6	72.0	72.6	70.5	72.4	1.8	2.55
ALUMEX PLC	ALUM.N0000	0	187	14.7	14.9	14.9	14.4	14.5	0.2	1.36
AMANA BANK PLC	ABL.N0000	0	30	3.1	3.1	3.2	3.0	3.1	0.0	0.0
AMANA TAKAFUL  PLC	ATL.N0000	0	5	8.5	8.6	8.6	8.5	8.5	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	3	9.2	9.0	9.0	9.0	9.0	0.2	2.17
AMBEON CAPITAL PLC	TAP.N0000	0	676	5.7	5.7	7.2	5.7	7.0	1.3	22.81
AMBEON HOLDINGS PLC	GREG.N0000	0	742	25.8	25.8	28.9	25.8	27.7	1.9	7.36
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	7	1.1	1.1	1.2	1.1	1.1	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	0	16	22.2	22.0	22.1	21.3	21.4	0.8	3.6
ASIA ASSET FINANCE PLC	AAF.N0000	60	3	7.8	8.0	8.0	7.9	7.8	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	36	5.6	5.6	5.6	5.3	5.4	0.2	3.57
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	31	3.4	3.4	3.4	3.2	3.2	0.2	5.88
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	11	38.1	38.7	38.7	38.0	38.2	0.1	0.26
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	5	14.5	14.5	14.5	14.5	14.5	0.0	0.0
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	9	29.0	29.0	29.1	29.0	29.0	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	74	240.25	239.0	245.0	239.0	240.75	0.5	0.21
B P P L HOLDINGS PLC	BPPL.N0000	0	199	19.4	19.4	21.0	19.4	20.4	1.0	5.15
BAIRAHA FARMS PLC	BFL.N0000	0	38	166.25	166.25	166.25	165.0	166.0	0.25	0.15
BALANGODA PLANTATIONS PLC	BALA.N0000	0	33	15.6	15.7	15.9	15.5	15.5	0.1	0.64
BERUWALA RESORTS PLC	BERU.N0000	0	22	0.9	1.0	1.0	0.9	1.0	0.1	11.11
BIMPUTH FINANCE PLC	BLI.N0000	0	38	8.8	8.4	8.9	8.2	8.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	18	0.8	0.9	0.9	0.8	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	9	0.4	0.4	0.4	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	0	63.5	66.0	79.3	63.0	76.3	12.8	20.16
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	11	2	11.7	11.6	11.6	11.5	11.7	0.0	0.0
BROWN & COMPANY PLC	BRWN.N0000	0	55	184.25	186.0	186.0	181.0	182.0	2.25	1.22
BROWNS BEACH HOTELS PLC	BBH.N0000	0	20	10.0	10.2	10.3	10.0	10.0	0.0	0.0
BROWNS INVESTMENTS PLC	BIL.N0000	0	301	6.3	6.3	6.4	6.3	6.4	0.1	1.59
BUKIT DARAH PLC	BUKI.N0000	566	17	303.5	302.25	305.0	301.0	301.0	2.5	0.82
C M HOLDINGS PLC	COLO.N0000	0	27	101.25	102.75	103.0	100.0	100.0	1.25	1.23
C. W. MACKIE PLC	CWM.N0000	0	129	69.6	69.8	70.5	69.0	69.9	0.3	0.43
CARGILLS (CEYLON) PLC	CARG.N0000	15	1	245.0	249.5	249.5	249.5	245.0	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	39	76.4	75.0	76.5	72.5	74.8	1.6	2.09
CARSON CUMBERBATCH PLC	CARS.N0000	0	18	294.0	299.0	300.0	293.5	299.0	5.0	1.7
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	43	89.1	89.9	90.0	89.0	89.2	0.1	0.11
CENTRAL INDUSTRIES PLC	CIND.N0000	0	47	113.5	114.0	117.0	114.0	114.75	1.25	1.1
CEYLINCO INSURANCE PLC	CINS.X0000	0	72	981.25	990.0	1082.0	990.0	1018.0	36.75	3.75
CEYLINCO INSURANCE PLC	CINS.N0000	26	5	1955.0	1999.0	2042.0	1999.0	1955.0	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	9	1	809.5	814.5	814.5	814.5	809.5	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	115	2	655.25	656.0	656.0	656.0	656.0	0.75	0.11
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	46	143.75	143.25	144.5	142.25	143.0	0.75	0.52
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	17	113.75	115.0	115.0	112.5	114.5	0.75	0.66
CEYLON HOSPITALS PLC (DURDANS)	CHL.N0000	0	8	105.0	105.0	105.0	103.75	103.75	1.25	1.19
CEYLON HOSPITALS PLC (DURDANS)	CHL.X0000	0	42	88.1	89.1	98.3	89.0	92.3	4.2	4.77
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	434	5	13.5	13.5	14.1	13.5	14.1	0.6	4.44
CEYLON INVESTMENT PLC	CINV.N0000	0	20	60.0	60.0	61.0	60.0	60.0	0.0	0.0
CEYLON TEA BROKERS PLC	CTBL.N0000	0	63	3.8	4.0	4.1	3.9	4.0	0.2	5.26
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	44	960.0	960.0	960.0	958.25	960.0	0.0	0.0
CHEMANEX PLC	CHMX.N0000	0	15	80.0	80.6	80.9	80.0	80.4	0.4	0.5
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	108	112.25	112.25	113.0	112.25	112.5	0.25	0.22
