ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1681703280.0	ABANS ELECTRICALS PLC	ABAN.N0000	319	16	137.0	148.0	150.0	146.0	150.0
1681703280.0	ABANS FINANCE PLC	AFSL.N0000	491	4	22.8	22.7	22.7	22.6	22.6
1681703280.0	ACCESS ENGINEERING PLC	AEL.N0000	114894	87	14.1	14.5	14.6	14.0	14.5
1681703280.0	ACL CABLES PLC	ACL.N0000	198741	157	82.7	83.0	84.0	81.0	82.3
1681703280.0	ACL PLASTICS PLC	APLA.N0000	982	29	389.75	395.0	400.0	385.75	390.0
1681703280.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	19197	31	31.5	31.3	31.6	31.2	31.3
1681703280.0	AGSTAR PLC	AGST.N0000	575460	137	13.2	13.6	13.6	13.0	13.0
1681703280.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	25800	15	60.0	60.0	60.0	59.2	60.0
1681703280.0	AITKEN SPENCE PLC	SPEN.N0000	546800	93	128.0	128.0	137.75	127.0	129.75
1681703280.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	15949	56	69.7	68.9	70.0	67.0	68.9
1681703280.0	ALUMEX PLC	ALUM.N0000	187904	65	8.9	8.8	8.9	8.6	8.8
1681703280.0	AMANA BANK PLC	ABL.N0000	151315	26	2.7	2.7	2.7	2.6	2.6
1681703280.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	47	4	33.7	37.0	37.0	35.0	33.7
1681703280.0	AMANA TAKAFUL PLC	ATL.N0000	1680	5	11.5	11.5	11.5	11.0	11.3
1681703280.0	AMBEON CAPITAL PLC	TAP.N0000	239396	99	9.9	9.9	10.0	9.6	9.7
1681703280.0	AMBEON HOLDINGS PLC	GREG.N0000	1779	21	35.7	35.5	35.9	33.6	35.9
1681703280.0	ARPICO INSURANCE PLC	AINS.N0000	1	1	20.6	19.9	19.9	19.9	20.6
1681703280.0	ASIA ASSET FINANCE PLC	AAF.N0000	32535	12	7.8	7.9	8.2	7.9	8.2
1681703280.0	ASIA CAPITAL PLC	ACAP.N0000	1657	9	4.1	4.3	4.3	4.0	4.0
1681703280.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	50091	19	4.0	4.0	4.1	4.0	4.0
1681703280.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	2	2	43.0	42.5	43.0	42.5	43.0
1681703280.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	721804	398	25.5	26.0	27.8	26.0	26.7
1681703280.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	219844	144	12.7	12.9	14.7	12.9	13.1
1681703280.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	575	2	8.1	8.0	8.0	8.0	8.0
1681703280.0	B P P L HOLDINGS PLC	BPPL.N0000	101	3	21.5	21.5	22.0	21.5	21.8
1681703280.0	BAIRAHA FARMS PLC	BFL.N0000	3172	24	149.0	150.25	153.5	148.5	152.5
1681703280.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	4170	34	63.1	67.0	67.0	62.0	62.5
1681703280.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	3771	13	11.4	11.5	11.7	11.0	11.5
1681703280.0	BERUWALA RESORTS PLC	BERU.N0000	114873	16	1.5	1.6	1.6	1.4	1.5
1681703280.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	1448848	125	0.3	0.4	0.4	0.3	0.4
1681703280.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	1235106	169	0.9	1.0	1.0	0.7	0.8
1681703280.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	7311	19	65.3	66.0	66.8	65.0	65.0
1681703280.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	607	5	44.0	44.8	44.8	43.9	43.9
1681703280.0	BROWN & COMPANY PLC	BRWN.N0000	7609	45	118.5	123.75	123.75	118.0	120.0
1681703280.0	BROWNS BEACH HOTELS PLC	BBH.N0000	2495	8	13.0	13.0	13.4	13.0	13.2
1681703280.0	BROWNS INVESTMENTS PLC	BIL.N0000	5650239	413	6.1	6.1	6.2	6.0	6.1
1681703280.0	BUKIT DARAH PLC	BUKI.N0000	1	1	390.0	405.0	405.0	405.0	390.0
1681703280.0	C I C HOLDINGS PLC	CIC.X0000	51977	46	51.9	52.3	52.4	51.0	51.0
1681703280.0	C I C HOLDINGS PLC	CIC.N0000	86791	72	73.0	73.0	74.1	72.9	73.0
1681703280.0	C M HOLDINGS PLC	COLO.N0000	11812	17	68.3	69.3	70.4	69.3	69.6
1681703280.0	C T HOLDINGS PLC	CTHR.N0000	1	1	180.0	175.25	175.25	175.25	180.0
1681703280.0	C T LAND DEVELOPMENT PLC	CTLD.N0000	45	3	27.4	27.4	27.4	25.7	27.4
1681703280.0	C. W. MACKIE PLC	CWM.N0000	5965	49	91.2	91.5	91.5	89.0	89.0
1681703280.0	CAPITAL ALLIANCE PLC	CALT.N0000	75421	37	33.3	34.2	34.2	33.0	33.0
1681703280.0	CARGILLS (CEYLON) PLC	CARG.N0000	829	12	243.25	243.0	244.0	235.0	235.75
1681703280.0	CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	135	5	49.0	50.0	50.0	46.5	46.6
1681703280.0	CARSON CUMBERBATCH PLC	CARS.N0000	219	5	260.0	270.0	271.0	270.0	270.0
1681703280.0	CENTRAL FINANCE COMPANY PLC	CFIN.N0000	4568	9	72.0	72.0	72.0	71.0	71.0
1681703280.0	CENTRAL INDUSTRIES PLC	CIND.N0000	7703	26	88.5	89.5	89.5	85.6	88.7
1681703280.0	CEYLINCO INSURANCE PLC	CINS.N0000	22	7	2150.0	2150.0	2200.0	2150.0	2150.0
1681703280.0	CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	10	1	1134.0	1135.0	1135.0	1135.0	1134.0
1681703280.0	CEYLON COLD STORES PLC	CCS.N0000	4719	28	40.9	40.2	41.3	40.0	40.8
1681703280.0	CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	6235	26	90.0	91.0	91.0	89.0	90.0
1681703280.0	CEYLON HOSPITALS PLC	CHL.N0000	212	4	133.75	135.0	135.25	135.0	135.0
1681703280.0	CEYLON HOTELS CORPORATION PLC	CHOT.N0000	69437	52	22.5	22.4	22.8	21.6	21.9
1681703280.0	CEYLON INVESTMENT PLC	CINV.N0000	2151	12	34.3	34.2	34.2	34.0	34.1
1681703280.0	CEYLON TEA BROKERS PLC	CTBL.N0000	8277	6	4.1	4.3	4.3	4.1	4.1
1681703280.0	CEYLON TOBACCO COMPANY PLC	CTC.N0000	293	36	743.5	748.0	750.0	743.5	747.5
1681703280.0	CHEMANEX PLC	CHMX.N0000	1520	4	72.5	72.5	73.0	72.5	73.0
1681703280.0	CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	74461	141	93.8	94.9	96.1	94.9	95.3
1681703280.0	CHRISSWORLD PLC	CWL.N0000	500	4	10.8	10.8	10.9	10.8	10.9
1681703280.0	CITRUS LEISURE PLC	REEF.N0000	24570	21	6.5	6.7	6.7	6.3	6.3
1681703280.0	COLOMBO DOCKYARD PLC	DOCK.N0000	9016	27	64.3	64.8	67.0	64.5	64.5
1681703280.0	COLOMBO FORT INVESTMENTS PLC	CFI.N0000	56	2	62.1	64.9	64.9	62.3	62.1
1681703280.0	COLOMBO INVESTMENT TRUST PLC	CIT.N0000	514	5	117.5	103.0	103.0	103.0	103.0
1681703280.0	COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	18926	19	20.3	20.5	21.0	20.5	20.9
1681703280.0	COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	23365	38	52.7	52.9	52.9	52.0	52.0
1681703280.0	COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	14516	68	63.0	64.0	64.0	62.5	63.0
1681703280.0	COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	10402	11	26.4	26.8	26.8	25.6	26.0
1681703280.0	COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	55	2	98.0	99.4	99.4	98.0	98.0
1681703280.0	CONVENIENCE FOODS LANKA PLC	SOY.N0000	15	6	1208.0	1250.0	1250.0	1250.0	1208.0
1681703280.0	DANKOTUWA PORCELAIN PLC	DPL.N0000	11750	21	21.8	21.5	22.1	21.4	21.8
1681703280.0	DFCC BANK PLC	DFCC.N0000	13552	14	44.1	42.9	45.0	42.9	44.0
1681703280.0	DIALOG AXIATA PLC	DIAL.N0000	6464569	128	10.4	10.3	10.5	10.3	10.5
1681703280.0	DIALOG FINANCE PLC	CALF.N0000	1	1	61.4	61.1	61.1	61.1	61.4
1681703280.0	DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	233	8	460.5	472.0	472.0	461.0	461.5
1681703280.0	DILMAH CEYLON TEA COMPANY PLC	CTEA.N0000	1	1	1012.0	1021.0	1021.0	1021.0	1012.0
1681703280.0	DIPPED PRODUCTS PLC	DIPD.N0000	69850	123	28.4	28.8	28.8	28.2	28.3
1681703280.0	DISTILLERIES COMPANY OF SRI LANKA PLC	DIST.N0000	145831	44	19.0	19.1	19.5	18.6	18.9
1681703280.0	DOLPHIN HOTELS PLC	STAF.N0000	23080	35	34.0	34.2	34.8	33.5	34.8
1681703280.0	E - CHANNELLING PLC	ECL.N0000	22906	67	18.0	17.6	17.9	17.1	17.4
1681703280.0	E B CREASY & COMPANY PLC	EBCR.N0000	5377	15	21.0	20.2	21.0	20.2	20.2
1681703280.0	E M L CONSULTANTS PLC	EML.N0000	30480	23	4.2	4.3	4.3	4.1	4.2
1681703280.0	EAST WEST PROPERTIES PLC	EAST.N0000	7951	15	9.2	8.7	9.3	8.6	8.8
1681703280.0	EASTERN MERCHANTS PLC	EMER.N0000	22019	23	9.5	9.4	9.7	9.2	9.4
1681703280.0	EDEN HOTEL LANKA PLC	EDEN.N0000	165000	98	17.5	17.7	17.8	17.0	17.3
1681703280.0	ELPITIYA PLANTATIONS PLC	ELPL.N0000	5969	36	78.7	79.8	81.5	77.9	79.2
1681703280.0	EQUITY TWO PLC	ETWO.N0000	1	1	41.0	38.3	38.3	38.3	41.0
1681703280.0	Ex-pack Corrugated Cartons PLC	PACK.N0000	322588	79	15.3	15.5	15.5	15.1	15.2
1681703280.0	EXPOLANKA HOLDINGS PLC	EXPO.N0000	2159218	2542	164.25	165.0	176.5	160.5	174.75
1681703280.0	EXTERMINATORS PLC	EXT.N0000	12	1	8.2	8.5	8.5	8.5	8.2
1681703280.0	FIRST CAPITAL HOLDINGS PLC	CFVF.N0000	248121	163	34.7	35.0	35.0	34.1	34.8
1681703280.0	First Capital Treasuries PLC	FCT.N0000	281566	160	25.0	23.6	23.6	22.9	23.4
1681703280.0	GALADARI HOTELS (LANKA) PLC	GHLL.N0000	202101	106	15.7	15.7	15.8	15.3	15.6
1681703280.0	GALLE FACE CAPITAL PARTNERS PLC	WAPO.N0000	1	1	17.3	17.3	17.3	17.3	17.3
1681703280.0	GESTETNER OF CEYLON PLC	GEST.N0000	5	1	66.0	66.1	66.1	66.1	66.0
1681703280.0	GOOD HOPE PLC	GOOD.N0000	1	1	1051.75	1010.0	1010.0	1010.0	1051.75
1681703280.0	HAPUGASTENNE PLANTATIONS PLC	HAPU.N0000	1029	13	47.0	49.8	49.8	46.9	49.3
1681703280.0	HARISCHANDRA MILLS PLC	HARI.N0000	5	1	4000.0	4100.0	4100.0	4100.0	4000.0
1681703280.0	HATTON NATIONAL BANK PLC	HNB.X0000	15157	25	88.5	88.5	89.9	87.0	87.9
1681703280.0	HATTON NATIONAL BANK PLC	HNB.N0000	34595	47	125.0	127.0	127.0	122.25	123.0
1681703280.0	HATTON PLANTATIONS PLC	HPL.N0000	2077	9	20.9	20.9	20.9	20.5	20.5
1681703280.0	HAYCARB PLC	HAYC.N0000	13682	52	60.0	60.0	60.0	58.0	58.2
1681703280.0	HAYLEYS FABRIC PLC	MGT.N0000	154154	44	25.3	25.5	25.5	25.3	25.4
1681703280.0	HAYLEYS FIBRE PLC	HEXP.N0000	3824	22	51.0	51.0	51.0	50.7	50.7
1681703280.0	HAYLEYS LEISURE PLC	CONN.N0000	1040	8	24.8	26.0	26.0	25.1	25.3
1681703280.0	HAYLEYS PLC	HAYL.N0000	96387	120	72.1	72.0	74.0	72.0	73.5
1681703280.0	HELA APPAREL HOLDINGS PLC	HELA.N0000	324875	161	8.0	8.0	8.0	7.8	8.0
1681703280.0	HEMAS HOLDINGS PLC	HHL.N0000	43086	46	64.0	64.0	64.9	63.6	64.0
1681703280.0	HIKKADUWA BEACH RESORT PLC	CITH.N0000	10042	5	5.3	5.3	5.5	5.3	5.3
1681703280.0	HNB ASSURANCE PLC	HASU.N0000	8553	21	48.0	47.5	48.5	47.3	48.0
1681703280.0	HNB FINANCE PLC	HNBF.N0000	275809	80	5.3	5.1	5.3	4.9	5.0
1681703280.0	HNB FINANCE PLC	HNBF.X0000	39419	19	5.3	5.3	5.3	4.9	5.0
1681703280.0	HORANA PLANTATIONS PLC	HOPL.N0000	8116	20	53.9	54.6	54.6	51.2	52.9
1681703280.0	HOTEL SIGIRIYA PLC	HSIG.N0000	3157	16	33.0	34.0	34.2	33.1	33.6
1681703280.0	HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL	HDFC.N0000	320	20	27.7	28.8	28.8	27.8	28.7
1681703280.0	hSenid Business Solutions PLC	HBS.N0000	42251	90	14.9	15.0	15.0	14.7	14.7
1681703280.0	HUNAS HOLDINGS PLC	HUNA.N0000	68181	30	29.4	28.1	30.5	28.1	30.2
1681703280.0	HUNTER & COMPANY PLC	HUNT.N0000	80	1	710.75	700.0	700.0	700.0	710.75
1681703280.0	HVA FOODS PLC	HVA.N0000	3989	12	3.8	3.9	4.1	3.9	4.0
1681703280.0	INDO-MALAY PLC	INDO.N0000	30	2	1326.5	1200.0	1294.0	1200.0	1326.5
1681703280.0	INDUSTRIAL ASPHALTS (CEYLON) PLC	ASPH.N0000	2141943	48	0.3	0.4	0.4	0.3	0.3
1681703280.0	JANASHAKTHI INSURANCE PLC	JINS.N0000	13065	11	28.8	28.8	28.8	28.0	28.2
1681703280.0	JAT HOLDINGS PLC	JAT.N0000	57030	28	16.2	16.1	16.2	16.0	16.1
1681703280.0	JETWING SYMPHONY PLC	JETS.N0000	92729	56	7.1	7.0	7.3	7.0	7.1
1681703280.0	JOHN KEELLS HOLDINGS PLC	JKH.N0000	1390076	418	137.5	139.5	139.5	135.0	135.25
1681703280.0	JOHN KEELLS HOTELS PLC	KHL.N0000	25521	17	18.1	18.5	18.5	17.8	18.0
1681703280.0	JOHN KEELLS PLC	JKL.N0000	780	10	64.8	64.6	66.9	64.4	64.5
1681703280.0	KAHAWATTE  PLANTATIONS  PLC	KAHA.N0000	4161	28	21.0	21.0	21.0	20.6	20.7
1681703280.0	KAPRUKA HOLDINGS PLC	KPHL.N0000	13600	14	8.6	8.8	9.0	8.5	8.7
1681703280.0	KEGALLE  PLANTATIONS  PLC	KGAL.N0000	2599	25	126.0	135.0	135.0	130.5	133.0
1681703280.0	KELANI CABLES PLC	KCAB.N0000	3103	27	284.0	285.0	285.0	275.0	279.5
1681703280.0	KELANI TYRES PLC	TYRE.N0000	1053	6	58.1	59.0	59.0	58.0	58.0
1681703280.0	KELANI VALLEY PLANTATIONS PLC	KVAL.N0000	50944	54	78.2	79.4	79.4	77.3	78.4
1681703280.0	KELSEY DEVELOPMENTS PLC	KDL.N0000	1006	2	21.8	21.2	22.2	21.2	21.2
1681703280.0	KOTAGALA PLANTATIONS PLC	KOTA.N0000	261111	120	6.5	6.5	6.6	6.3	6.4
1681703280.0	L O L C HOLDINGS PLC	LOLC.N0000	7588	113	383.75	385.0	395.0	381.25	385.5
1681703280.0	L V L ENERGY FUND PLC	LVEF.N0000	21700	16	7.4	7.6	7.6	7.2	7.6
1681703280.0	LANKA ALUMINIUM INDUSTRIES PLC	LALU.N0000	53127	50	17.5	17.2	18.4	17.2	17.9
1681703280.0	LANKA CERAMIC PLC	CERA.N0000	900	23	102.0	105.0	105.0	100.0	100.0
1681703280.0	LANKA CREDIT AND BUSINESS FINANCE PLC	LCBF.N0000	228070	18	2.4	2.6	2.6	2.3	2.4
1681703280.0	LANKA IOC PLC	LIOC.N0000	927059	395	178.0	177.75	182.0	177.0	179.5
1681703280.0	LANKA MILK FOODS (CWE) PLC	LMF.N0000	9639	22	142.5	142.75	143.5	142.0	142.0
1681703280.0	LANKA REALTY INVESTMENTS PLC	ASCO.N0000	67304	34	13.3	13.3	13.7	13.1	13.2
1681703280.0	LANKA TILES PLC	TILE.N0000	27012	80	46.8	47.5	47.5	45.8	46.2
1681703280.0	LANKA VENTURES PLC	LVEN.N0000	2486	6	38.0	38.0	39.9	37.0	38.0
1681703280.0	LANKA WALLTILE PLC	LWL.N0000	50025	90	50.6	50.7	51.9	50.2	50.3
1681703280.0	LANKEM CEYLON PLC	LCEY.N0000	1462	14	85.4	80.8	86.7	80.7	85.5
1681703280.0	LANKEM DEVELOPMENTS PLC	LDEV.N0000	41561	32	27.4	27.0	27.7	26.5	26.9
1681703280.0	LAUGFS GAS PLC	LGL.X0000	1975	4	19.5	19.2	19.3	19.2	19.3
1681703280.0	LAUGFS GAS PLC	LGL.N0000	3713	19	30.0	30.4	30.4	28.5	29.0
1681703280.0	LAUGFS POWER PLC	LPL.N0000	2398	14	8.8	8.9	8.9	8.5	8.9
1681703280.0	LAUGFS POWER PLC	LPL.X0000	900	4	7.2	7.0	7.5	7.0	7.5
1681703280.0	LAXAPANA BATTERIES PLC	LITE.N0000	1654	7	13.0	13.1	13.3	13.1	13.2
1681703280.0	LB FINANCE PLC	LFIN.N0000	41659	110	56.5	57.3	58.0	55.1	56.5
1681703280.0	LEE HEDGES PLC	SHAW.N0000	303	7	84.1	85.7	86.0	85.7	85.9
1681703280.0	LION BREWERY (CEYLON) PLC	LION.N0000	104	14	714.0	714.0	714.0	701.0	702.25
1681703280.0	LOLC FINANCE PLC	LOFC.N0000	1239841	257	6.0	6.1	6.2	5.9	6.0
1681703280.0	LOLC GENERAL INSURANCE PLC	LGIL.N0000	69283	22	6.8	6.8	7.0	6.8	6.9
1681703280.0	LOTUS HYDRO POWER PLC	HPFL.N0000	10296	7	7.9	8.0	8.0	7.8	7.8
1681703280.0	LUMINEX PLC	LUMX.N0000	2349	17	7.2	7.2	7.5	7.2	7.4
1681703280.0	MACKWOODS ENERGY PLC	MEL.N0000	721	3	2.3	2.3	2.3	2.3	2.3
1681703280.0	MADULSIMA  PLANTATIONS  PLC	MADU.N0000	852	8	11.5	11.5	11.6	11.1	11.4
1681703280.0	MAHAWELI COCONUT PLANTATIONS PLC	MCPL.N0000	188	5	36.5	36.3	36.3	36.0	36.3
1681703280.0	MAHAWELI REACH HOTELS PLC	MRH.N0000	1600	10	13.9	13.7	13.9	13.6	13.7
1681703280.0	MALWATTE VALLEY PLANTATION PLC	MAL.N0000	3800	8	76.8	73.4	78.0	71.1	77.5
1681703280.0	MARAWILA  RESORTS  PLC	MARA.N0000	1089637	82	2.2	2.3	2.4	2.2	2.3
1681703280.0	MASKELIYA PLANTATIONS PLC	MASK.N0000	1578	9	39.0	39.9	39.9	38.2	39.2
1681703280.0	MELSTACORP PLC	MELS.N0000	196382	154	54.5	54.3	55.0	53.8	53.9
1681703280.0	MERCHANT BANK OF SRI LANKA & FINANCE PLC	MBSL.N0000	6853	8	3.6	3.7	3.8	3.6	3.6
1681703280.0	MILLENNIUM HOUSING DEVELOPERS PLC	MHDL.N0000	6764	10	3.0	3.1	3.1	3.0	3.0
1681703280.0	MULLER & PHIPPS (CEYLON) PLC	MULL.N0000	101	2	1.1	1.3	1.3	1.1	1.1
1681703280.0	MYLAND DEVELOPMENTS PLC	MDL.N0000	825	10	9.1	9.3	9.3	9.0	9.0
1681703280.0	NAMUNUKULA PLANTATIONS PLC	NAMU.N0000	1019	31	373.5	374.0	378.5	373.75	378.0
1681703280.0	NATION LANKA FINANCE PLC	CSF.N0000	55824	16	0.4	0.5	0.5	0.4	0.5
