ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1675909080.0	ABANS ELECTRICALS PLC	ABAN.N0000	13	1	160.25	160.25	160.25	160.25	160.25
1675909080.0	ACCESS ENGINEERING PLC	AEL.N0000	222245	81	12.0	12.0	12.0	11.8	12.0
1675909080.0	ACL CABLES PLC	ACL.N0000	72499	177	71.9	72.0	72.0	70.0	70.6
1675909080.0	ACL PLASTICS PLC	APLA.N0000	431	4	366.0	365.0	394.5	365.0	379.0
1675909080.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	99924	20	7.0	7.1	7.4	7.0	7.2
1675909080.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	39124	32	33.5	33.0	34.5	33.0	33.5
1675909080.0	AGSTAR PLC	AGST.N0000	228542	56	14.9	15.0	15.0	14.9	14.9
1675909080.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	152967	52	56.0	56.0	58.5	56.0	57.4
1675909080.0	AITKEN SPENCE PLC	SPEN.N0000	170253	105	150.0	150.0	155.0	149.5	152.75
1675909080.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	10355	49	58.0	58.0	58.0	56.7	56.7
1675909080.0	ALUMEX PLC	ALUM.N0000	620913	188	6.7	6.7	6.8	6.5	6.7
1675909080.0	AMANA BANK PLC	ABL.N0000	473974	34	3.0	3.0	3.0	2.9	3.0
1675909080.0	AMANA TAKAFUL PLC	ATL.N0000	3092	14	12.0	12.5	12.7	11.7	12.0
1675909080.0	AMBEON CAPITAL PLC	TAP.N0000	36033	20	11.0	11.0	11.0	10.7	10.9
1675909080.0	AMBEON HOLDINGS PLC	GREG.N0000	3147	7	37.2	35.4	37.5	35.4	36.2
1675909080.0	ARPICO INSURANCE PLC	AINS.N0000	752	10	21.8	21.8	22.9	21.8	22.8
1675909080.0	ASIA ASSET FINANCE PLC	AAF.N0000	6	2	7.8	7.8	8.0	7.8	7.8
1675909080.0	ASIA CAPITAL PLC	ACAP.N0000	18792	8	4.0	4.2	4.2	4.0	4.0
1675909080.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	561941	35	4.4	4.3	4.5	4.3	4.4
1675909080.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	1008425	43	37.0	38.0	38.9	36.0	36.1
1675909080.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	752	7	25.8	25.9	25.9	25.2	25.3
1675909080.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	601	4	12.7	12.6	12.9	12.6	12.9
1675909080.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	10300	5	7.5	7.5	7.5	7.5	7.5
1675909080.0	B P P L HOLDINGS PLC	BPPL.N0000	90028	10	22.9	22.7	23.0	22.7	23.0
1675909080.0	BAIRAHA FARMS PLC	BFL.N0000	6629	45	145.25	146.0	146.0	141.0	143.25
1675909080.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	2729	27	77.4	76.3	76.4	76.1	76.3
1675909080.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	2300	3	10.5	10.3	10.3	10.3	10.3
1675909080.0	BERUWALA RESORTS PLC	BERU.N0000	661289	16	1.3	1.4	1.4	1.3	1.3
1675909080.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	9915	28	58.4	58.9	58.9	57.0	57.5
1675909080.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	3250	8	53.6	53.5	53.5	52.5	52.5
1675909080.0	BROWN & COMPANY PLC	BRWN.N0000	13473	51	118.0	117.75	117.75	113.5	114.0
1675909080.0	BROWNS BEACH HOTELS PLC	BBH.N0000	1296	10	11.6	11.7	11.7	11.4	11.7
1675909080.0	BROWNS INVESTMENTS PLC	BIL.N0000	4005425	483	6.1	6.1	6.2	6.0	6.1
1675909080.0	BUKIT DARAH PLC	BUKI.N0000	1177	20	325.25	329.75	330.5	325.0	330.0
1675909080.0	C I C HOLDINGS PLC	CIC.X0000	195649	80	52.8	52.2	52.5	51.5	52.1
1675909080.0	C I C HOLDINGS PLC	CIC.N0000	61133	85	77.5	77.1	78.0	75.0	75.4
1675909080.0	C M HOLDINGS PLC	COLO.N0000	1	1	68.6	71.4	71.4	71.4	68.6
