name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	28	7	176.0	160.25	173.0	160.25	176.0	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	0	9	26.1	26.9	26.9	26.0	26.0	0.1	0.38
ACCESS ENGINEERING PLC	AEL.N0000	0	432	23.5	23.5	24.3	23.5	24.1	0.6	2.55
ACL CABLES PLC	ACL.N0000	0	0	56.9	60.0	69.0	59.5	67.4	10.5	18.45
ACL PLASTICS PLC	APLA.N0000	0	440	299.75	330.0	350.0	320.0	338.25	38.5	12.84
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	15	12.3	12.3	12.3	11.9	12.2	0.1	0.81
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	74	28.0	28.0	28.1	27.9	28.0	0.0	0.0
AGSTAR PLC	AGST.N0000	0	116	9.7	9.9	10.3	9.7	10.0	0.3	3.09
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	34	40.0	40.0	41.0	39.9	40.7	0.7	1.75
AITKEN SPENCE PLC	SPEN.N0000	0	55	85.6	86.5	86.5	85.0	85.2	0.4	0.47
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	20	69.0	70.0	70.0	68.5	70.0	1.0	1.45
ALUMEX PLC	ALUM.N0000	0	586	12.5	12.7	13.7	12.5	13.2	0.7	5.6
AMANA BANK PLC	ABL.N0000	0	155	3.7	3.8	3.9	3.6	3.8	0.1	2.7
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	41	15.6	15.5	17.4	15.5	17.4	1.8	11.54
AMANA TAKAFUL PLC	ATL.N0000	0	17	10.0	10.1	10.2	9.9	10.0	0.0	0.0
AMAYA LEISURE PLC	CONN.N0000	0	27	24.4	24.4	24.5	24.1	24.4	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	0	18.3	19.0	19.7	17.7	18.1	0.2	1.09
AMBEON HOLDINGS PLC	GREG.N0000	0	127	45.9	46.5	47.5	45.5	45.8	0.1	0.22
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	59	1.5	1.5	1.5	1.3	1.4	0.1	6.67
ARPICO INSURANCE PLC	AINS.N0000	0	4	21.6	22.0	22.6	22.0	22.6	1.0	4.63
ASIA ASSET FINANCE PLC	AAF.N0000	0	24	8.2	8.0	8.4	8.0	8.1	0.1	1.22
ASIA CAPITAL PLC	ACAP.N0000	0	13	7.5	7.7	7.7	7.5	7.6	0.1	1.33
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	15	3.2	3.2	3.2	3.1	3.2	0.0	0.0
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	24	44.9	44.0	45.5	44.0	45.2	0.3	0.67
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	30	32.5	32.9	33.0	32.0	32.6	0.1	0.31
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	18	15.6	15.8	15.8	15.2	15.2	0.4	2.56
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	76	14.2	14.2	14.5	14.1	14.1	0.1	0.7
B P P L HOLDINGS PLC	BPPL.N0000	0	25	24.0	24.4	24.4	24.0	24.1	0.1	0.42
BAIRAHA FARMS PLC	BFL.N0000	0	139	166.25	166.25	172.0	166.25	170.75	4.5	2.71
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	44	24.2	24.3	25.0	23.5	24.1	0.1	0.41
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	8	9.9	10.0	10.3	10.0	10.1	0.2	2.02
BERUWALA RESORTS PLC	BERU.N0000	0	35	1.5	1.4	1.5	1.4	1.4	0.1	6.67
BIMPUTH FINANCE PLC	BLI.N0000	0	41	8.5	8.5	8.5	8.3	8.3	0.2	2.35
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	7	0.7	0.8	0.8	0.7	0.8	0.1	14.29
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	28	0.5	0.4	0.5	0.4	0.4	0.1	20.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	102	73.1	74.0	74.0	72.0	73.1	0.0	0.0
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	10	12.4	12.4	12.4	12.0	12.1	0.3	2.42
BROWN & COMPANY PLC	BRWN.N0000	0	251	213.25	214.0	224.0	212.25	221.25	8.0	3.75
BROWNS BEACH HOTELS PLC	BBH.N0000	0	47	11.8	11.9	12.1	11.7	12.0	0.2	1.69
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	10.7	10.9	11.6	10.9	11.5	0.8	7.48
BUKIT DARAH PLC	BUKI.N0000	0	56	314.5	315.0	330.0	311.0	327.75	13.25	4.21
C I C HOLDINGS PLC	CIC.N0000	0	159	51.3	51.3	52.0	51.0	52.0	0.7	1.36
C I C HOLDINGS PLC	CIC.X0000	0	156	42.0	42.5	43.0	41.9	42.5	0.5	1.19
C M HOLDINGS PLC	COLO.N0000	0	13	90.9	90.1	92.0	89.1	90.6	0.3	0.33
C T HOLDINGS PLC	CTHR.N0000	109	5	177.5	178.0	178.0	178.0	178.0	0.5	0.28
