ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1682394480.0	ABANS ELECTRICALS PLC	ABAN.N0000	844	16	150.5	141.5	141.5	140.0	140.0
1682394480.0	ACCESS ENGINEERING PLC	AEL.N0000	928351	183	15.3	14.5	15.3	14.1	15.0
1682394480.0	ACL CABLES PLC	ACL.N0000	223845	283	79.9	80.1	80.1	76.5	77.6
1682394480.0	ACL PLASTICS PLC	APLA.N0000	75	5	383.5	380.5	380.5	380.0	383.5
1682394480.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	201	3	6.6	6.5	6.5	6.5	6.5
1682394480.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	114428	51	30.6	30.6	31.6	30.0	30.6
1682394480.0	AGSTAR PLC	AGST.N0000	365057	186	12.2	12.1	12.1	11.7	11.8
1682394480.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	7095	18	59.4	59.4	59.8	56.0	59.8
1682394480.0	AITKEN SPENCE PLC	SPEN.N0000	1264474	150	132.0	134.25	137.0	134.0	135.0
1682394480.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	14737	43	64.8	64.5	65.9	64.2	64.2
1682394480.0	ALUMEX PLC	ALUM.N0000	166732	40	9.0	9.0	9.0	8.7	8.7
1682394480.0	AMANA BANK PLC	ABL.N0000	368000	26	2.6	2.5	2.6	2.5	2.5
1682394480.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	11	2	35.4	36.0	36.0	35.0	35.4
1682394480.0	AMANA TAKAFUL PLC	ATL.N0000	251	3	11.5	11.4	11.4	11.3	11.3
1682394480.0	AMBEON CAPITAL PLC	TAP.N0000	657618	131	10.2	10.5	10.5	9.8	10.0
1682394480.0	AMBEON HOLDINGS PLC	GREG.N0000	1150	7	36.9	35.5	36.8	35.5	36.7
1682394480.0	ASIA ASSET FINANCE PLC	AAF.N0000	17612	14	8.5	8.3	8.5	8.2	8.5
1682394480.0	ASIA CAPITAL PLC	ACAP.N0000	1811	4	4.0	4.0	4.0	3.8	3.9
1682394480.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	12935	11	4.0	4.0	4.0	4.0	4.0
1682394480.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	3602	11	41.1	40.1	41.4	40.0	40.1
1682394480.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	15193	22	26.8	27.0	27.2	26.5	26.5
1682394480.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	5150	7	12.6	13.0	13.0	12.5	13.0
1682394480.0	B P P L HOLDINGS PLC	BPPL.N0000	16004	7	21.5	21.2	21.2	21.1	21.2
1682394480.0	BAIRAHA FARMS PLC	BFL.N0000	4406	30	146.0	145.0	145.0	143.0	143.0
1682394480.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	19075	40	66.5	66.4	66.4	63.1	64.6
1682394480.0	BERUWALA RESORTS PLC	BERU.N0000	321509	14	1.4	1.4	1.5	1.4	1.4
1682394480.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	3528834	93	1.0	1.0	1.1	0.9	1.0
1682394480.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	768535	44	0.4	0.5	0.5	0.3	0.4
1682394480.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	6821	11	62.1	62.0	62.0	61.8	61.9
1682394480.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	21	2	41.6	40.8	40.8	40.8	41.6
1682394480.0	BROWN & COMPANY PLC	BRWN.N0000	19646	84	115.0	114.25	114.75	110.5	114.25
1682394480.0	BROWNS BEACH HOTELS PLC	BBH.N0000	3001	5	12.5	12.5	12.5	12.3	12.5
1682394480.0	BROWNS INVESTMENTS PLC	BIL.N0000	7024119	687	5.9	5.9	5.9	5.7	5.8
1682394480.0	BUKIT DARAH PLC	BUKI.N0000	177	6	380.25	381.25	382.0	380.5	380.5
1682394480.0	C I C HOLDINGS PLC	CIC.X0000	63735	139	49.5	49.5	49.5	47.9	48.0
1682394480.0	C I C HOLDINGS PLC	CIC.N0000	164336	66	70.5	70.1	70.1	68.0	68.0
