ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1679538420.0	ABANS ELECTRICALS PLC	ABAN.N0000	100	2	153.5	160.0	160.0	160.0	160.0
1679538420.0	ABANS FINANCE PLC	AFSL.N0000	744	4	23.8	23.8	23.9	23.8	23.8
1679538420.0	ACCESS ENGINEERING PLC	AEL.N0000	764658	264	15.4	15.2	15.3	14.6	14.9
1679538420.0	ACL CABLES PLC	ACL.N0000	419794	326	80.7	81.2	82.9	79.0	80.9
1679538420.0	ACL PLASTICS PLC	APLA.N0000	391	19	407.5	406.0	414.25	395.0	395.5
1679538420.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	12000	7	6.5	6.5	6.6	6.5	6.5
1679538420.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	45594040	219	31.5	31.5	34.0	31.1	31.9
1679538420.0	AGSTAR PLC	AGST.N0000	359610	134	12.4	12.5	12.5	12.1	12.2
1679538420.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	20386	41	59.6	58.3	61.4	57.0	61.2
1679538420.0	AITKEN SPENCE PLC	SPEN.N0000	3156	37	136.75	135.0	135.0	133.0	133.5
1679538420.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	13125	35	65.0	65.0	67.2	64.1	64.5
1679538420.0	ALUMEX PLC	ALUM.N0000	93656	43	8.5	8.4	8.8	8.2	8.3
1679538420.0	AMANA BANK PLC	ABL.N0000	1187932	95	2.6	2.7	2.8	2.6	2.6
1679538420.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	67	1	36.8	36.8	36.8	36.8	36.8
1679538420.0	AMBEON CAPITAL PLC	TAP.N0000	116271	45	9.5	9.7	9.8	9.5	9.5
1679538420.0	AMBEON HOLDINGS PLC	GREG.N0000	27	3	37.5	36.0	37.5	36.0	37.5
1679538420.0	ARPICO INSURANCE PLC	AINS.N0000	601	1	21.0	21.4	21.4	21.4	21.4
1679538420.0	ASIA ASSET FINANCE PLC	AAF.N0000	13587	5	8.0	8.1	8.1	8.1	8.1
1679538420.0	ASIA CAPITAL PLC	ACAP.N0000	1590	4	3.9	4.2	4.2	4.1	4.1
1679538420.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	391854	83	4.2	4.1	4.2	4.0	4.0
1679538420.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	27421	16	43.0	43.0	43.8	42.9	43.0
1679538420.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	5728	35	26.4	26.0	26.0	24.0	24.8
1679538420.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	1305	5	12.4	12.7	12.8	12.7	12.7
1679538420.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	228099	53	7.8	7.9	8.2	7.9	8.1
1679538420.0	B P P L HOLDINGS PLC	BPPL.N0000	77242	14	22.0	22.7	22.7	21.5	21.5
1679538420.0	BAIRAHA FARMS PLC	BFL.N0000	2666	29	153.75	153.0	155.0	148.0	151.5
1679538420.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	8634	22	67.0	67.0	68.5	65.1	67.3
1679538420.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	7371	20	11.1	11.3	11.3	10.5	10.7
1679538420.0	BERUWALA RESORTS PLC	BERU.N0000	28340	6	1.4	1.3	1.4	1.3	1.3
1679538420.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	9508	33	66.1	65.1	67.4	64.1	65.0
1679538420.0	BROWN & COMPANY PLC	BRWN.N0000	11112	30	130.5	127.75	130.0	125.25	129.5
1679538420.0	BROWNS BEACH HOTELS PLC	BBH.N0000	6330	9	12.5	12.5	12.5	12.3	12.3
1679538420.0	BROWNS INVESTMENTS PLC	BIL.N0000	6131527	474	6.7	6.8	6.8	6.5	6.5
