ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1691122260.0	ABANS ELECTRICALS PLC	ABAN.N0000	1574	8	160.75	163.0	163.0	153.5	153.5
1691122260.0	ABANS FINANCE PLC	AFSL.N0000	11	1	24.2	24.8	24.8	24.8	24.2
1691122260.0	ACCESS ENGINEERING PLC	AEL.N0000	1013105	99	18.0	18.1	18.1	17.7	17.8
1691122260.0	ACL CABLES PLC	ACL.N0000	372082	569	81.0	81.0	81.0	77.9	78.4
1691122260.0	ACL PLASTICS PLC	APLA.N0000	1195	39	426.25	434.75	435.0	422.0	424.25
1691122260.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	17150	12	6.9	6.8	6.9	6.8	6.9
1691122260.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	233925	162	36.5	37.0	37.9	36.5	37.7
1691122260.0	AGSTAR PLC	AGST.N0000	266200	114	10.8	10.8	11.0	10.7	10.8
1691122260.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	552543	62	74.7	75.0	75.0	73.5	74.9
1691122260.0	AITKEN SPENCE PLC	SPEN.N0000	70010	51	142.75	140.0	150.0	140.0	149.25
1691122260.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	15638	103	90.4	90.6	90.8	88.6	89.9
1691122260.0	ALPHA FIRE SERVICES PLC	AFS.N0000	95	2	41.2	41.0	41.0	40.1	41.2
1691122260.0	ALUMEX PLC	ALUM.N0000	307138	128	9.4	9.5	9.5	9.1	9.2
1691122260.0	AMANA BANK PLC	ABL.N0000	563860	64	2.5	2.5	2.5	2.4	2.5
1691122260.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	150	4	31.0	31.5	31.5	30.5	30.6
1691122260.0	AMANA TAKAFUL PLC	ATL.N0000	7097	6	11.8	11.5	12.5	11.5	12.0
1691122260.0	AMBEON CAPITAL PLC	TAP.N0000	206514	52	9.8	9.8	10.0	9.7	9.8
1691122260.0	AMBEON HOLDINGS PLC	GREG.N0000	1825	8	36.5	37.0	37.0	36.0	36.8
1691122260.0	ARPICO INSURANCE PLC	AINS.N0000	396	6	22.0	23.0	23.0	22.0	22.0
1691122260.0	ASIA ASSET FINANCE PLC	AAF.N0000	30915	28	13.8	13.0	13.7	12.7	13.2
1691122260.0	ASIA CAPITAL PLC	ACAP.N0000	64063	19	4.0	4.0	4.0	4.0	4.0
1691122260.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	449123	113	4.4	4.4	4.4	4.2	4.3
1691122260.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	55579	28	47.0	47.8	48.9	46.0	48.0
1691122260.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	52049	37	24.6	24.8	25.7	24.8	25.0
1691122260.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	93640	29	12.7	12.8	13.2	12.7	13.2
1691122260.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	68566	27	10.9	10.8	10.9	10.5	10.6
1691122260.0	B P P L HOLDINGS PLC	BPPL.N0000	5900	9	23.3	23.4	23.4	23.0	23.4
1691122260.0	BAIRAHA FARMS PLC	BFL.N0000	72236	70	159.75	160.5	161.5	156.0	160.0
1691122260.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	9863	40	64.3	64.2	67.3	64.0	64.2
1691122260.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	100	1	11.9	12.0	12.0	12.0	12.0
1691122260.0	BERUWALA RESORTS PLC	BERU.N0000	221494	20	1.4	1.5	1.5	1.3	1.4
1691122260.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	1043096	40	0.4	0.4	0.5	0.4	0.4
1691122260.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	144366	5	0.3	0.3	0.4	0.3	0.4
1691122260.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	18725	23	57.6	58.0	58.0	56.5	56.7
1691122260.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	11982	43	50.0	48.0	51.9	47.5	48.2
1691122260.0	BROWN & COMPANY PLC	BRWN.N0000	58772	157	145.25	145.0	149.0	143.0	145.25
1691122260.0	BROWNS BEACH HOTELS PLC	BBH.N0000	2883	12	15.6	15.6	15.7	15.6	15.6
1691122260.0	BROWNS INVESTMENTS PLC	BIL.N0000	6393091	442	6.7	6.8	6.8	6.5	6.6
1691122260.0	BUKIT DARAH PLC	BUKI.N0000	140	4	423.0	421.0	421.0	420.0	420.25
1691122260.0	C I C HOLDINGS PLC	CIC.N0000	78368	60	69.3	69.8	70.5	69.4	69.4
1691122260.0	C I C HOLDINGS PLC	CIC.X0000	138666	72	54.4	54.7	55.0	54.0	54.2
1691122260.0	C M HOLDINGS PLC	COLO.N0000	20943	51	87.4	89.0	92.0	88.9	90.1
1691122260.0	C T HOLDINGS PLC	CTHR.N0000	3311	6	210.0	209.0	210.0	205.0	210.0
1691122260.0	C. W. MACKIE PLC	CWM.N0000	34923	102	95.8	96.0	96.3	95.0	95.0
1691122260.0	CAPITAL ALLIANCE PLC	CALT.N0000	629943	453	60.1	60.5	61.5	59.3	59.7
1691122260.0	CARGILLS (CEYLON) PLC	CARG.N0000	1681	18	304.0	305.0	308.0	301.0	304.25
1691122260.0	CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	3605	5	56.0	56.8	57.0	55.0	55.0
1691122260.0	CARSON CUMBERBATCH PLC	CARS.N0000	4	1	282.0	291.75	291.75	291.75	282.0
1691122260.0	CENTRAL FINANCE COMPANY PLC	CFIN.N0000	604799	152	102.0	101.0	103.75	99.0	100.25
1691122260.0	CENTRAL INDUSTRIES PLC	CIND.N0000	12398	44	101.25	102.25	103.0	99.1	100.0
1691122260.0	CEYLINCO INSURANCE PLC	CINS.N0000	29	8	2490.0	2151.5	2559.0	2151.5	2490.0
1691122260.0	CEYLINCO INSURANCE PLC	CINS.X0000	2892	18	900.0	899.75	900.0	895.0	895.0
1691122260.0	CEYLON COLD STORES PLC	CCS.N0000	153870	54	47.9	48.4	48.5	47.1	48.0
1691122260.0	CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	7563	19	106.0	107.0	107.0	104.5	105.0
1691122260.0	CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	13469	19	99.0	101.0	101.0	98.0	99.2
