name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	0	35	165.0	169.5	188.0	169.5	179.5	14.5	8.79
ABANS FINANCE PLC	AFSL.N0000	39	3	21.7	23.1	23.1	23.0	21.7	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	276	11.0	11.3	11.4	10.8	11.0	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	497	69.6	70.0	70.7	67.5	68.3	1.3	1.87
ACL PLASTICS PLC	APLA.N0000	0	37	435.5	436.5	449.75	427.25	435.5	0.0	0.0
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	112	7.0	7.1	7.2	6.7	6.8	0.2	2.86
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	242	45.2	47.0	47.5	45.3	45.9	0.7	1.55
AGSTAR PLC	AGST.N0000	0	375	15.7	15.6	15.8	14.9	15.1	0.6	3.82
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	153	60.4	60.5	62.0	58.0	59.0	1.4	2.32
AITKEN SPENCE PLC	SPEN.N0000	0	218	147.75	146.75	155.0	146.75	152.0	4.25	2.88
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	64	84.8	86.0	86.5	83.9	84.0	0.8	0.94
ALUMEX PLC	ALUM.N0000	0	142	8.9	8.9	9.0	8.4	8.5	0.4	4.49
AMANA BANK PLC	ABL.N0000	0	56	2.8	2.9	2.9	2.8	2.8	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	1	1	29.0	32.5	32.5	32.5	29.0	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	0	4	9.8	9.5	9.5	9.5	9.5	0.3	3.06
AMBEON CAPITAL PLC	TAP.N0000	0	76	10.1	10.1	10.5	10.1	10.4	0.3	2.97
AMBEON HOLDINGS PLC	GREG.N0000	0	7	39.9	38.5	40.0	38.5	39.9	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	1	1	18.1	18.5	18.5	18.5	18.1	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	0	13	5.8	6.0	6.0	5.9	5.9	0.1	1.72
ASIA CAPITAL PLC	ACAP.N0000	0	13	5.6	5.5	5.5	5.2	5.4	0.2	3.57
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	332	4.4	4.0	4.1	3.9	4.0	0.4	9.09
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	17	44.9	41.3	45.0	41.2	44.4	0.5	1.11
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	19	29.8	30.0	30.0	29.5	29.7	0.1	0.34
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	11	15.0	15.1	15.1	15.0	15.0	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	95	9.0	9.0	9.0	8.2	8.4	0.6	6.67
B P P L HOLDINGS PLC	BPPL.N0000	0	88	31.1	30.5	30.9	29.0	30.0	1.1	3.54
BAIRAHA FARMS PLC	BFL.N0000	0	210	189.0	190.5	202.75	187.0	198.25	9.25	4.89
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	134	118.5	120.0	123.5	117.0	117.75	0.75	0.63
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	10	12.4	12.8	12.9	12.0	12.0	0.4	3.23
BERUWALA RESORTS PLC	BERU.N0000	0	38	1.4	1.3	1.4	1.3	1.3	0.1	7.14
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	102	73.1	73.0	77.0	69.4	74.0	0.9	1.23
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	52	70.6	70.7	72.5	69.0	70.5	0.1	0.14
BROWN & COMPANY PLC	BRWN.N0000	0	269	165.0	165.0	170.75	160.5	168.5	3.5	2.12
BROWNS BEACH HOTELS PLC	BBH.N0000	0	3	11.9	12.2	12.2	11.9	11.9	0.0	0.0
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	7.7	7.8	8.4	7.6	8.2	0.5	6.49
BUKIT DARAH PLC	BUKI.N0000	0	29	303.5	305.0	305.0	299.5	300.0	3.5	1.15
C I C HOLDINGS PLC	CIC.X0000	0	532	52.5	54.0	55.0	53.0	54.3	1.8	3.43
