ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1684900080.0	ABANS ELECTRICALS PLC	ABAN.N0000	17	3	136.0	137.25	137.25	136.25	136.0
1684900080.0	ACCESS ENGINEERING PLC	AEL.N0000	1942703	201	14.2	14.2	14.7	14.2	14.5
1684900080.0	ACL CABLES PLC	ACL.N0000	305927	236	66.6	67.0	71.0	66.5	70.7
1684900080.0	ACL PLASTICS PLC	APLA.N0000	1063	29	360.0	359.75	363.5	359.5	363.25
1684900080.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	2159	5	6.0	5.7	6.1	5.7	5.7
1684900080.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	40155	38	30.1	30.2	30.2	29.0	29.9
1684900080.0	AGSTAR PLC	AGST.N0000	1175809	131	10.1	10.1	11.0	10.0	10.9
1684900080.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	6193	9	57.5	57.5	58.0	57.0	57.5
1684900080.0	AITKEN SPENCE PLC	SPEN.N0000	300	4	125.25	125.25	125.25	123.5	124.0
1684900080.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	1524	3	59.2	61.2	61.2	61.1	61.2
1684900080.0	ALUMEX PLC	ALUM.N0000	90870	20	8.0	8.0	8.3	8.0	8.2
1684900080.0	AMANA BANK PLC	ABL.N0000	428740	62	2.3	2.3	2.5	2.3	2.4
1684900080.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	43	2	29.1	32.0	32.0	31.0	29.1
1684900080.0	AMANA TAKAFUL PLC	ATL.N0000	800	1	10.6	10.6	10.6	10.6	10.6
1684900080.0	AMBEON CAPITAL PLC	TAP.N0000	85193	55	8.8	9.0	9.2	8.9	9.1
1684900080.0	AMBEON HOLDINGS PLC	GREG.N0000	1727	4	34.2	34.5	34.9	34.5	34.9
1684900080.0	ARPICO INSURANCE PLC	AINS.N0000	150	1	19.9	19.9	19.9	19.9	19.9
1684900080.0	ASIA CAPITAL PLC	ACAP.N0000	3214	9	3.7	3.6	3.8	3.5	3.6
1684900080.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	29836	5	4.0	4.1	4.1	4.0	4.0
1684900080.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	200	2	36.5	36.5	36.5	36.5	36.5
1684900080.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	295599	65	21.7	20.0	22.5	20.0	22.2
1684900080.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	4308	12	12.0	12.1	12.3	12.0	12.2
1684900080.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	2000	1	7.2	7.2	7.2	7.2	7.2
1684900080.0	BAIRAHA FARMS PLC	BFL.N0000	7637	13	132.0	133.25	136.75	133.25	133.75
1684900080.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	5955	10	67.0	67.4	67.5	65.5	65.8
1684900080.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	3	2	10.5	10.9	10.9	10.9	10.5
1684900080.0	BERUWALA RESORTS PLC	BERU.N0000	31003	7	1.3	1.4	1.4	1.3	1.3
1684900080.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	434160	36	0.6	0.6	0.6	0.4	0.5
